"","Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Index","Spreadsheet..X1","Spreadsheet..X2","Spreadsheet..Display","Spreadsheet..test_response_save","Manipulation..Spreadsheet","Store..test_response_save","Random_ID"
"1522",16,1692085667812,"15/08/2023 07:47:47",1692089267812,1,"15/08/2023 09:47:47",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",7,"Task","Screen 1","113qg5",1,"response","You seemed very in-control.",2556.63099980926,2549.898,2556.63099980926,2556.63099980926,2549.898,2556.63099980926,1,2556.63099980926,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"That was satisfactory.","You seemed very in-control.","Task",NA,NA,NA,"SUPPRF66474"
"1523",17,1692085669576,"15/08/2023 07:47:49",1692089269576,1,"15/08/2023 09:47:49",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",7,"Task","Screen 3","izqege",2,"continue","",1766.59599999999,1766.59599999999,1766.59599999999,1766.59599999999,1766.59599999999,1766.59599999999,1,1766.59599999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","You seemed very in-control.","Task",NA,NA,NA,"SUPPRF66474"
"1524",18,1692085671130,"15/08/2023 07:47:51",1692089271130,1,"15/08/2023 09:47:51",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",8,"Task","Screen 1","113qg5",1,"response","You came across really well.",1558.33699985695,1549.93800000001,1558.33699985695,1558.33699985695,1549.93800000001,1558.33699985695,1,1558.33699985695,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"That was decent.","You came across really well.","Task",NA,NA,NA,"SUPPRF66474"
"1525",19,1692085672894,"15/08/2023 07:47:52",1692089272894,1,"15/08/2023 09:47:52",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",8,"Task","Screen 3","izqege",2,"continue","",1766.59599999999,1766.59599999999,1766.59599999999,1766.59599999999,1766.59599999999,1766.59599999999,1,1766.59599999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was decent.","You came across really well.","Task",NA,NA,NA,"SUPPRF66474"
"1526",20,1692085674382,"15/08/2023 07:47:54",1692089274382,1,"15/08/2023 09:47:54",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",9,"Task","Screen 1","113qg5",1,"response","That was perfect.",1493.80299985695,1483.274,1493.80299985695,1493.80299985695,1483.274,1493.80299985695,1,1493.80299985695,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"That was perfect.","Excellent!","Task",NA,NA,NA,"SUPPRF66474"
"1527",21,1692085676144,"15/08/2023 07:47:56",1692089276144,1,"15/08/2023 09:47:56",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",9,"Task","Screen 3","izqege",2,"continue","",1767.435,1767.435,1767.435,1767.435,1767.435,1767.435,1,1767.435,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was perfect.","Excellent!","Task",NA,NA,NA,"SUPPRF66474"
"1528",22,1692085681463,"15/08/2023 07:48:01",1692089281463,1,"15/08/2023 09:48:01",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",10,"Task","Screen 1","113qg5",1,"response","I could easily picture what you were describing.",5324.49399995232,5316.454,5324.49399995232,5324.49399995232,5316.454,5324.49399995232,1,5324.49399995232,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"I could easily picture what you were describing.","You appear very smart.","Task",NA,NA,NA,"SUPPRF66474"
"1529",23,1692085683226,"15/08/2023 07:48:03",1692089283226,1,"15/08/2023 09:48:03",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",10,"Task","Screen 3","izqege",2,"continue","",1766.59600000001,1766.59600000001,1766.59600000001,1766.59600000001,1766.59600000001,1766.59600000001,1,1766.59600000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","You appear very smart.","Task",NA,NA,NA,"SUPPRF66474"
"1530",24,1692085685415,"15/08/2023 07:48:05",1692089285415,1,"15/08/2023 09:48:05",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",11,"Task","Screen 1","113qg5",1,"response","You seemed very in-control.",2193.24399990463,2183.246,2193.24399990463,2193.24399990463,2183.246,2193.24399990463,1,2193.24399990463,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"That was decent.","You seemed very in-control.","Task",NA,NA,NA,"SUPPRF66474"
"1531",25,1692085687176,"15/08/2023 07:48:07",1692089287176,1,"15/08/2023 09:48:07",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",11,"Task","Screen 3","izqege",2,"continue","",1767.444,1767.444,1767.444,1767.444,1767.444,1767.444,1,1767.444,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was decent.","You seemed very in-control.","Task",NA,NA,NA,"SUPPRF66474"
"1532",26,1692085690196,"15/08/2023 07:48:10",1692089290196,1,"15/08/2023 09:48:10",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",12,"Task","Screen 1","113qg5",1,"response","You came across really well.",3024.35399985695,3016.546,3024.35399985695,3024.35399985695,3016.546,3024.35399985695,1,3024.35399985695,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"You did what was asked of you.","You came across really well.","Task",NA,NA,NA,"SUPPRF66474"
"1533",27,1692085691956,"15/08/2023 07:48:11",1692089291956,1,"15/08/2023 09:48:11",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",12,"Task","Screen 3","izqege",2,"continue","",1766.59599999999,1766.59599999999,1766.59599999999,1766.59599999999,1766.59599999999,1766.59599999999,1,1766.59599999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You did what was asked of you.","You came across really well.","Task",NA,NA,NA,"SUPPRF66474"
"1534",28,1692085693829,"15/08/2023 07:48:13",1692089293829,1,"15/08/2023 09:48:13",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",13,"Task","Screen 1","113qg5",1,"response","You seemed very in-control.",1874.11199995232,1866.592,1874.11199995232,1874.11199995232,1866.592,1874.11199995232,1,1874.11199995232,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You seemed very in-control.","Excellent!","Task",NA,NA,NA,"SUPPRF66474"
"1535",29,1692085695591,"15/08/2023 07:48:15",1692089295591,1,"15/08/2023 09:48:15",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",13,"Task","Screen 3","izqege",2,"continue","",1766.59600000001,1766.59600000001,1766.59600000001,1766.59600000001,1766.59600000001,1766.59600000001,1,1766.59600000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You seemed very in-control.","Excellent!","Task",NA,NA,NA,"SUPPRF66474"
"1536",30,1692085697798,"15/08/2023 07:48:17",1692089297798,1,"15/08/2023 09:48:17",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",14,"Task","Screen 1","113qg5",1,"response","I could easily picture what you were describing.",2209.624,2200.65699999999,2209.624,2209.624,2200.65699999999,2209.624,1,2209.624,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"I could easily picture what you were describing.","You said all the right things.","Task",NA,NA,NA,"SUPPRF66474"
"1537",31,1692085699558,"15/08/2023 07:48:19",1692089299558,1,"15/08/2023 09:48:19",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",14,"Task","Screen 3","izqege",2,"continue","",1766.59600000001,1766.59600000001,1766.59600000001,1766.59600000001,1766.59600000001,1766.59600000001,1,1766.59600000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","You said all the right things.","Task",NA,NA,NA,"SUPPRF66474"
"1538",32,1692085701129,"15/08/2023 07:48:21",1692089301129,1,"15/08/2023 09:48:21",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",15,"Task","Screen 1","113qg5",1,"response","Your description was very insightful.",1574.27099985695,1566.60399999999,1574.27099985695,1574.27099985695,1566.60399999999,1574.27099985695,1,1574.27099985695,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"Your description was very insightful.","You're very articulate.","Task",NA,NA,NA,"SUPPRF66474"
"1539",33,1692085702893,"15/08/2023 07:48:22",1692089302893,1,"15/08/2023 09:48:22",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",15,"Task","Screen 3","izqege",2,"continue","",1766.59600000001,1766.59600000001,1766.59600000001,1766.59600000001,1766.59600000001,1766.59600000001,1,1766.59600000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Your description was very insightful.","You're very articulate.","Task",NA,NA,NA,"SUPPRF66474"
"1540",34,1692085704863,"15/08/2023 07:48:24",1692089304863,1,"15/08/2023 09:48:24",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",16,"Task","Screen 1","113qg5",1,"response","You said all the right things.",1975.07099985695,1966.588,1975.07099985695,1975.07099985695,1966.588,1975.07099985695,1,1975.07099985695,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You said all the right things.","That was decent.","Task",NA,NA,NA,"SUPPRF66474"
"1541",35,1692085706626,"15/08/2023 07:48:26",1692089306626,1,"15/08/2023 09:48:26",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",16,"Task","Screen 3","izqege",2,"continue","",1767.432,1767.432,1767.432,1767.432,1767.432,1767.432,1,1767.432,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You said all the right things.","That was decent.","Task",NA,NA,NA,"SUPPRF66474"
"1542",36,1692085708031,"15/08/2023 07:48:28",1692089308031,1,"15/08/2023 09:48:28",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",17,"Task","Screen 1","113qg5",1,"response","I could easily picture what you were describing.",1408.55099985695,1399.944,1408.55099985695,1408.55099985695,1399.944,1408.55099985695,1,1408.55099985695,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"I could easily picture what you were describing.","Excellent!","Task",NA,NA,NA,"SUPPRF66474"
"1543",37,1692085709791,"15/08/2023 07:48:29",1692089309791,1,"15/08/2023 09:48:29",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",17,"Task","Screen 3","izqege",2,"continue","",1766.59599999999,1766.59599999999,1766.59599999999,1766.59599999999,1766.59599999999,1766.59599999999,1,1766.59599999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","Excellent!","Task",NA,NA,NA,"SUPPRF66474"
"1544",38,1692085712763,"15/08/2023 07:48:32",1692089312763,1,"15/08/2023 09:48:32",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",18,"Task","Screen 1","113qg5",1,"response","You appeared very confident.",2974.41099995232,2966.54800000001,2974.41099995232,2974.41099995232,2966.54800000001,2974.41099995232,1,2974.41099995232,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"I could easily picture what you were describing.","You appeared very confident.","Task",NA,NA,NA,"SUPPRF66474"
"1545",39,1692085714526,"15/08/2023 07:48:34",1692089314526,1,"15/08/2023 09:48:34",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",18,"Task","Screen 3","izqege",2,"continue","",1766.59599999999,1766.59599999999,1766.59599999999,1766.59599999999,1766.59599999999,1766.59599999999,1,1766.59599999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","You appeared very confident.","Task",NA,NA,NA,"SUPPRF66474"
"1546",40,1692085716897,"15/08/2023 07:48:36",1692089316897,1,"15/08/2023 09:48:36",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",19,"Task","Screen 1","113qg5",1,"response","You are really engaging when you speak.",2375.76699995232,2366.572,2375.76699995232,2375.76699995232,2366.572,2375.76699995232,1,2375.76699995232,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You are really engaging when you speak.","That was decent.","Task",NA,NA,NA,"SUPPRF66474"
"1547",41,1692085718660,"15/08/2023 07:48:38",1692089318660,1,"15/08/2023 09:48:38",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",19,"Task","Screen 3","izqege",2,"continue","",1767.436,1767.436,1767.436,1767.436,1767.436,1767.436,1,1767.436,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You are really engaging when you speak.","That was decent.","Task",NA,NA,NA,"SUPPRF66474"
"1548",42,1692085720429,"15/08/2023 07:48:40",1692089320429,1,"15/08/2023 09:48:40",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",20,"Task","Screen 1","113qg5",1,"response","You appear very smart.",1773.65899980927,1766.59600000001,1773.65899980927,1773.65899980927,1766.59600000001,1773.65899980927,1,1773.65899980927,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"That was decent.","You appear very smart.","Task",NA,NA,NA,"SUPPRF66474"
"1549",43,1692085722192,"15/08/2023 07:48:42",1692089322192,1,"15/08/2023 09:48:42",140743,17,"task-qhsc",NA,31187232,NA,"complete",NA,"64db3028111b0ff40205a905","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 114.0.0.0","1440x900","1440x690",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"GHFIEJDACB",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","Feedback Phrases List 2",20,"Task","Screen 3","izqege",2,"continue","",1766.59599999999,1766.59599999999,1766.59599999999,1766.59599999999,1766.59599999999,1766.59599999999,1,1766.59599999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was decent.","You appear very smart.","Task",NA,NA,NA,"SUPPRF66474"
