"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..stimulus","Spreadsheet..P","Spreadsheet..N","Manipulation..Spreadsheet","Random_ID"
"17",1692199294391,"16/08/2023 15:21:34",1692202894391,1,"16/08/2023 17:21:34",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,2,"Neutral Feedback","Screen 2","vv4mhq",2,"continue","",966.468999999983,966.468999999983,966.468999999983,966.468999999983,966.468999999983,966.468999999983,1,966.468999999983,0,0,NA,"Fixation Timing","Fixation",1,"object-153","Neutral Feedback","P3_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPPRF01588"
"18",1692199364482,"16/08/2023 15:22:44",1692202964482,1,"16/08/2023 17:22:44",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,3,"Positive Feedback","Video","w2ir4b",1,"continue","",70096.7790001431,70092.652,70096.7790001431,70096.7790001431,70092.652,70096.7790001431,1,70096.7790001431,0,0,NA,"Click To Continue","Continue Button",1,"object-14","Positive Feedback","P1_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF01588"
"19",1692199364491,"16/08/2023 15:22:44",1692202964491,1,"16/08/2023 17:22:44",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,3,"Positive Feedback","Video","w2ir4b",1,"response","lovely confidence",56027.564,70092.652,70105.7790001431,56027.564,70092.652,70105.7790001431,1,56027.564,14078.215000143,0,NA,"Text Entry","Text Entry",4,"object-19","Positive Feedback","P1_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF01588"
"20",1692199364492,"16/08/2023 15:22:44",1692202964492,1,"16/08/2023 17:22:44",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,3,"Positive Feedback","Video","w2ir4b",1,"response","that was really good",26447.32,70092.652,70107.179,26447.32,70092.652,70107.179,1,26447.32,43659.859,0,NA,"Text Entry","Text Entry",5,"object-20","Positive Feedback","P1_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF01588"
"21",1692199365446,"16/08/2023 15:22:45",1692202965446,1,"16/08/2023 17:22:45",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,3,"Positive Feedback","Fixation","mtm832",2,"continue","",966.53899999999,966.53899999999,966.53899999999,966.53899999999,966.53899999999,966.53899999999,1,966.53899999999,0,0,NA,"Fixation Timing","Fixation",1,"object-65","Positive Feedback","P1_P.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF01588"
"22",1692199513147,"16/08/2023 15:25:13",1692203113147,1,"16/08/2023 17:25:13",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,3,"Neutral Feedback","Screen 1","3zrml3",1,"continue","",147701.279,147684.632,147701.279,147701.279,147684.632,147701.279,1,147701.279,0,0,NA,"Click To Continue","Continue Button",1,"object-155","Neutral Feedback","P4_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF01588"
"23",1692199513155,"16/08/2023 15:25:13",1692203113155,1,"16/08/2023 17:25:13",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,3,"Neutral Feedback","Screen 1","3zrml3",1,"response","did what was requested",140518.723,147684.632,147701.279,140518.723,147684.632,147701.279,1,140518.723,7182.55599999998,0,NA,"Text Entry","Text Entry",4,"object-158","Neutral Feedback","P4_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF01588"
"24",1692199513156,"16/08/2023 15:25:13",1692203113156,1,"16/08/2023 17:25:13",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,3,"Neutral Feedback","Screen 1","3zrml3",1,"response","pronounciation is good",23647.569,147684.632,147701.279,23647.569,147684.632,147701.279,1,23647.569,124053.71,0,NA,"Text Entry","Text Entry",5,"object-159","Neutral Feedback","P4_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF01588"
"25",1692199514100,"16/08/2023 15:25:14",1692203114100,1,"16/08/2023 17:25:14",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,3,"Neutral Feedback","Screen 2","vv4mhq",2,"continue","",966.483000000007,966.483000000007,966.483000000007,966.483000000007,966.483000000007,966.483000000007,1,966.483000000007,0,0,NA,"Fixation Timing","Fixation",1,"object-153","Neutral Feedback","P4_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF01588"
"26",1692199580785,"16/08/2023 15:26:20",1692203180785,1,"16/08/2023 17:26:20",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,4,"Positive Feedback","Video","w2ir4b",1,"continue","",66684.6729999523,66676.438,66684.6729999523,66684.6729999523,66676.438,66684.6729999523,1,66684.6729999523,0,0,NA,"Click To Continue","Continue Button",1,"object-14","Positive Feedback","P3_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF01588"
"27",1692199580796,"16/08/2023 15:26:20",1692203180796,1,"16/08/2023 17:26:20",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,4,"Positive Feedback","Video","w2ir4b",1,"response","seems genuine",61276.986,66676.438,66693.1889999999,61276.986,66676.438,66693.1889999999,1,61276.986,5416.20299999986,0,NA,"Text Entry","Text Entry",4,"object-19","Positive Feedback","P3_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF01588"
"28",1692199580798,"16/08/2023 15:26:20",1692203180798,1,"16/08/2023 17:26:20",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,4,"Positive Feedback","Video","w2ir4b",1,"response","much more confident",38746.036,66676.438,66693.1889999999,38746.036,66676.438,66693.1889999999,1,38746.036,27947.1529999999,0,NA,"Text Entry","Text Entry",5,"object-20","Positive Feedback","P3_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF01588"
"29",1692199581746,"16/08/2023 15:26:21",1692203181746,1,"16/08/2023 17:26:21",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,4,"Positive Feedback","Fixation","mtm832",2,"continue","",966.550000000047,966.550000000047,966.550000000047,966.550000000047,966.550000000047,966.550000000047,1,966.550000000047,0,0,NA,"Fixation Timing","Fixation",1,"object-65","Positive Feedback","P3_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF01588"
"30",1692200412085,"16/08/2023 15:40:12",1692204012085,1,"16/08/2023 17:40:12",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,4,"Neutral Feedback","Screen 1","3zrml3",1,"continue","",830341.785000095,830333.854,830341.785000095,830341.785000095,830333.854,830341.785000095,1,830341.785000095,0,0,NA,"Click To Continue","Continue Button",1,"object-155","Neutral Feedback","P5_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF01588"
"31",1692200412096,"16/08/2023 15:40:12",1692204012096,1,"16/08/2023 17:40:12",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,4,"Neutral Feedback","Screen 1","3zrml3",1,"response","could be more sure",821018.05,830333.854,830350.518,821018.05,830333.854,830350.518,1,821018.05,9332.46800000011,0,NA,"Text Entry","Text Entry",4,"object-158","Neutral Feedback","P5_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF01588"
"32",1692200412097,"16/08/2023 15:40:12",1692204012097,1,"16/08/2023 17:40:12",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,4,"Neutral Feedback","Screen 1","3zrml3",1,"response","that was okay",74592.197,830333.854,830350.518,74592.197,830333.854,830350.518,1,74592.197,755758.321,0,NA,"Text Entry","Text Entry",5,"object-159","Neutral Feedback","P5_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF01588"
"33",1692200413044,"16/08/2023 15:40:13",1692204013044,1,"16/08/2023 17:40:13",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,4,"Neutral Feedback","Screen 2","vv4mhq",2,"continue","",966.564999999944,966.564999999944,966.564999999944,966.564999999944,966.564999999944,966.564999999944,1,966.564999999944,0,0,NA,"Fixation Timing","Fixation",1,"object-153","Neutral Feedback","P5_N.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF01588"
"34",1692200493406,"16/08/2023 15:41:33",1692204093406,1,"16/08/2023 17:41:33",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,5,"Neutral Feedback","Screen 1","3zrml3",1,"continue","",80362.1660000477,80358.246,80362.1660000477,80362.1660000477,80358.246,80362.1660000477,1,80362.1660000477,0,0,NA,"Click To Continue","Continue Button",1,"object-155","Neutral Feedback","P1_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPPRF01588"
"35",1692200493415,"16/08/2023 15:41:33",1692204093415,1,"16/08/2023 17:41:33",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,5,"Neutral Feedback","Screen 1","3zrml3",1,"response","room for improvement",67142.952,80358.246,80371.0660001431,67142.952,80358.246,80371.0660001431,1,67142.952,13228.114000143,0,NA,"Text Entry","Text Entry",4,"object-158","Neutral Feedback","P1_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPPRF01588"
"36",1692200493416,"16/08/2023 15:41:33",1692204093416,1,"16/08/2023 17:41:33",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,5,"Neutral Feedback","Screen 1","3zrml3",1,"response","well done",32579.9110000001,80358.246,80372.2659999523,32579.9110000001,80358.246,80372.2659999523,1,32579.9110000001,47792.3549999523,0,NA,"Text Entry","Text Entry",5,"object-159","Neutral Feedback","P1_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPPRF01588"
"37",1692200494371,"16/08/2023 15:41:34",1692204094371,1,"16/08/2023 17:41:34",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,5,"Neutral Feedback","Screen 2","vv4mhq",2,"continue","",966.466999999946,966.466999999946,966.466999999946,966.466999999946,966.466999999946,966.466999999946,1,966.466999999946,0,0,NA,"Fixation Timing","Fixation",1,"object-153","Neutral Feedback","P1_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPPRF01588"
"38",1692200535577,"16/08/2023 15:42:15",1692204135577,1,"16/08/2023 17:42:15",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,5,"Positive Feedback","Video","w2ir4b",1,"continue","",41212.2320000001,41195.6710000001,41212.2320000001,41212.2320000001,41195.6710000001,41212.2320000001,1,41212.2320000001,0,0,NA,"Click To Continue","Continue Button",1,"object-14","Positive Feedback","P4_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPPRF01588"
"39",1692200535586,"16/08/2023 15:42:15",1692204135586,1,"16/08/2023 17:42:15",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,5,"Positive Feedback","Video","w2ir4b",1,"response","personality is coming through",35096.406,41195.6710000001,41212.2320000001,35096.406,41195.6710000001,41212.2320000001,1,35096.406,6115.82600000012,0,NA,"Text Entry","Text Entry",4,"object-19","Positive Feedback","P4_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPPRF01588"
"40",1692200535587,"16/08/2023 15:42:15",1692204135587,1,"16/08/2023 17:42:15",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,5,"Positive Feedback","Video","w2ir4b",1,"response","sounds like a happy person",8499.20299999998,41195.6710000001,41212.2320000001,8499.20299999998,41195.6710000001,41212.2320000001,1,8499.20299999998,32713.0290000001,0,NA,"Text Entry","Text Entry",5,"object-20","Positive Feedback","P4_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPPRF01588"
"41",1692200536526,"16/08/2023 15:42:16",1692204136526,1,"16/08/2023 17:42:16",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,5,"Positive Feedback","Fixation","mtm832",2,"continue","",966.665999999968,966.665999999968,966.665999999968,966.665999999968,966.665999999968,966.665999999968,1,966.665999999968,0,0,NA,"Fixation Timing","Fixation",1,"object-65","Positive Feedback","P4_P.mp4","Screenshot 2023-06-30 at 15.00.42.png","Screenshot 2023-06-30 at 15.00.55.png",NA,"SUPPRF01588"
"42",1692200536538,"16/08/2023 15:42:16",1692204136538,1,"16/08/2023 17:42:16",140743,17,"task-f6fg",NA,31222477,9254717,NA,"complete",NA,"64dcecf2571803aaf952ef5f","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1366x768","1366x657",NA,NA,0,"Video Feedback Task (Clone)",6,"HIGJFAEBDC",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","","","","",NA,"SUPPRF01588"
"1",1692134768128,"15/08/2023 21:26:08",1692138368128,1,"15/08/2023 23:26:08",140743,17,"task-f6fg",NA,31213415,9252290,NA,"complete",NA,"64dbf4ff504719270ed3ce00","computer","Desktop or Laptop","Windows 10","Edge 115.0.1901.188","1536x864","1536x746",NA,NA,0,"Video Feedback Task (Clone)",6,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","","","","",NA,"SUPPRF08258"
"2",1692134811715,"15/08/2023 21:26:51",1692138411715,1,"15/08/2023 23:26:51",140743,17,"task-f6fg",NA,31213415,9252290,NA,"complete",NA,"64dbf4ff504719270ed3ce00","computer","Desktop or Laptop","Windows 10","Edge 115.0.1901.188","1536x864","1536x746",NA,NA,0,"Video Feedback Task (Clone)",6,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,1,"Neutral Feedback","Screen 1","3zrml3",1,"continue","",43041.0440001907,43030.223,43041.0440001907,43041.0440001907,43030.223,43041.0440001907,1,43041.0440001907,0,0,NA,"Click To Continue","Continue Button",1,"object-155","Neutral Feedback","P2_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF08258"
"3",1692134811717,"15/08/2023 21:26:51",1692138411717,1,"15/08/2023 23:26:51",140743,17,"task-f6fg",NA,31213415,9252290,NA,"complete",NA,"64dbf4ff504719270ed3ce00","computer","Desktop or Laptop","Windows 10","Edge 115.0.1901.188","1536x864","1536x746",NA,NA,0,"Video Feedback Task (Clone)",6,"CDBEAFJGIH",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first",1,1,"Neutral Feedback","Screen 1","3zrml3",1,"response","seem in thought",38063.936,43030.223,43042.6440000954,38063.936,43030.223,43042.6440000954,1,38063.936,4978.70800009536,0,NA,"Text Entry","Text Entry",4,"object-158","Neutral Feedback","P2_N.mp4","Screenshot 2023-06-30 at 15.01.08.png","Screenshot 2023-06-30 at 15.02.01.png",NA,"SUPPRF08258"
