"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","branch.vlgf","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Index","Spreadsheet..X1","Spreadsheet..X2","Spreadsheet..Display","Spreadsheet..test_response_save","Manipulation..Spreadsheet","Store..test_response_save","Random_ID"
"177",1691097202698,"03/08/2023 21:13:22",1691100802698,1,"03/08/2023 23:13:22",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",87,"Task","Screen 3","izqege",2,"continue","",1766.38400000002,1766.38400000002,1766.38400000002,1766.38400000002,1766.38400000002,1766.38400000002,1,1766.38400000002,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Your description was very insightful.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPTM79155"
"178",1691097204261,"03/08/2023 21:13:24",1691100804261,1,"03/08/2023 23:13:24",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",88,"Task","Screen 1","113qg5",1,"continue","",1564.299,1550.01000000001,1564.299,1564.299,1550.01000000001,1564.299,1,1564.299,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"I could easily picture what you were describing.","You seemed very in-control.","Task",NA,NA,NA,"SUPTM79155"
"179",1691097206014,"03/08/2023 21:13:26",1691100806014,1,"03/08/2023 23:13:26",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",88,"Task","Screen 3","izqege",2,"continue","",1766.28899999999,1766.28899999999,1766.28899999999,1766.28899999999,1766.28899999999,1766.28899999999,1,1766.28899999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","You seemed very in-control.","Task",NA,NA,NA,"SUPTM79155"
"180",1691097207438,"03/08/2023 21:13:27",1691100807438,1,"03/08/2023 23:13:27",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",89,"Task","Screen 1","113qg5",1,"continue","",1424.10000000149,1416.63400000002,1424.10000000149,1424.10000000149,1416.63400000002,1424.10000000149,1,1424.10000000149,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"That was satisfactory.","That was decent.","Task",NA,NA,NA,"SUPTM79155"
"181",1691097209197,"03/08/2023 21:13:29",1691100809197,1,"03/08/2023 23:13:29",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",89,"Task","Screen 3","izqege",2,"continue","",1766.26999999996,1766.26999999996,1766.26999999996,1766.26999999996,1766.26999999996,1766.26999999996,1,1766.26999999996,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","That was decent.","Task",NA,NA,NA,"SUPTM79155"
"182",1691097211247,"03/08/2023 21:13:31",1691100811247,1,"03/08/2023 23:13:31",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",90,"Task","Screen 1","113qg5",1,"continue","",2050.796000003,2049.63900000002,2050.796000003,2050.796000003,2049.63900000002,2050.796000003,1,2050.796000003,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"I could easily picture what you were describing.","That was perfect.","Task",NA,NA,NA,"SUPTM79155"
"183",1691097213013,"03/08/2023 21:13:33",1691100813013,1,"03/08/2023 23:13:33",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",90,"Task","Screen 3","izqege",2,"continue","",1766.73200000002,1766.73200000002,1766.73200000002,1766.73200000002,1766.73200000002,1766.73200000002,1,1766.73200000002,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","That was perfect.","Task",NA,NA,NA,"SUPTM79155"
"184",1691097214925,"03/08/2023 21:13:34",1691100814925,1,"03/08/2023 23:13:34",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",91,"Task","Screen 1","113qg5",1,"continue","",1912.42500000296,1899.554,1912.42500000296,1912.42500000296,1899.554,1912.42500000296,1,1912.42500000296,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"Your description was very insightful.","You said all the right things.","Task",NA,NA,NA,"SUPTM79155"
"185",1691097216680,"03/08/2023 21:13:36",1691100816680,1,"03/08/2023 23:13:36",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",91,"Task","Screen 3","izqege",2,"continue","",1766.41399999999,1766.41399999999,1766.41399999999,1766.41399999999,1766.41399999999,1766.41399999999,1,1766.41399999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Your description was very insightful.","You said all the right things.","Task",NA,NA,NA,"SUPTM79155"
"186",1691097217662,"03/08/2023 21:13:37",1691100817662,1,"03/08/2023 23:13:37",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",92,"Task","Screen 1","113qg5",1,"continue","",983.156999998493,966.851999999955,983.156999998493,983.156999998493,966.851999999955,983.156999998493,1,983.156999998493,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Well done!","You seemed very in-control.","Task",NA,NA,NA,"SUPTM79155"
"187",1691097219412,"03/08/2023 21:13:39",1691100819412,1,"03/08/2023 23:13:39",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",92,"Task","Screen 3","izqege",2,"continue","",1766.44900000002,1766.44900000002,1766.44900000002,1766.44900000002,1766.44900000002,1766.44900000002,1,1766.44900000002,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","You seemed very in-control.","Task",NA,NA,NA,"SUPTM79155"
"188",1691097220607,"03/08/2023 21:13:40",1691100820607,1,"03/08/2023 23:13:40",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",93,"Task","Screen 1","113qg5",1,"continue","",1194.45600000001,1183.22700000001,1194.45600000001,1194.45600000001,1183.22700000001,1194.45600000001,1,1194.45600000001,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Excellent!","That was perfect.","Task",NA,NA,NA,"SUPTM79155"
"189",1691097222362,"03/08/2023 21:13:42",1691100822362,1,"03/08/2023 23:13:42",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",93,"Task","Screen 3","izqege",2,"continue","",1766.38,1766.38,1766.38,1766.38,1766.38,1766.38,1,1766.38,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","That was perfect.","Task",NA,NA,NA,"SUPTM79155"
"190",1691097224363,"03/08/2023 21:13:44",1691100824363,1,"03/08/2023 23:13:44",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",94,"Task","Screen 1","113qg5",1,"continue","",1999.99399999995,1983.07399999996,1999.99399999995,1999.99399999995,1983.07399999996,1999.99399999995,1,1999.99399999995,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You said all the right things.","That was perfect.","Task",NA,NA,NA,"SUPTM79155"
"191",1691097226111,"03/08/2023 21:13:46",1691100826111,1,"03/08/2023 23:13:46",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",94,"Task","Screen 3","izqege",2,"continue","",1766.40500000003,1766.40500000003,1766.40500000003,1766.40500000003,1766.40500000003,1766.40500000003,1,1766.40500000003,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You said all the right things.","That was perfect.","Task",NA,NA,NA,"SUPTM79155"
"192",1691097227186,"03/08/2023 21:13:47",1691100827186,1,"03/08/2023 23:13:47",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",95,"Task","Screen 1","113qg5",1,"continue","",1074.87,1066.36699999997,1074.87,1074.87,1066.36699999997,1074.87,1,1074.87,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was perfect.","You appeared very confident.","Task",NA,NA,NA,"SUPTM79155"
"193",1691097228944,"03/08/2023 21:13:48",1691100828944,1,"03/08/2023 23:13:48",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",95,"Task","Screen 3","izqege",2,"continue","",1766.38800000004,1766.38800000004,1766.38800000004,1766.38800000004,1766.38800000004,1766.38800000004,1,1766.38800000004,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was perfect.","You appeared very confident.","Task",NA,NA,NA,"SUPTM79155"
"194",1691097230546,"03/08/2023 21:13:50",1691100830546,1,"03/08/2023 23:13:50",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",96,"Task","Screen 1","113qg5",1,"continue","",1602.5149999985,1599.734,1602.5149999985,1602.5149999985,1599.734,1602.5149999985,1,1602.5149999985,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You did what was asked of you.","You appear very smart.","Task",NA,NA,NA,"SUPTM79155"
"195",1691097232311,"03/08/2023 21:13:52",1691100832311,1,"03/08/2023 23:13:52",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",96,"Task","Screen 3","izqege",2,"continue","",1766.70000000001,1766.70000000001,1766.70000000001,1766.70000000001,1766.70000000001,1766.70000000001,1,1766.70000000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You did what was asked of you.","You appear very smart.","Task",NA,NA,NA,"SUPTM79155"
"196",1691097234508,"03/08/2023 21:13:54",1691100834508,1,"03/08/2023 23:13:54",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",97,"Task","Screen 1","113qg5",1,"continue","",2197.98100000445,2182.96499999997,2197.98100000445,2197.98100000445,2182.96499999997,2197.98100000445,1,2197.98100000445,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was decent.","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPTM79155"
"197",1691097236260,"03/08/2023 21:13:56",1691100836260,1,"03/08/2023 23:13:56",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",97,"Task","Screen 3","izqege",2,"continue","",1766.592,1766.592,1766.592,1766.592,1766.592,1766.592,1,1766.592,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was decent.","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPTM79155"
"198",1691097241070,"03/08/2023 21:14:01",1691100841070,1,"03/08/2023 23:14:01",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",98,"Task","Screen 1","113qg5",1,"continue","",4809.7240000015,4799.40299999999,4809.7240000015,4809.7240000015,4799.40299999999,4809.7240000015,1,4809.7240000015,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"You said all the right things.","You seemed very in-control.","Task",NA,NA,NA,"SUPTM79155"
"199",1691097242826,"03/08/2023 21:14:02",1691100842826,1,"03/08/2023 23:14:02",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",98,"Task","Screen 3","izqege",2,"continue","",1766.46300000005,1766.46300000005,1766.46300000005,1766.46300000005,1766.46300000005,1766.46300000005,1,1766.46300000005,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You said all the right things.","You seemed very in-control.","Task",NA,NA,NA,"SUPTM79155"
"200",1691097246031,"03/08/2023 21:14:06",1691100846031,1,"03/08/2023 23:14:06",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",99,"Task","Screen 1","113qg5",1,"continue","",3204.75799999997,3199.25699999998,3204.75799999997,3204.75799999997,3199.25699999998,3204.75799999997,1,3204.75799999997,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Excellent!","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPTM79155"
"201",1691097247792,"03/08/2023 21:14:07",1691100847792,1,"03/08/2023 23:14:07",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",99,"Task","Screen 3","izqege",2,"continue","",1766.739,1766.739,1766.739,1766.739,1766.739,1766.739,1,1766.739,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPTM79155"
"202",1691097249627,"03/08/2023 21:14:09",1691100849627,1,"03/08/2023 23:14:09",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",100,"Task","Screen 1","113qg5",1,"continue","",1835.46200000297,1832.76299999998,1835.46200000297,1835.46200000297,1832.76299999998,1835.46200000297,1,1835.46200000297,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You did what was asked of you.","You appeared very confident.","Task",NA,NA,NA,"SUPTM79155"
"203",1691097251392,"03/08/2023 21:14:11",1691100851392,1,"03/08/2023 23:14:11",139282,42,"task-g4az",NA,31043321,9205048,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1280x720","1280x571",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","JAIBHCGDFE",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","In","Feedback Phrases List 2","Feedback Phrases List 2",100,"Task","Screen 3","izqege",2,"continue","",1766.52100000001,1766.52100000001,1766.52100000001,1766.52100000001,1766.52100000001,1766.52100000001,1,1766.52100000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You did what was asked of you.","You appeared very confident.","Task",NA,NA,NA,"SUPTM79155"
