"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","branch.hkzp","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","branch.vlgf","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Index","Spreadsheet..X1","Spreadsheet..X2","Spreadsheet..Display","Spreadsheet..test_response_save","Manipulation..Spreadsheet","Store..test_response_save","Random_ID"
"80",1691237779691,"05/08/2023 12:16:19",1691241379691,1,"05/08/2023 14:16:19",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",39,"Task","Screen 1","113qg5",1,"continue","",4102,4099,4102,4102,4099,4102,1,4102,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Well done!","You appear very smart.","Task",NA,NA,NA,"SUPTM20104"
"81",1691237781456,"05/08/2023 12:16:21",1691241381456,1,"05/08/2023 14:16:21",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",39,"Task","Screen 3","izqege",2,"continue","",1767,1767,1767,1767,1767,1767,1,1767,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","You appear very smart.","Task",NA,NA,NA,"SUPTM20104"
"82",1691237783347,"05/08/2023 12:16:23",1691241383347,1,"05/08/2023 14:16:23",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",40,"Task","Screen 1","113qg5",1,"continue","",1891,1883,1891,1891,1883,1891,1,1891,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You appeared very confident.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPTM20104"
"83",1691237785106,"05/08/2023 12:16:25",1691241385106,1,"05/08/2023 14:16:25",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",40,"Task","Screen 3","izqege",2,"continue","",1767,1767,1767,1767,1767,1767,1,1767,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You appeared very confident.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPTM20104"
"84",1691237787387,"05/08/2023 12:16:27",1691241387387,1,"05/08/2023 14:16:27",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",41,"Task","Screen 1","113qg5",1,"continue","",2281,2266,2281,2281,2266,2281,1,2281,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You did what was asked of you.","You appeared very confident.","Task",NA,NA,NA,"SUPTM20104"
"85",1691237789138,"05/08/2023 12:16:29",1691241389138,1,"05/08/2023 14:16:29",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",41,"Task","Screen 3","izqege",2,"continue","",1767,1767,1767,1767,1767,1767,1,1767,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You did what was asked of you.","You appeared very confident.","Task",NA,NA,NA,"SUPTM20104"
"86",1691237790650,"05/08/2023 12:16:30",1691241390650,1,"05/08/2023 14:16:30",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",42,"Task","Screen 1","113qg5",1,"continue","",1511,1499,1511,1511,1499,1511,1,1511,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was decent.","Your description was very insightful.","Task",NA,NA,NA,"SUPTM20104"
"87",1691237792405,"05/08/2023 12:16:32",1691241392405,1,"05/08/2023 14:16:32",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",42,"Task","Screen 3","izqege",2,"continue","",1767,1767,1767,1767,1767,1767,1,1767,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was decent.","Your description was very insightful.","Task",NA,NA,NA,"SUPTM20104"
"88",1691237795196,"05/08/2023 12:16:35",1691241395196,1,"05/08/2023 14:16:35",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",43,"Task","Screen 1","113qg5",1,"continue","",2791,2783,2791,2791,2783,2791,1,2791,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"You said all the right things.","You appeared very confident.","Task",NA,NA,NA,"SUPTM20104"
"89",1691237796955,"05/08/2023 12:16:36",1691241396955,1,"05/08/2023 14:16:36",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",43,"Task","Screen 3","izqege",2,"continue","",1767,1767,1767,1767,1767,1767,1,1767,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You said all the right things.","You appeared very confident.","Task",NA,NA,NA,"SUPTM20104"
"90",1691237799822,"05/08/2023 12:16:39",1691241399822,1,"05/08/2023 14:16:39",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",44,"Task","Screen 1","113qg5",1,"continue","",2868,2866,2868,2868,2866,2868,1,2868,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was satisfactory.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPTM20104"
"91",1691237801588,"05/08/2023 12:16:41",1691241401588,1,"05/08/2023 14:16:41",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",44,"Task","Screen 3","izqege",2,"continue","",1767,1767,1767,1767,1767,1767,1,1767,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPTM20104"
"92",1691237818216,"05/08/2023 12:16:58",1691241418216,1,"05/08/2023 14:16:58",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",45,"Task","Screen 1","113qg5",1,"continue","",16628,16615,16628,16628,16615,16628,1,16628,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You did what was asked of you.","You said all the right things.","Task",NA,NA,NA,"SUPTM20104"
"93",1691237819969,"05/08/2023 12:16:59",1691241419969,1,"05/08/2023 14:16:59",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",45,"Task","Screen 3","izqege",2,"continue","",1767,1767,1767,1767,1767,1767,1,1767,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You did what was asked of you.","You said all the right things.","Task",NA,NA,NA,"SUPTM20104"
"94",1691237821660,"05/08/2023 12:17:01",1691241421660,1,"05/08/2023 14:17:01",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",46,"Task","Screen 1","113qg5",1,"continue","",1690,1683,1690,1690,1683,1690,1,1690,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"That was perfect.","You came across really well.","Task",NA,NA,NA,"SUPTM20104"
"95",1691237823420,"05/08/2023 12:17:03",1691241423420,1,"05/08/2023 14:17:03",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",46,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was perfect.","You came across really well.","Task",NA,NA,NA,"SUPTM20104"
"96",1691237825580,"05/08/2023 12:17:05",1691241425580,1,"05/08/2023 14:17:05",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",47,"Task","Screen 1","113qg5",1,"continue","",2161,2150,2161,2161,2150,2161,1,2161,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was satisfactory.","You appeared very confident.","Task",NA,NA,NA,"SUPTM20104"
"97",1691237827336,"05/08/2023 12:17:07",1691241427336,1,"05/08/2023 14:17:07",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",47,"Task","Screen 3","izqege",2,"continue","",1767,1767,1767,1767,1767,1767,1,1767,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","You appeared very confident.","Task",NA,NA,NA,"SUPTM20104"
"98",1691237828834,"05/08/2023 12:17:08",1691241428834,1,"05/08/2023 14:17:08",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",48,"Task","Screen 1","113qg5",1,"continue","",1498,1483,1498,1498,1483,1498,1,1498,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You did what was asked of you.","Well done!","Task",NA,NA,NA,"SUPTM20104"
"99",1691237830586,"05/08/2023 12:17:10",1691241430586,1,"05/08/2023 14:17:10",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",48,"Task","Screen 3","izqege",2,"continue","",1767,1767,1767,1767,1767,1767,1,1767,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You did what was asked of you.","Well done!","Task",NA,NA,NA,"SUPTM20104"
"100",1691237835802,"05/08/2023 12:17:15",1691241435802,1,"05/08/2023 14:17:15",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",49,"Task","Screen 1","113qg5",1,"continue","",5216,5199,5216,5216,5199,5216,1,5216,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Well done!","Excellent!","Task",NA,NA,NA,"SUPTM20104"
"101",1691237837552,"05/08/2023 12:17:17",1691241437552,1,"05/08/2023 14:17:17",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",49,"Task","Screen 3","izqege",2,"continue","",1767,1767,1767,1767,1767,1767,1,1767,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","Excellent!","Task",NA,NA,NA,"SUPTM20104"
"102",1691237843399,"05/08/2023 12:17:23",1691241443399,1,"05/08/2023 14:17:23",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",50,"Task","Screen 1","113qg5",1,"continue","",5847,5832,5847,5847,5832,5847,1,5847,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"I could easily picture what you were describing.","You came across really well.","Task",NA,NA,NA,"SUPTM20104"
"103",1691237845151,"05/08/2023 12:17:25",1691241445151,1,"05/08/2023 14:17:25",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",50,"Task","Screen 3","izqege",2,"continue","",1767,1767,1767,1767,1767,1767,1,1767,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","You came across really well.","Task",NA,NA,NA,"SUPTM20104"
"104",1691237846478,"05/08/2023 12:17:26",1691241446478,1,"05/08/2023 14:17:26",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",51,"Task","Screen 1","113qg5",1,"continue","",1327,1317,1327,1327,1317,1327,1,1327,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"Well done!","That was perfect.","Task",NA,NA,NA,"SUPTM20104"
"105",1691237848234,"05/08/2023 12:17:28",1691241448234,1,"05/08/2023 14:17:28",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",51,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","That was perfect.","Task",NA,NA,NA,"SUPTM20104"
"106",1691237852755,"05/08/2023 12:17:32",1691241452755,1,"05/08/2023 14:17:32",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",52,"Task","Screen 1","113qg5",1,"continue","",4521,4516,4521,4521,4516,4521,1,4521,0,0,NA,"Click To Continue","Text_left_X1",2,"object-18",NA,1,"You did what was asked of you.","That was decent.","Task",NA,NA,NA,"SUPTM20104"
"107",1691237854517,"05/08/2023 12:17:34",1691241454517,1,"05/08/2023 14:17:34",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",52,"Task","Screen 3","izqege",2,"continue","",1767,1767,1767,1767,1767,1767,1,1767,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You did what was asked of you.","That was decent.","Task",NA,NA,NA,"SUPTM20104"
"108",1691237856448,"05/08/2023 12:17:36",1691241456448,1,"05/08/2023 14:17:36",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",53,"Task","Screen 1","113qg5",1,"continue","",1932,1916,1932,1932,1916,1932,1,1932,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was satisfactory.","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPTM20104"
"109",1691237858200,"05/08/2023 12:17:38",1691241458200,1,"05/08/2023 14:17:38",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",53,"Task","Screen 3","izqege",2,"continue","",1767,1767,1767,1767,1767,1767,1,1767,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","I could easily picture what you were describing.","Task",NA,NA,NA,"SUPTM20104"
"110",1691237859309,"05/08/2023 12:17:39",1691241459309,1,"05/08/2023 14:17:39",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",54,"Task","Screen 1","113qg5",1,"continue","",1109,1100,1109,1109,1100,1109,1,1109,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"That was decent.","That was perfect.","Task",NA,NA,NA,"SUPTM20104"
"111",1691237861066,"05/08/2023 12:17:41",1691241461066,1,"05/08/2023 14:17:41",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",54,"Task","Screen 3","izqege",2,"continue","",1766,1766,1766,1766,1766,1766,1,1766,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was decent.","That was perfect.","Task",NA,NA,NA,"SUPTM20104"
"112",1691237862720,"05/08/2023 12:17:42",1691241462720,1,"05/08/2023 14:17:42",139282,42,"task-lqy7",NA,31067537,9210346,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 114.0.0.0","1707x792","1707x786",NA,NA,NA,"Feedback Phrases Task - List 2",8,"In","BCADJEIFHG",NA,"study_2 (video_feedback and feedback_list_2)","VF_1st","In","Feedback Phrases List 2","Feedback Phrases List 2",55,"Task","Screen 1","113qg5",1,"continue","",1654,1650,1654,1654,1650,1654,1,1654,0,0,NA,"Click To Continue","Text_left_X2",3,"object-19",NA,1,"You said all the right things.","You came across really well.","Task",NA,NA,NA,"SUPTM20104"
