"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","counterbalance.huxg","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"2",1709597826782,"05/03/2024 00:17:06",1709576226782,-6,"04/03/2024 12:17:06",169741,4,"task-gjqt",NA,35778734,10574783,NA,"complete",NA,"65e65f24664e178c63ea88e2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","877x404",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",22765.5999999762,22749.9,22765.5999999762,22765.5999999762,22749.9,22765.5999999762,1,22765.5999999762,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF52537"
"3",1709597826785,"05/03/2024 00:17:06",1709576226785,-6,"04/03/2024 12:17:06",169741,4,"task-gjqt",NA,35778734,10574783,NA,"complete",NA,"65e65f24664e178c63ea88e2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","877x404",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",12100.4,22749.9,22766.5,12100.4,22749.9,22766.5,1,12100.4,10666.1,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF52537"
"4",1709597826785,"05/03/2024 00:17:06",1709576226785,-6,"04/03/2024 12:17:06",169741,4,"task-gjqt",NA,35778734,10574783,NA,"complete",NA,"65e65f24664e178c63ea88e2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","877x404",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","1",15867.1,22749.9,22766.5,15867.1,22749.9,22766.5,1,15867.1,6899.4,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF52537"
"5",1709597826786,"05/03/2024 00:17:06",1709576226786,-6,"04/03/2024 12:17:06",169741,4,"task-gjqt",NA,35778734,10574783,NA,"complete",NA,"65e65f24664e178c63ea88e2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","877x404",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",19800,22749.9,22766.5,19800,22749.9,22766.5,1,19800,2966.5,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF52537"
"6",1709597847007,"05/03/2024 00:17:27",1709576247007,-6,"04/03/2024 12:17:27",169741,4,"task-gjqt",NA,35778734,10574783,NA,"complete",NA,"65e65f24664e178c63ea88e2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","877x404",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",20242.3,20233.7,20242.3,20242.3,20233.7,20242.3,1,20242.3,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF52537"
"7",1709597847011,"05/03/2024 00:17:27",1709576247011,-6,"04/03/2024 12:17:27",169741,4,"task-gjqt",NA,35778734,10574783,NA,"complete",NA,"65e65f24664e178c63ea88e2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","877x404",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",7950,20233.7,20245.5000000477,7950,20233.7,20245.5000000477,1,7950,12295.5000000477,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF52537"
"8",1709597847011,"05/03/2024 00:17:27",1709576247011,-6,"04/03/2024 12:17:27",169741,4,"task-gjqt",NA,35778734,10574783,NA,"complete",NA,"65e65f24664e178c63ea88e2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","877x404",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",11200.1,20233.7,20246.0999999523,11200.1,20233.7,20246.0999999523,1,11200.1,9045.99999995231,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF52537"
"9",1709597847012,"05/03/2024 00:17:27",1709576247012,-6,"04/03/2024 12:17:27",169741,4,"task-gjqt",NA,35778734,10574783,NA,"complete",NA,"65e65f24664e178c63ea88e2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","877x404",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",13083.4,20233.7,20246.5000000477,13083.4,20233.7,20246.5000000477,1,13083.4,7163.10000004769,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF52537"
"10",1709597860754,"05/03/2024 00:17:40",1709576260754,-6,"04/03/2024 12:17:40",169741,4,"task-gjqt",NA,35778734,10574783,NA,"complete",NA,"65e65f24664e178c63ea88e2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","877x404",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",13754.9999999762,13749.9,13754.9999999762,13754.9999999762,13749.9,13754.9999999762,1,13754.9999999762,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF52537"
"11",1709597860757,"05/03/2024 00:17:40",1709576260757,-6,"04/03/2024 12:17:40",169741,4,"task-gjqt",NA,35778734,10574783,NA,"complete",NA,"65e65f24664e178c63ea88e2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","877x404",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",7683,13749.9,13757.8000000477,7683,13749.9,13757.8000000477,1,7683,6074.80000004768,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF52537"
"12",1709597860757,"05/03/2024 00:17:40",1709576260757,-6,"04/03/2024 12:17:40",169741,4,"task-gjqt",NA,35778734,10574783,NA,"complete",NA,"65e65f24664e178c63ea88e2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","877x404",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",8266.4,13749.9,13758.3999999523,8266.4,13749.9,13758.3999999523,1,8266.4,5491.99999995231,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF52537"
"13",1709597860758,"05/03/2024 00:17:40",1709576260758,-6,"04/03/2024 12:17:40",169741,4,"task-gjqt",NA,35778734,10574783,NA,"complete",NA,"65e65f24664e178c63ea88e2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","877x404",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",12449.9,13749.9,13759.1,12449.9,13749.9,13759.1,1,12449.9,1309.2,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF52537"
"14",1709597860763,"05/03/2024 00:17:40",1709576260763,-6,"04/03/2024 12:17:40",169741,4,"task-gjqt",NA,35778734,10574783,NA,"complete",NA,"65e65f24664e178c63ea88e2","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x864","877x404",NA,NA,0,"BIQ (Charlotte)",3,"ABJCIDHEGF","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF52537"
"1",1709597437990,"05/03/2024 00:10:37",1709568637990,-8,"04/03/2024 08:10:37",169741,4,"task-gjqt",NA,35778650,10574802,NA,"complete",NA,"65e660eed6fc4fd464e57536","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF17352"
"2",1709597666400,"05/03/2024 00:14:26",1709568866400,-8,"04/03/2024 08:14:26",169741,4,"task-gjqt",NA,35778650,10574802,NA,"complete",NA,"65e660eed6fc4fd464e57536","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",166060.9,166044.3,166060.9,166060.9,166044.3,166060.9,1,166060.9,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF17352"
"3",1709597666403,"05/03/2024 00:14:26",1709568866403,-8,"04/03/2024 08:14:26",169741,4,"task-gjqt",NA,35778650,10574802,NA,"complete",NA,"65e660eed6fc4fd464e57536","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",152610,166044.3,166060.9,152610,166044.3,166060.9,1,152610,13450.9,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF17352"
"4",1709597666403,"05/03/2024 00:14:26",1709568866403,-8,"04/03/2024 08:14:26",169741,4,"task-gjqt",NA,35778650,10574802,NA,"complete",NA,"65e660eed6fc4fd464e57536","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",158344.7,166044.3,166060.9,158344.7,166044.3,166060.9,1,158344.7,7716.20000000001,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF17352"
"5",1709597666404,"05/03/2024 00:14:26",1709568866404,-8,"04/03/2024 08:14:26",169741,4,"task-gjqt",NA,35778650,10574802,NA,"complete",NA,"65e660eed6fc4fd464e57536","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",162611.3,166044.3,166060.9,162611.3,166044.3,166060.9,1,162611.3,3449.60000000001,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF17352"
"6",1709597690820,"05/03/2024 00:14:50",1709568890820,-8,"04/03/2024 08:14:50",169741,4,"task-gjqt",NA,35778650,10574802,NA,"complete",NA,"65e660eed6fc4fd464e57536","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",24449.499999857,24434.2,24449.499999857,24449.499999857,24434.2,24449.499999857,1,24449.499999857,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF17352"
"7",1709597690822,"05/03/2024 00:14:50",1709568890822,-8,"04/03/2024 08:14:50",169741,4,"task-gjqt",NA,35778650,10574802,NA,"complete",NA,"65e660eed6fc4fd464e57536","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",3133.80000000002,24434.2,24450.9,3133.80000000002,24434.2,24450.9,1,3133.80000000002,21317.1,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF17352"
"8",1709597690823,"05/03/2024 00:14:50",1709568890823,-8,"04/03/2024 08:14:50",169741,4,"task-gjqt",NA,35778650,10574802,NA,"complete",NA,"65e660eed6fc4fd464e57536","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",16600.9,24434.2,24450.9,16600.9,24434.2,24450.9,1,16600.9,7850.00000000003,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF17352"
"9",1709597690823,"05/03/2024 00:14:50",1709568890823,-8,"04/03/2024 08:14:50",169741,4,"task-gjqt",NA,35778650,10574802,NA,"complete",NA,"65e660eed6fc4fd464e57536","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",23634.2,24434.2,24450.9,23634.2,24434.2,24450.9,1,23634.2,816.700000000012,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF17352"
"10",1709597707869,"05/03/2024 00:15:07",1709568907869,-8,"04/03/2024 08:15:07",169741,4,"task-gjqt",NA,35778650,10574802,NA,"complete",NA,"65e660eed6fc4fd464e57536","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",17064.9999999046,17050.6,17064.9999999046,17064.9999999046,17050.6,17064.9999999046,1,17064.9999999046,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF17352"
"11",1709597707872,"05/03/2024 00:15:07",1709568907872,-8,"04/03/2024 08:15:07",169741,4,"task-gjqt",NA,35778650,10574802,NA,"complete",NA,"65e660eed6fc4fd464e57536","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",4549.5,17050.6,17067.3,4549.5,17050.6,17067.3,1,4549.5,12517.8,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF17352"
"12",1709597707872,"05/03/2024 00:15:07",1709568907872,-8,"04/03/2024 08:15:07",169741,4,"task-gjqt",NA,35778650,10574802,NA,"complete",NA,"65e660eed6fc4fd464e57536","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",12067.1,17050.6,17067.3,12067.1,17050.6,17067.3,1,12067.1,5000.20000000001,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF17352"
"13",1709597707873,"05/03/2024 00:15:07",1709568907873,-8,"04/03/2024 08:15:07",169741,4,"task-gjqt",NA,35778650,10574802,NA,"complete",NA,"65e660eed6fc4fd464e57536","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",16183.9,17050.6,17067.3,16183.9,17050.6,17067.3,1,16183.9,883.400000000023,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF17352"
"14",1709597707879,"05/03/2024 00:15:07",1709568907879,-8,"04/03/2024 08:15:07",169741,4,"task-gjqt",NA,35778650,10574802,NA,"complete",NA,"65e660eed6fc4fd464e57536","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF17352"
"1",1709598387947,"05/03/2024 00:26:27",1709576787947,-6,"04/03/2024 12:26:27",169741,4,"task-gjqt",NA,35778819,10574867,NA,"complete",NA,"65e663ee0ea25196de91304e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1512x982","1512x823",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF97186"
"2",1709598424657,"05/03/2024 00:27:04",1709576824657,-6,"04/03/2024 12:27:04",169741,4,"task-gjqt",NA,35778819,10574867,NA,"complete",NA,"65e663ee0ea25196de91304e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1512x982","1512x823",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",36723.2499999821,36721.05,36723.2499999821,36723.2499999821,36721.05,36723.2499999821,1,36723.2499999821,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF97186"
"3",1709598424659,"05/03/2024 00:27:04",1709576824659,-6,"04/03/2024 12:27:04",169741,4,"task-gjqt",NA,35778819,10574867,NA,"complete",NA,"65e663ee0ea25196de91304e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1512x982","1512x823",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",16403.55,36721.05,36725.3499999762,16403.55,36721.05,36725.3499999762,1,16403.55,20321.7999999762,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF97186"
"4",1709598424659,"05/03/2024 00:27:04",1709576824659,-6,"04/03/2024 12:27:04",169741,4,"task-gjqt",NA,35778819,10574867,NA,"complete",NA,"65e663ee0ea25196de91304e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1512x982","1512x823",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",28466.95,36721.05,36725.549999994,28466.95,36721.05,36725.549999994,1,28466.95,8258.59999999404,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF97186"
"5",1709598424659,"05/03/2024 00:27:04",1709576824659,-6,"04/03/2024 12:27:04",169741,4,"task-gjqt",NA,35778819,10574867,NA,"complete",NA,"65e663ee0ea25196de91304e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1512x982","1512x823",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",33853.85,36721.05,36725.6499999881,33853.85,36721.05,36725.6499999881,1,33853.85,2871.79999998808,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF97186"
"6",1709598448935,"05/03/2024 00:27:28",1709576848935,-6,"04/03/2024 12:27:28",169741,4,"task-gjqt",NA,35778819,10574867,NA,"complete",NA,"65e663ee0ea25196de91304e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1512x982","1512x823",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",24280.2999999762,24279,24280.2999999762,24280.2999999762,24279,24280.2999999762,1,24280.2999999762,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF97186"
"7",1709598448938,"05/03/2024 00:27:28",1709576848938,-6,"04/03/2024 12:27:28",169741,4,"task-gjqt",NA,35778819,10574867,NA,"complete",NA,"65e663ee0ea25196de91304e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1512x982","1512x823",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",7104,24279,24282.7999999762,7104,24279,24282.7999999762,1,7104,17178.7999999762,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF97186"
"8",1709598448938,"05/03/2024 00:27:28",1709576848938,-6,"04/03/2024 12:27:28",169741,4,"task-gjqt",NA,35778819,10574867,NA,"complete",NA,"65e663ee0ea25196de91304e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1512x982","1512x823",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",10399.9,24279,24283.1999999821,10399.9,24279,24283.1999999821,1,10399.9,13883.2999999821,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF97186"
"9",1709598448938,"05/03/2024 00:27:28",1709576848938,-6,"04/03/2024 12:27:28",169741,4,"task-gjqt",NA,35778819,10574867,NA,"complete",NA,"65e663ee0ea25196de91304e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1512x982","1512x823",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",20912.6,24279,24283.4,20912.6,24279,24283.4,1,20912.6,3370.8,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF97186"
"10",1709598467162,"05/03/2024 00:27:47",1709576867162,-6,"04/03/2024 12:27:47",169741,4,"task-gjqt",NA,35778819,10574867,NA,"complete",NA,"65e663ee0ea25196de91304e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1512x982","1512x823",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",18227.9,18219.8,18227.9,18227.9,18219.8,18227.9,1,18227.9,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF97186"
"11",1709598467163,"05/03/2024 00:27:47",1709576867163,-6,"04/03/2024 12:27:47",169741,4,"task-gjqt",NA,35778819,10574867,NA,"complete",NA,"65e663ee0ea25196de91304e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1512x982","1512x823",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",3199.2,18219.8,18228,3199.2,18219.8,18228,1,3199.2,15028.8,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF97186"
"12",1709598467163,"05/03/2024 00:27:47",1709576867163,-6,"04/03/2024 12:27:47",169741,4,"task-gjqt",NA,35778819,10574867,NA,"complete",NA,"65e663ee0ea25196de91304e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1512x982","1512x823",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",9204.2,18219.8,18228,9204.2,18219.8,18228,1,9204.2,9023.79999999999,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF97186"
"13",1709598467164,"05/03/2024 00:27:47",1709576867164,-6,"04/03/2024 12:27:47",169741,4,"task-gjqt",NA,35778819,10574867,NA,"complete",NA,"65e663ee0ea25196de91304e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1512x982","1512x823",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","4",12079.1,18219.8,18228,12079.1,18219.8,18228,1,12079.1,6148.89999999999,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF97186"
"14",1709598467166,"05/03/2024 00:27:47",1709576867166,-6,"04/03/2024 12:27:47",169741,4,"task-gjqt",NA,35778819,10574867,NA,"complete",NA,"65e663ee0ea25196de91304e","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1512x982","1512x823",NA,NA,0,"BIQ (Charlotte)",3,"DECFBGAHJI","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF97186"
"1",1709602236055,"05/03/2024 01:30:36",1709577036055,-7,"04/03/2024 11:30:36",169741,4,"task-gjqt",NA,35779770,10575067,NA,"complete",NA,"65e67529e19c3d282826d353","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x1024","1536x889",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF28263"
"2",1709602275533,"05/03/2024 01:31:15",1709577075533,-7,"04/03/2024 11:31:15",169741,4,"task-gjqt",NA,35779770,10575067,NA,"complete",NA,"65e67529e19c3d282826d353","computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1536x1024","1536x889",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",39508.9000000477,39501.3,39508.9000000477,39508.9000000477,39501.3,39508.9000000477,1,39508.9000000477,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF28263"
