"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
9,1711589013306,"28/03/2024 01:23:33",1711589013306,0,"28/03/2024 01:23:33",172741,4,"task-kvtv",NA,36546817,NA,"complete",NA,"6604c306731ef40aa3a101ac","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x599",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IAHBGCFDE","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2772.29999990463,2766.5,2772.29999990463,2772.29999990463,2766.5,2772.29999990463,1,2772.29999990463,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF16639"
10,1711589013314,"28/03/2024 01:23:33",1711589013314,0,"28/03/2024 01:23:33",172741,4,"task-kvtv",NA,36546817,NA,"complete",NA,"6604c306731ef40aa3a101ac","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x599",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IAHBGCFDE","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF16639"
1,1711589711661,"28/03/2024 01:35:11",1711564511661,-7,"27/03/2024 11:35:11",172741,4,"task-kvtv",NA,36546970,NA,"complete",NA,"6604c42ddbc494d0c67b03a7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1280x800","1280x713",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF41963"
2,1711589716061,"28/03/2024 01:35:16",1711564516061,-7,"27/03/2024 11:35:16",172741,4,"task-kvtv",NA,36546970,NA,"complete",NA,"6604c42ddbc494d0c67b03a7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1280x800","1280x713",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3354.20000000149,3352,3354.20000000149,3354.20000000149,3352,3354.20000000149,1,3354.20000000149,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF41963"
3,1711589718970,"28/03/2024 01:35:18",1711564518970,-7,"27/03/2024 11:35:18",172741,4,"task-kvtv",NA,36546970,NA,"complete",NA,"6604c42ddbc494d0c67b03a7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1280x800","1280x713",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2911.3,2895.7,2911.3,2911.3,2895.7,2911.3,1,2911.3,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF41963"
4,1711589730362,"28/03/2024 01:35:30",1711564530362,-7,"27/03/2024 11:35:30",172741,4,"task-kvtv",NA,36546970,NA,"complete",NA,"6604c42ddbc494d0c67b03a7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1280x800","1280x713",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",11407.7999999985,11396.8,11407.7999999985,11407.7999999985,11396.8,11407.7999999985,1,11407.7999999985,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF41963"
5,1711589754412,"28/03/2024 01:35:54",1711564554412,-7,"27/03/2024 11:35:54",172741,4,"task-kvtv",NA,36546970,NA,"complete",NA,"6604c42ddbc494d0c67b03a7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1280x800","1280x713",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",24060.399999997,24043.9,24060.399999997,24060.399999997,24043.9,24060.399999997,1,24060.399999997,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF41963"
6,1711589761389,"28/03/2024 01:36:01",1711564561389,-7,"27/03/2024 11:36:01",172741,4,"task-kvtv",NA,36546970,NA,"complete",NA,"6604c42ddbc494d0c67b03a7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1280x800","1280x713",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",6992.90000000298,6977.39999999999,6992.90000000298,6992.90000000298,6977.39999999999,6992.90000000298,1,6992.90000000298,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF41963"
7,1711589766708,"28/03/2024 01:36:06",1711564566708,-7,"27/03/2024 11:36:06",172741,4,"task-kvtv",NA,36546970,NA,"complete",NA,"6604c42ddbc494d0c67b03a7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1280x800","1280x713",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5335.00000000298,5326.8,5335.00000000298,5335.00000000298,5326.8,5335.00000000298,1,5335.00000000298,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF41963"
8,1711589770928,"28/03/2024 01:36:10",1711564570928,-7,"27/03/2024 11:36:10",172741,4,"task-kvtv",NA,36546970,NA,"complete",NA,"6604c42ddbc494d0c67b03a7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1280x800","1280x713",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",4227.79999999702,4225.2,4227.79999999702,4227.79999999702,4225.2,4227.79999999702,1,4227.79999999702,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF41963"
9,1711589775331,"28/03/2024 01:36:15",1711564575331,-7,"27/03/2024 11:36:15",172741,4,"task-kvtv",NA,36546970,NA,"complete",NA,"6604c42ddbc494d0c67b03a7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1280x800","1280x713",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",4405.50000000298,4401.7,4405.50000000298,4405.50000000298,4401.7,4405.50000000298,1,4405.50000000298,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF41963"
10,1711589775333,"28/03/2024 01:36:15",1711564575333,-7,"27/03/2024 11:36:15",172741,4,"task-kvtv",NA,36546970,NA,"complete",NA,"6604c42ddbc494d0c67b03a7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1280x800","1280x713",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"ABICHDGEF","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF41963"
1,1711613667491,"28/03/2024 08:14:27",1711613667491,0,"28/03/2024 08:14:27",172741,4,"task-kvtv",NA,36550476,NA,"complete",NA,"66052372cfb07e6509b8ee0d","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF33774"
2,1711613671548,"28/03/2024 08:14:31",1711613671548,0,"28/03/2024 08:14:31",172741,4,"task-kvtv",NA,36550476,NA,"complete",NA,"66052372cfb07e6509b8ee0d","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3918.39999999995,3914.6,3918.39999999995,3918.39999999995,3914.6,3918.39999999995,1,3918.39999999995,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF33774"
3,1711613675637,"28/03/2024 08:14:35",1711613675637,0,"28/03/2024 08:14:35",172741,4,"task-kvtv",NA,36550476,NA,"complete",NA,"66052372cfb07e6509b8ee0d","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",4092.79999999995,4081.4,4092.79999999995,4092.79999999995,4081.4,4092.79999999995,1,4092.79999999995,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF33774"
4,1711613683164,"28/03/2024 08:14:43",1711613683164,0,"28/03/2024 08:14:43",172741,4,"task-kvtv",NA,36550476,NA,"complete",NA,"66052372cfb07e6509b8ee0d","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",7538.59999999991,7529.6,7538.59999999991,7538.59999999991,7529.6,7538.59999999991,1,7538.59999999991,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF33774"
5,1711613693088,"28/03/2024 08:14:53",1711613693088,0,"28/03/2024 08:14:53",172741,4,"task-kvtv",NA,36550476,NA,"complete",NA,"66052372cfb07e6509b8ee0d","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",9931.99999999991,9928.4,9931.99999999991,9931.99999999991,9928.4,9931.99999999991,1,9931.99999999991,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF33774"
6,1711613704205,"28/03/2024 08:15:04",1711613704205,0,"28/03/2024 08:15:04",172741,4,"task-kvtv",NA,36550476,NA,"complete",NA,"66052372cfb07e6509b8ee0d","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",11120.9,11111.3,11120.9,11120.9,11111.3,11120.9,1,11120.9,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF33774"
7,1711613711582,"28/03/2024 08:15:11",1711613711582,0,"28/03/2024 08:15:11",172741,4,"task-kvtv",NA,36550476,NA,"complete",NA,"66052372cfb07e6509b8ee0d","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",7385.9,7379.6,7385.9,7385.9,7379.6,7385.9,1,7385.9,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF33774"
8,1711613715668,"28/03/2024 08:15:15",1711613715668,0,"28/03/2024 08:15:15",172741,4,"task-kvtv",NA,36550476,NA,"complete",NA,"66052372cfb07e6509b8ee0d","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",4092.49999999996,4081.4,4092.49999999996,4092.49999999996,4081.4,4092.49999999996,1,4092.49999999996,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF33774"
9,1711613719894,"28/03/2024 08:15:19",1711613719894,0,"28/03/2024 08:15:19",172741,4,"task-kvtv",NA,36550476,NA,"complete",NA,"66052372cfb07e6509b8ee0d","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",4237.4,4231.2,4237.4,4237.4,4231.2,4237.4,1,4237.4,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF33774"
10,1711613719909,"28/03/2024 08:15:19",1711613719909,0,"28/03/2024 08:15:19",172741,4,"task-kvtv",NA,36550476,NA,"complete",NA,"66052372cfb07e6509b8ee0d","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"BCADIEHFG","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF33774"
1,1711638549510,"28/03/2024 15:09:09",1711638549510,0,"28/03/2024 15:09:09",172741,4,"task-kvtv",NA,36572006,NA,"complete",NA,"6605836e4e6348ae5462556c","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1300x731","1300x580",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF69740"
2,1711638559036,"28/03/2024 15:09:19",1711638559036,0,"28/03/2024 15:09:19",172741,4,"task-kvtv",NA,36572006,NA,"complete",NA,"6605836e4e6348ae5462556c","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1300x731","1300x580",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",9199.578,9182.913,9199.578,9199.578,9182.913,9199.578,1,9199.578,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF69740"
3,1711638565731,"28/03/2024 15:09:25",1711638565731,0,"28/03/2024 15:09:25",172741,4,"task-kvtv",NA,36572006,NA,"complete",NA,"6605836e4e6348ae5462556c","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1300x731","1300x580",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",6713.90900000014,6699.692,6713.90900000014,6713.90900000014,6699.692,6713.90900000014,1,6713.90900000014,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF69740"
4,1711638571034,"28/03/2024 15:09:31",1711638571034,0,"28/03/2024 15:09:31",172741,4,"task-kvtv",NA,36572006,NA,"complete",NA,"6605836e4e6348ae5462556c","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1300x731","1300x580",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",5316.406,5299.741,5316.406,5316.406,5299.741,5316.406,1,5316.406,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF69740"
5,1711638606123,"28/03/2024 15:10:06",1711638606123,0,"28/03/2024 15:10:06",172741,4,"task-kvtv",NA,36572006,NA,"complete",NA,"6605836e4e6348ae5462556c","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1300x731","1300x580",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",35106.576,35098.394,35106.576,35106.576,35098.394,35106.576,1,35106.576,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF69740"
6,1711638629125,"28/03/2024 15:10:29",1711638629125,0,"28/03/2024 15:10:29",172741,4,"task-kvtv",NA,36572006,NA,"complete",NA,"6605836e4e6348ae5462556c","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1300x731","1300x580",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",23010.8820000002,22998.888,23010.8820000002,23010.8820000002,22998.888,23010.8820000002,1,23010.8820000002,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF69740"
7,1711638641943,"28/03/2024 15:10:41",1711638641943,0,"28/03/2024 15:10:41",172741,4,"task-kvtv",NA,36572006,NA,"complete",NA,"6605836e4e6348ae5462556c","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1300x731","1300x731",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",12830.794,12816.098,12830.794,12830.794,12816.098,12830.794,1,12830.794,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF69740"
8,1711638649104,"28/03/2024 15:10:49",1711638649104,0,"28/03/2024 15:10:49",172741,4,"task-kvtv",NA,36572006,NA,"complete",NA,"6605836e4e6348ae5462556c","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1300x731","1300x731",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",7175.696,7166.35399999999,7175.696,7175.696,7166.35399999999,7175.696,1,7175.696,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF69740"
9,1711638653142,"28/03/2024 15:10:53",1711638653142,0,"28/03/2024 15:10:53",172741,4,"task-kvtv",NA,36572006,NA,"complete",NA,"6605836e4e6348ae5462556c","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1300x731","1300x731",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",4046.74200000014,4033.141,4046.74200000014,4046.74200000014,4033.141,4046.74200000014,1,4046.74200000014,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF69740"
10,1711638653173,"28/03/2024 15:10:53",1711638653173,0,"28/03/2024 15:10:53",172741,4,"task-kvtv",NA,36572006,NA,"complete",NA,"6605836e4e6348ae5462556c","computer","Desktop or Laptop","Chromium OS 14816.131.0","Chrome 103.0.0.0","1300x731","1300x731",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"DECFBGAHI","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF69740"
1,1711655856502,"28/03/2024 19:57:36",1711655856502,0,"28/03/2024 19:57:36",172741,4,"task-kvtv",NA,36581298,NA,"complete",NA,"6605c8ecfefbf874fc1ab799","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1098x618","1373x561",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"EFDGCHBIA","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF07750"
2,1711655859657,"28/03/2024 19:57:39",1711655859657,0,"28/03/2024 19:57:39",172741,4,"task-kvtv",NA,36581298,NA,"complete",NA,"6605c8ecfefbf874fc1ab799","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1098x618","1373x561",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"EFDGCHBIA","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3061.09999995232,3049.8,3061.09999995232,3061.09999995232,3049.8,3061.09999995232,1,3061.09999995232,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF07750"
3,1711655864919,"28/03/2024 19:57:44",1711655864919,0,"28/03/2024 19:57:44",172741,4,"task-kvtv",NA,36581298,NA,"complete",NA,"6605c8ecfefbf874fc1ab799","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1098x618","1373x561",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"EFDGCHBIA","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",5277.09999990463,5266,5277.09999990463,5277.09999990463,5266,5277.09999990463,1,5277.09999990463,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF07750"
4,1711655873556,"28/03/2024 19:57:53",1711655873556,0,"28/03/2024 19:57:53",172741,4,"task-kvtv",NA,36581298,NA,"complete",NA,"6605c8ecfefbf874fc1ab799","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1098x618","1373x561",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"EFDGCHBIA","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",8648.5,8631.9,8648.5,8648.5,8631.9,8648.5,1,8648.5,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF07750"
5,1711655881951,"28/03/2024 19:58:01",1711655881951,0,"28/03/2024 19:58:01",172741,4,"task-kvtv",NA,36581298,NA,"complete",NA,"6605c8ecfefbf874fc1ab799","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1098x618","1373x561",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"EFDGCHBIA","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",8411.39999995231,8399,8411.39999995231,8411.39999995231,8399,8411.39999995231,1,8411.39999995231,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF07750"
6,1711655887922,"28/03/2024 19:58:07",1711655887922,0,"28/03/2024 19:58:07",172741,4,"task-kvtv",NA,36581298,NA,"complete",NA,"6605c8ecfefbf874fc1ab799","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1098x618","1373x561",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"EFDGCHBIA","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",5982.6,5966.4,5982.6,5982.6,5966.4,5982.6,1,5982.6,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF07750"
7,1711655892692,"28/03/2024 19:58:12",1711655892692,0,"28/03/2024 19:58:12",172741,4,"task-kvtv",NA,36581298,NA,"complete",NA,"6605c8ecfefbf874fc1ab799","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1098x618","1373x561",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"EFDGCHBIA","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",4782.5,4765.8,4782.5,4782.5,4765.8,4782.5,1,4782.5,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF07750"
8,1711655896424,"28/03/2024 19:58:16",1711655896424,0,"28/03/2024 19:58:16",172741,4,"task-kvtv",NA,36581298,NA,"complete",NA,"6605c8ecfefbf874fc1ab799","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1098x618","1373x561",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"EFDGCHBIA","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3753.49999990463,3749.2,3753.49999990463,3753.49999990463,3749.2,3753.49999990463,1,3753.49999990463,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF07750"
9,1711655899244,"28/03/2024 19:58:19",1711655899244,0,"28/03/2024 19:58:19",172741,4,"task-kvtv",NA,36581298,NA,"complete",NA,"6605c8ecfefbf874fc1ab799","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1098x618","1373x561",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"EFDGCHBIA","Passed AC2","","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2824.7,2816.2,2824.7,2824.7,2816.2,2824.7,1,2824.7,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF07750"
10,1711655899248,"28/03/2024 19:58:19",1711655899248,0,"28/03/2024 19:58:19",172741,4,"task-kvtv",NA,36581298,NA,"complete",NA,"6605c8ecfefbf874fc1ab799","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1098x618","1373x561",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"EFDGCHBIA","Passed AC2","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF07750"
