"","Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Spreadsheet..Index","Spreadsheet..X1","Spreadsheet..X2","Spreadsheet..Display","Spreadsheet..test_response_save","Manipulation..Spreadsheet","Store..test_response_save","Random_ID"
"786",141,1692092420461,"15/08/2023 09:40:20",1692096020461,1,"15/08/2023 11:40:20",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",69,"Task","Screen 3","izqege",2,"continue","",1766.74800000002,1766.74800000002,1766.74800000002,1766.74800000002,1766.74800000002,1766.74800000002,1,1766.74800000002,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","You appear very smart.","Task",NA,NA,NA,"SUPPRF42960"
"787",142,1692092421681,"15/08/2023 09:40:21",1692096021681,1,"15/08/2023 11:40:21",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",70,"Task","Screen 1","113qg5",1,"response","You are really engaging when you speak.",1220.98199999979,1216.72099999996,1220.98199999979,1220.98199999979,1216.72099999996,1220.98199999979,1,1220.98199999979,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"You appear very smart.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPPRF42960"
"788",143,1692092423444,"15/08/2023 09:40:23",1692096023444,1,"15/08/2023 11:40:23",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",70,"Task","Screen 3","izqege",2,"continue","",1766.51400000002,1766.51400000002,1766.51400000002,1766.51400000002,1766.51400000002,1766.51400000002,1,1766.51400000002,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You appear very smart.","You are really engaging when you speak.","Task",NA,NA,NA,"SUPPRF42960"
"789",144,1692092424161,"15/08/2023 09:40:24",1692096024161,1,"15/08/2023 11:40:24",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",71,"Task","Screen 1","113qg5",1,"response","That was perfect.",717.746999999799,716.632999999973,717.746999999799,717.746999999799,716.632999999973,717.746999999799,1,717.746999999799,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"That was perfect.","Well done!","Task",NA,NA,NA,"SUPPRF42960"
"790",145,1692092425927,"15/08/2023 09:40:25",1692096025927,1,"15/08/2023 11:40:25",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",71,"Task","Screen 3","izqege",2,"continue","",1766.67999999999,1766.67999999999,1766.67999999999,1766.67999999999,1766.67999999999,1766.67999999999,1,1766.67999999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was perfect.","Well done!","Task",NA,NA,NA,"SUPPRF42960"
"791",146,1692092427050,"15/08/2023 09:40:27",1692096027050,1,"15/08/2023 11:40:27",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",72,"Task","Screen 1","113qg5",1,"response","That was satisfactory.",1122.73399999965,1116.68400000001,1122.73399999965,1122.73399999965,1116.68400000001,1122.73399999965,1,1122.73399999965,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"That was satisfactory.","That was decent.","Task",NA,NA,NA,"SUPPRF42960"
"792",147,1692092428811,"15/08/2023 09:40:28",1692096028811,1,"15/08/2023 11:40:28",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",72,"Task","Screen 3","izqege",2,"continue","",1766.652,1766.652,1766.652,1766.652,1766.652,1766.652,1,1766.652,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","That was decent.","Task",NA,NA,NA,"SUPPRF42960"
"793",148,1692092430409,"15/08/2023 09:40:30",1692096030409,1,"15/08/2023 11:40:30",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",73,"Task","Screen 1","113qg5",1,"response","Excellent!",1599.09799999982,1583.31,1599.09799999982,1599.09799999982,1583.31,1599.09799999982,1,1599.09799999982,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"Excellent!","That was decent.","Task",NA,NA,NA,"SUPPRF42960"
"794",149,1692092432161,"15/08/2023 09:40:32",1692096032161,1,"15/08/2023 11:40:32",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",73,"Task","Screen 3","izqege",2,"continue","",1766.69,1766.69,1766.69,1766.69,1766.69,1766.69,1,1766.69,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Excellent!","That was decent.","Task",NA,NA,NA,"SUPPRF42960"
"795",150,1692092434713,"15/08/2023 09:40:34",1692096034713,1,"15/08/2023 11:40:34",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",74,"Task","Screen 1","113qg5",1,"response","You did what was asked of you.",2553.09799999982,2549.97999999998,2553.09799999982,2553.09799999982,2549.97999999998,2553.09799999982,1,2553.09799999982,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"That was satisfactory.","You did what was asked of you.","Task",NA,NA,NA,"SUPPRF42960"
"796",151,1692092436477,"15/08/2023 09:40:36",1692096036477,1,"15/08/2023 11:40:36",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",74,"Task","Screen 3","izqege",2,"continue","",1766.65100000001,1766.65100000001,1766.65100000001,1766.65100000001,1766.65100000001,1766.65100000001,1,1766.65100000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"That was satisfactory.","You did what was asked of you.","Task",NA,NA,NA,"SUPPRF42960"
"797",152,1692092438329,"15/08/2023 09:40:38",1692096038329,1,"15/08/2023 11:40:38",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",75,"Task","Screen 1","113qg5",1,"response","You said all the right things.",1852.56700000039,1849.989,1852.56700000039,1852.56700000039,1849.989,1852.56700000039,1,1852.56700000039,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"Well done!","You said all the right things.","Task",NA,NA,NA,"SUPPRF42960"
"798",153,1692092440094,"15/08/2023 09:40:40",1692096040094,1,"15/08/2023 11:40:40",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",75,"Task","Screen 3","izqege",2,"continue","",1766.67999999999,1766.67999999999,1766.67999999999,1766.67999999999,1766.67999999999,1766.67999999999,1,1766.67999999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","You said all the right things.","Task",NA,NA,NA,"SUPPRF42960"
"799",154,1692092441369,"15/08/2023 09:40:41",1692096041369,1,"15/08/2023 11:40:41",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",76,"Task","Screen 1","113qg5",1,"response","I could easily picture what you were describing.",1275.69800000021,1266.66500000004,1275.69800000021,1275.69800000021,1266.66500000004,1275.69800000021,1,1275.69800000021,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"I could easily picture what you were describing.","That was decent.","Task",NA,NA,NA,"SUPPRF42960"
"800",155,1692092443127,"15/08/2023 09:40:43",1692096043127,1,"15/08/2023 11:40:43",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",76,"Task","Screen 3","izqege",2,"continue","",1766.62400000001,1766.62400000001,1766.62400000001,1766.62400000001,1766.62400000001,1766.62400000001,1,1766.62400000001,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","That was decent.","Task",NA,NA,NA,"SUPPRF42960"
"801",156,1692092444490,"15/08/2023 09:40:44",1692096044490,1,"15/08/2023 11:40:44",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",77,"Task","Screen 1","113qg5",1,"response","You came across really well.",1363.50899999979,1350.13299999997,1363.50899999979,1363.50899999979,1350.13299999997,1363.50899999979,1,1363.50899999979,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"Your description was very insightful.","You came across really well.","Task",NA,NA,NA,"SUPPRF42960"
"802",157,1692092446244,"15/08/2023 09:40:46",1692096046244,1,"15/08/2023 11:40:46",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",77,"Task","Screen 3","izqege",2,"continue","",1766.52500000002,1766.52500000002,1766.52500000002,1766.52500000002,1766.52500000002,1766.52500000002,1,1766.52500000002,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Your description was very insightful.","You came across really well.","Task",NA,NA,NA,"SUPPRF42960"
"803",158,1692092447283,"15/08/2023 09:40:47",1692096047283,1,"15/08/2023 11:40:47",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",78,"Task","Screen 1","113qg5",1,"response","You came across really well.",1039.85099999979,1033.42599999998,1039.85099999979,1039.85099999979,1033.42599999998,1039.85099999979,1,1039.85099999979,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"Well done!","You came across really well.","Task",NA,NA,NA,"SUPPRF42960"
"804",159,1692092449044,"15/08/2023 09:40:49",1692096049044,1,"15/08/2023 11:40:49",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",78,"Task","Screen 3","izqege",2,"continue","",1766.62,1766.62,1766.62,1766.62,1766.62,1766.62,1,1766.62,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"Well done!","You came across really well.","Task",NA,NA,NA,"SUPPRF42960"
"805",160,1692092451410,"15/08/2023 09:40:51",1692096051410,1,"15/08/2023 11:40:51",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",79,"Task","Screen 1","113qg5",1,"response","I could easily picture what you were describing.",2366.30499999982,2349.95799999998,2366.30499999982,2366.30499999982,2349.95799999998,2366.30499999982,1,2366.30499999982,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"I could easily picture what you were describing.","You appear very smart.","Task",NA,NA,NA,"SUPPRF42960"
"806",161,1692092453160,"15/08/2023 09:40:53",1692096053160,1,"15/08/2023 11:40:53",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",79,"Task","Screen 3","izqege",2,"continue","",1766.66899999999,1766.66899999999,1766.66899999999,1766.66899999999,1766.66899999999,1766.66899999999,1,1766.66899999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"I could easily picture what you were describing.","You appear very smart.","Task",NA,NA,NA,"SUPPRF42960"
"807",162,1692092455250,"15/08/2023 09:40:55",1692096055250,1,"15/08/2023 11:40:55",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",80,"Task","Screen 1","113qg5",1,"response","You appeared very confident.",2090.07800000021,2083.43600000005,2090.07800000021,2090.07800000021,2083.43600000005,2090.07800000021,1,2090.07800000021,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You appeared very confident.","That was satisfactory.","Task",NA,NA,NA,"SUPPRF42960"
"808",163,1692092457011,"15/08/2023 09:40:57",1692096057011,1,"15/08/2023 11:40:57",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",80,"Task","Screen 3","izqege",2,"continue","",1766.55299999996,1766.55299999996,1766.55299999996,1766.55299999996,1766.55299999996,1766.55299999996,1,1766.55299999996,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You appeared very confident.","That was satisfactory.","Task",NA,NA,NA,"SUPPRF42960"
"809",164,1692092461841,"15/08/2023 09:41:01",1692096061841,1,"15/08/2023 11:41:01",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",81,"Task","Screen 1","113qg5",1,"response","You're very articulate.",4830.98899999965,4816.63200000004,4830.98899999965,4830.98899999965,4816.63200000004,4830.98899999965,1,4830.98899999965,0,0,NA,"Click Response","Text_left_X1",2,"object-18",NA,1,"You're very articulate.","Well done!","Task",NA,NA,NA,"SUPPRF42960"
"810",165,1692092463594,"15/08/2023 09:41:03",1692096063594,1,"15/08/2023 11:41:03",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",81,"Task","Screen 3","izqege",2,"continue","",1766.67999999999,1766.67999999999,1766.67999999999,1766.67999999999,1766.67999999999,1766.67999999999,1,1766.67999999999,0,0,NA,"Fixation Timing","Fixation Cross",1,"object-48",NA,1,"You're very articulate.","Well done!","Task",NA,NA,NA,"SUPPRF42960"
"811",166,1692092465466,"15/08/2023 09:41:05",1692096065466,1,"15/08/2023 11:41:05",140743,17,"task-5vg1",NA,31188612,NA,"complete",NA,"64db50e8d7831bdd4833328b","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x941",NA,NA,0,"Feedback Phrases Task - List 2 (Clone with new randomisation)",4,"IJHAGBFCED",NA,"study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Feedback Phrases List 2",82,"Task","Screen 1","113qg5",1,"response","Excellent!",1872.3769999998,1866.70299999998,1872.3769999998,1872.3769999998,1866.70299999998,1872.3769999998,1,1872.3769999998,0,0,NA,"Click Response","Text_right_X2",3,"object-19",NA,1,"Well done!","Excellent!","Task",NA,NA,NA,"SUPPRF42960"
