"","Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","randomiser.lqqr","randomiser.28m8","randomiser.tf5j","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"417",10,1692169329648,"16/08/2023 07:02:09",1692172929648,1,"16/08/2023 09:02:09",140743,17,"questionnaire-uu2n",NA,31215015,NA,"complete",NA,"64dc7ddf7404cae9c3a1d3e9","computer","Desktop or Laptop","Windows 10","Opera 100.0.0.0","1080x1920","1039x1779",NA,NA,0,"BIQ (Charlotte)",2,"DECFBGAHJI","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",91350.2320000011,91347.748,91350.2320000011,91350.2320000011,91347.748,91350.2320000011,1,91350.2320000011,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF09500"
"418",11,1692169329650,"16/08/2023 07:02:09",1692172929650,1,"16/08/2023 09:02:09",140743,17,"questionnaire-uu2n",NA,31215015,NA,"complete",NA,"64dc7ddf7404cae9c3a1d3e9","computer","Desktop or Laptop","Windows 10","Opera 100.0.0.0","1080x1920","1039x1779",NA,NA,0,"BIQ (Charlotte)",2,"DECFBGAHJI","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",80081.408,91347.748,91352.3320000008,80081.408,91347.748,91352.3320000008,1,80081.408,11270.9240000008,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF09500"
"419",12,1692169329650,"16/08/2023 07:02:09",1692172929650,1,"16/08/2023 09:02:09",140743,17,"questionnaire-uu2n",NA,31215015,NA,"complete",NA,"64dc7ddf7404cae9c3a1d3e9","computer","Desktop or Laptop","Windows 10","Opera 100.0.0.0","1080x1920","1039x1779",NA,NA,0,"BIQ (Charlotte)",2,"DECFBGAHJI","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",83897.999,91347.748,91352.7320000011,83897.999,91347.748,91352.7320000011,1,83897.999,7454.73300000111,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF09500"
"420",13,1692169329650,"16/08/2023 07:02:09",1692172929650,1,"16/08/2023 09:02:09",140743,17,"questionnaire-uu2n",NA,31215015,NA,"complete",NA,"64dc7ddf7404cae9c3a1d3e9","computer","Desktop or Laptop","Windows 10","Opera 100.0.0.0","1080x1920","1039x1779",NA,NA,0,"BIQ (Charlotte)",2,"DECFBGAHJI","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",90647.761,91347.748,91352.9320000004,90647.761,91347.748,91352.9320000004,1,90647.761,705.17100000038,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF09500"
"421",14,1692169329654,"16/08/2023 07:02:09",1692172929654,1,"16/08/2023 09:02:09",140743,17,"questionnaire-uu2n",NA,31215015,NA,"complete",NA,"64dc7ddf7404cae9c3a1d3e9","computer","Desktop or Laptop","Windows 10","Opera 100.0.0.0","1080x1920","1039x1779",NA,NA,0,"BIQ (Charlotte)",2,"DECFBGAHJI","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF09500"
"422",1,1692101327641,"15/08/2023 12:08:47",1692104927641,1,"15/08/2023 14:08:47",140743,17,"questionnaire-uu2n",NA,31191695,NA,"complete",NA,"64db7694cf9ebb92b4a19732","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.55","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF66122"
"423",2,1692101359060,"15/08/2023 12:09:19",1692104959060,1,"15/08/2023 14:09:19",140743,17,"questionnaire-uu2n",NA,31191695,NA,"complete",NA,"64db7694cf9ebb92b4a19732","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.55","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",31428.674,31409.884,31428.674,31428.674,31409.884,31428.674,1,31428.674,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF66122"
"424",3,1692101359073,"15/08/2023 12:09:19",1692104959073,1,"15/08/2023 14:09:19",140743,17,"questionnaire-uu2n",NA,31191695,NA,"complete",NA,"64db7694cf9ebb92b4a19732","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.55","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",22498.412,31409.884,31428.674,22498.412,31409.884,31428.674,1,22498.412,8930.26199999999,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF66122"
"425",4,1692101359075,"15/08/2023 12:09:19",1692104959075,1,"15/08/2023 14:09:19",140743,17,"questionnaire-uu2n",NA,31191695,NA,"complete",NA,"64db7694cf9ebb92b4a19732","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.55","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",25246.152,31409.884,31428.674,25246.152,31409.884,31428.674,1,25246.152,6182.52199999999,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF66122"
"426",5,1692101359077,"15/08/2023 12:09:19",1692104959077,1,"15/08/2023 14:09:19",140743,17,"questionnaire-uu2n",NA,31191695,NA,"complete",NA,"64db7694cf9ebb92b4a19732","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.55","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",30824.992,31409.884,31428.674,30824.992,31409.884,31428.674,1,30824.992,603.68199999999,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF66122"
"427",6,1692101380709,"15/08/2023 12:09:40",1692104980709,1,"15/08/2023 14:09:40",140743,17,"questionnaire-uu2n",NA,31191695,NA,"complete",NA,"64db7694cf9ebb92b4a19732","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.55","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",21689.9020003815,21679.944,21689.9020003815,21689.9020003815,21679.944,21689.9020003815,1,21689.9020003815,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF66122"
"428",7,1692101380724,"15/08/2023 12:09:40",1692104980724,1,"15/08/2023 14:09:40",140743,17,"questionnaire-uu2n",NA,31191695,NA,"complete",NA,"64db7694cf9ebb92b4a19732","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.55","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",9706.423,21679.944,21696.63,9706.423,21679.944,21696.63,1,9706.423,11990.207,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF66122"
"429",8,1692101380725,"15/08/2023 12:09:40",1692104980725,1,"15/08/2023 14:09:40",140743,17,"questionnaire-uu2n",NA,31191695,NA,"complete",NA,"64db7694cf9ebb92b4a19732","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.55","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",13286.85,21679.944,21696.63,13286.85,21679.944,21696.63,1,13286.85,8409.78,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF66122"
"430",9,1692101380726,"15/08/2023 12:09:40",1692104980726,1,"15/08/2023 14:09:40",140743,17,"questionnaire-uu2n",NA,31191695,NA,"complete",NA,"64db7694cf9ebb92b4a19732","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.55","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",20497.61,21679.944,21696.63,20497.61,21679.944,21696.63,1,20497.61,1199.02,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF66122"
"431",10,1692101390514,"15/08/2023 12:09:50",1692104990514,1,"15/08/2023 14:09:50",140743,17,"questionnaire-uu2n",NA,31191695,NA,"complete",NA,"64db7694cf9ebb92b4a19732","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.55","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",9815.15800019074,9808.617,9815.15800019074,9815.15800019074,9808.617,9815.15800019074,1,9815.15800019074,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF66122"
"432",11,1692101390516,"15/08/2023 12:09:50",1692104990516,1,"15/08/2023 14:09:50",140743,17,"questionnaire-uu2n",NA,31191695,NA,"complete",NA,"64db7694cf9ebb92b4a19732","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.55","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",5312.327,9808.617,9817.15800019074,5312.327,9808.617,9817.15800019074,1,5312.327,4504.83100019074,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF66122"
"433",12,1692101390518,"15/08/2023 12:09:50",1692104990518,1,"15/08/2023 14:09:50",140743,17,"questionnaire-uu2n",NA,31191695,NA,"complete",NA,"64db7694cf9ebb92b4a19732","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.55","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",6211.676,9808.617,9819.15800019074,6211.676,9808.617,9819.15800019074,1,6211.676,3607.48200019074,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF66122"
"434",13,1692101390519,"15/08/2023 12:09:50",1692104990519,1,"15/08/2023 14:09:50",140743,17,"questionnaire-uu2n",NA,31191695,NA,"complete",NA,"64db7694cf9ebb92b4a19732","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.55","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",9059.195,9808.617,9820.75799961853,9059.195,9808.617,9820.75799961853,1,9059.195,761.562999618531,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF66122"
"435",14,1692101390537,"15/08/2023 12:09:50",1692104990537,1,"15/08/2023 14:09:50",140743,17,"questionnaire-uu2n",NA,31191695,NA,"complete",NA,"64db7694cf9ebb92b4a19732","computer","Desktop or Laptop","Windows 10","Edge 114.0.1823.55","1280x720","1280x601",NA,NA,0,"BIQ (Charlotte)",2,"ABJCIDHEGF","A (JV first)","study_1 (JV and feedback_list_1)","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF66122"
"436",1,1692099525039,"15/08/2023 11:38:45",1692103125039,1,"15/08/2023 13:38:45",140743,17,"questionnaire-uu2n",NA,31191121,NA,"complete",NA,"64db6ece74bc187ddeca4ef7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x722",NA,NA,0,"BIQ (Charlotte)",2,"JAIBHCGDFE","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF50626"
"437",2,1692099665807,"15/08/2023 11:41:05",1692103265807,1,"15/08/2023 13:41:05",140743,17,"questionnaire-uu2n",NA,31191121,NA,"complete",NA,"64db6ece74bc187ddeca4ef7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x722",NA,NA,0,"BIQ (Charlotte)",2,"JAIBHCGDFE","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",140780.687,140772.764,140780.687,140780.687,140772.764,140780.687,1,140780.687,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF50626"
"438",3,1692099665808,"15/08/2023 11:41:05",1692103265808,1,"15/08/2023 13:41:05",140743,17,"questionnaire-uu2n",NA,31191121,NA,"complete",NA,"64db6ece74bc187ddeca4ef7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x722",NA,NA,0,"BIQ (Charlotte)",2,"JAIBHCGDFE","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",130907.648,140772.764,140782.787,130907.648,140772.764,140782.787,1,130907.648,9875.13900000008,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF50626"
"439",4,1692099665808,"15/08/2023 11:41:05",1692103265808,1,"15/08/2023 13:41:05",140743,17,"questionnaire-uu2n",NA,31191121,NA,"complete",NA,"64db6ece74bc187ddeca4ef7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x722",NA,NA,0,"BIQ (Charlotte)",2,"JAIBHCGDFE","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",136890.144,140772.764,140783.087,136890.144,140772.764,140783.087,1,136890.144,3892.94300000012,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF50626"
"440",5,1692099665809,"15/08/2023 11:41:05",1692103265809,1,"15/08/2023 13:41:05",140743,17,"questionnaire-uu2n",NA,31191121,NA,"complete",NA,"64db6ece74bc187ddeca4ef7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x722",NA,NA,0,"BIQ (Charlotte)",2,"JAIBHCGDFE","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",139589.656,140772.764,140783.287,139589.656,140772.764,140783.287,1,139589.656,1193.63100000008,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF50626"
"441",6,1692099688909,"15/08/2023 11:41:28",1692103288909,1,"15/08/2023 13:41:28",140743,17,"questionnaire-uu2n",NA,31191121,NA,"complete",NA,"64db6ece74bc187ddeca4ef7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x722",NA,NA,0,"BIQ (Charlotte)",2,"JAIBHCGDFE","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",23110.923,23095.269,23110.923,23110.923,23095.269,23110.923,1,23110.923,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF50626"
"442",7,1692099688911,"15/08/2023 11:41:28",1692103288911,1,"15/08/2023 13:41:28",140743,17,"questionnaire-uu2n",NA,31191121,NA,"complete",NA,"64db6ece74bc187ddeca4ef7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x722",NA,NA,0,"BIQ (Charlotte)",2,"JAIBHCGDFE","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",6481.88,23095.269,23112.095,6481.88,23095.269,23112.095,1,6481.88,16630.215,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF50626"
"443",8,1692099688911,"15/08/2023 11:41:28",1692103288911,1,"15/08/2023 13:41:28",140743,17,"questionnaire-uu2n",NA,31191121,NA,"complete",NA,"64db6ece74bc187ddeca4ef7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x722",NA,NA,0,"BIQ (Charlotte)",2,"JAIBHCGDFE","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",14080.552,23095.269,23112.095,14080.552,23095.269,23112.095,1,14080.552,9031.54300000001,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF50626"
"444",9,1692099688911,"15/08/2023 11:41:28",1692103288911,1,"15/08/2023 13:41:28",140743,17,"questionnaire-uu2n",NA,31191121,NA,"complete",NA,"64db6ece74bc187ddeca4ef7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x722",NA,NA,0,"BIQ (Charlotte)",2,"JAIBHCGDFE","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",22261.864,23095.269,23112.095,22261.864,23095.269,23112.095,1,22261.864,850.231,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF50626"
"445",10,1692099719979,"15/08/2023 11:41:59",1692103319979,1,"15/08/2023 13:41:59",140743,17,"questionnaire-uu2n",NA,31191121,NA,"complete",NA,"64db6ece74bc187ddeca4ef7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x722",NA,NA,0,"BIQ (Charlotte)",2,"JAIBHCGDFE","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",31085.454,31077.241,31085.454,31085.454,31077.241,31085.454,1,31085.454,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF50626"
"446",11,1692099719981,"15/08/2023 11:41:59",1692103319981,1,"15/08/2023 13:41:59",140743,17,"questionnaire-uu2n",NA,31191121,NA,"complete",NA,"64db6ece74bc187ddeca4ef7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x722",NA,NA,0,"BIQ (Charlotte)",2,"JAIBHCGDFE","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",24261.895,31077.241,31087.2540000001,24261.895,31077.241,31087.2540000001,1,24261.895,6825.35900000008,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF50626"
"447",12,1692099719981,"15/08/2023 11:41:59",1692103319981,1,"15/08/2023 13:41:59",140743,17,"questionnaire-uu2n",NA,31191121,NA,"complete",NA,"64db6ece74bc187ddeca4ef7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x722",NA,NA,0,"BIQ (Charlotte)",2,"JAIBHCGDFE","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","3",26678.069,31077.241,31087.654,26678.069,31077.241,31087.654,1,26678.069,4409.58499999996,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF50626"
"448",13,1692099719981,"15/08/2023 11:41:59",1692103319981,1,"15/08/2023 13:41:59",140743,17,"questionnaire-uu2n",NA,31191121,NA,"complete",NA,"64db6ece74bc187ddeca4ef7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x722",NA,NA,0,"BIQ (Charlotte)",2,"JAIBHCGDFE","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","5",30027.636,31077.241,31087.954,30027.636,31077.241,31087.954,1,30027.636,1060.31800000003,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF50626"
"449",14,1692099719985,"15/08/2023 11:41:59",1692103319985,1,"15/08/2023 13:41:59",140743,17,"questionnaire-uu2n",NA,31191121,NA,"complete",NA,"64db6ece74bc187ddeca4ef7","computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1536x864","1536x722",NA,NA,0,"BIQ (Charlotte)",2,"JAIBHCGDFE","B (Feedback ranking_L1 First)","study_1 (JV and feedback_list_1)","","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF50626"
"450",1,1692033451910,"14/08/2023 17:17:31",1692037051910,1,"14/08/2023 19:17:31",140743,17,"questionnaire-uu2n",NA,31181732,NA,"complete",NA,"64da6f1a5aac95015e309356","computer","Desktop or Laptop","Windows 10","Edge 115.0.1901.200","1366x768","1311x657",NA,NA,0,"BIQ (Charlotte)",2,"EFDGCHBIAJ","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF13522"
"451",2,1692033481298,"14/08/2023 17:18:01",1692037081298,1,"14/08/2023 19:18:01",140743,17,"questionnaire-uu2n",NA,31181732,NA,"complete",NA,"64da6f1a5aac95015e309356","computer","Desktop or Laptop","Windows 10","Edge 115.0.1901.200","1366x768","1311x657",NA,NA,0,"BIQ (Charlotte)",2,"EFDGCHBIAJ","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",29432.057,29415.259,29432.057,29432.057,29415.259,29432.057,1,29432.057,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF13522"
"452",3,1692033481312,"14/08/2023 17:18:01",1692037081312,1,"14/08/2023 19:18:01",140743,17,"questionnaire-uu2n",NA,31181732,NA,"complete",NA,"64da6f1a5aac95015e309356","computer","Desktop or Laptop","Windows 10","Edge 115.0.1901.200","1366x768","1311x657",NA,NA,0,"BIQ (Charlotte)",2,"EFDGCHBIAJ","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",13566.022,29415.259,29432.057,13566.022,29415.259,29432.057,1,13566.022,15866.035,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF13522"
"453",4,1692033481314,"14/08/2023 17:18:01",1692037081314,1,"14/08/2023 19:18:01",140743,17,"questionnaire-uu2n",NA,31181732,NA,"complete",NA,"64da6f1a5aac95015e309356","computer","Desktop or Laptop","Windows 10","Edge 115.0.1901.200","1366x768","1311x657",NA,NA,0,"BIQ (Charlotte)",2,"EFDGCHBIAJ","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",25065.779,29415.259,29432.057,25065.779,29415.259,29432.057,1,25065.779,4366.278,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF13522"
"454",5,1692033481316,"14/08/2023 17:18:01",1692037081316,1,"14/08/2023 19:18:01",140743,17,"questionnaire-uu2n",NA,31181732,NA,"complete",NA,"64da6f1a5aac95015e309356","computer","Desktop or Laptop","Windows 10","Edge 115.0.1901.200","1366x768","1311x657",NA,NA,0,"BIQ (Charlotte)",2,"EFDGCHBIAJ","","study_2 (video_feedback and feedback_list_2)","Feedback_ranking_L2_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",28865.301,29415.259,29432.057,28865.301,29415.259,29432.057,1,28865.301,566.755999999998,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF13522"
