"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","counterbalance.vu6m","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"9",1708991160727,"26/02/2024 23:46:00",1708969560727,-6,"26/02/2024 11:46:00",167771,4,"task-gjqt",NA,35533107,10497564,NA,"complete",NA,"65dd20e33fc2d138bc97fc5b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x657",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",24983.6,25500.3,25517,24983.6,25500.3,25517,1,24983.6,533.399999999994,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF28471"
"10",1708991179587,"26/02/2024 23:46:19",1708969579587,-6,"26/02/2024 11:46:19",167771,4,"task-gjqt",NA,35533107,10497564,NA,"complete",NA,"65dd20e33fc2d138bc97fc5b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x657",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",18881.6000000015,18866.8,18881.6000000015,18881.6000000015,18866.8,18881.6000000015,1,18881.6000000015,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF28471"
"11",1708991179591,"26/02/2024 23:46:19",1708969579591,-6,"26/02/2024 11:46:19",167771,4,"task-gjqt",NA,35533107,10497564,NA,"complete",NA,"65dd20e33fc2d138bc97fc5b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x657",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",11533.4,18866.8,18883.8,11533.4,18866.8,18883.8,1,11533.4,7350.40000000001,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF28471"
"12",1708991179591,"26/02/2024 23:46:19",1708969579591,-6,"26/02/2024 11:46:19",167771,4,"task-gjqt",NA,35533107,10497564,NA,"complete",NA,"65dd20e33fc2d138bc97fc5b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x657",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",14883.4,18866.8,18883.8,14883.4,18866.8,18883.8,1,14883.4,4000.40000000001,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF28471"
"13",1708991179592,"26/02/2024 23:46:19",1708969579592,-6,"26/02/2024 11:46:19",167771,4,"task-gjqt",NA,35533107,10497564,NA,"complete",NA,"65dd20e33fc2d138bc97fc5b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x657",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",17999.1,18866.8,18883.8,17999.1,18866.8,18883.8,1,17999.1,884.699999999997,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF28471"
"14",1708991179597,"26/02/2024 23:46:19",1708969579597,-6,"26/02/2024 11:46:19",167771,4,"task-gjqt",NA,35533107,10497564,NA,"complete",NA,"65dd20e33fc2d138bc97fc5b","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x657",NA,NA,0,"BIQ (Charlotte)",3,"GHFIEJDACB","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF28471"
"1",1708991255422,"26/02/2024 23:47:35",1708966055422,-7,"26/02/2024 09:47:35",167771,4,"task-gjqt",NA,35533172,10497599,NA,"complete",NA,"65dd2215187f1e33aa011703","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1457x685",NA,NA,0,"BIQ (Charlotte)",3,"HIGJFAEBDC","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF35623"
"2",1708991269873,"26/02/2024 23:47:49",1708966069873,-7,"26/02/2024 09:47:49",167771,4,"task-gjqt",NA,35533172,10497599,NA,"complete",NA,"65dd2215187f1e33aa011703","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1457x685",NA,NA,0,"BIQ (Charlotte)",3,"HIGJFAEBDC","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",14467.5,14450.1,14467.5,14467.5,14450.1,14467.5,1,14467.5,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF35623"
"3",1708991269875,"26/02/2024 23:47:49",1708966069875,-7,"26/02/2024 09:47:49",167771,4,"task-gjqt",NA,35533172,10497599,NA,"complete",NA,"65dd2215187f1e33aa011703","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1457x685",NA,NA,0,"BIQ (Charlotte)",3,"HIGJFAEBDC","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",7533.5,14450.1,14467.5,7533.5,14450.1,14467.5,1,7533.5,6934,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF35623"
"4",1708991269876,"26/02/2024 23:47:49",1708966069876,-7,"26/02/2024 09:47:49",167771,4,"task-gjqt",NA,35533172,10497599,NA,"complete",NA,"65dd2215187f1e33aa011703","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1457x685",NA,NA,0,"BIQ (Charlotte)",3,"HIGJFAEBDC","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",10966.7,14450.1,14467.5,10966.7,14450.1,14467.5,1,10966.7,3500.8,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF35623"
"5",1708991269876,"26/02/2024 23:47:49",1708966069876,-7,"26/02/2024 09:47:49",167771,4,"task-gjqt",NA,35533172,10497599,NA,"complete",NA,"65dd2215187f1e33aa011703","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1457x685",NA,NA,0,"BIQ (Charlotte)",3,"HIGJFAEBDC","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",13900.1,14450.1,14467.5,13900.1,14450.1,14467.5,1,13900.1,567.399999999998,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF35623"
"6",1708991281818,"26/02/2024 23:48:01",1708966081818,-7,"26/02/2024 09:48:01",167771,4,"task-gjqt",NA,35533172,10497599,NA,"complete",NA,"65dd2215187f1e33aa011703","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1457x685",NA,NA,0,"BIQ (Charlotte)",3,"HIGJFAEBDC","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",11965.3999999881,11950,11965.3999999881,11965.3999999881,11950,11965.3999999881,1,11965.3999999881,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF35623"
"7",1708991281822,"26/02/2024 23:48:01",1708966081822,-7,"26/02/2024 09:48:01",167771,4,"task-gjqt",NA,35533172,10497599,NA,"complete",NA,"65dd2215187f1e33aa011703","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1457x685",NA,NA,0,"BIQ (Charlotte)",3,"HIGJFAEBDC","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",5300,11950,11966.6,5300,11950,11966.6,1,5300,6666.6,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF35623"
"8",1708991281822,"26/02/2024 23:48:01",1708966081822,-7,"26/02/2024 09:48:01",167771,4,"task-gjqt",NA,35533172,10497599,NA,"complete",NA,"65dd2215187f1e33aa011703","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1457x685",NA,NA,0,"BIQ (Charlotte)",3,"HIGJFAEBDC","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",7783.4,11950,11966.6,7783.4,11950,11966.6,1,7783.4,4183.2,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF35623"
"9",1708991281823,"26/02/2024 23:48:01",1708966081823,-7,"26/02/2024 09:48:01",167771,4,"task-gjqt",NA,35533172,10497599,NA,"complete",NA,"65dd2215187f1e33aa011703","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1457x685",NA,NA,0,"BIQ (Charlotte)",3,"HIGJFAEBDC","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",10700,11950,11966.6,10700,11950,11966.6,1,10700,1266.6,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF35623"
"10",1708991292485,"26/02/2024 23:48:12",1708966092485,-7,"26/02/2024 09:48:12",167771,4,"task-gjqt",NA,35533172,10497599,NA,"complete",NA,"65dd2215187f1e33aa011703","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1457x685",NA,NA,0,"BIQ (Charlotte)",3,"HIGJFAEBDC","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",10681.8999999881,10666.7,10681.8999999881,10681.8999999881,10666.7,10681.8999999881,1,10681.8999999881,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF35623"
"11",1708991292488,"26/02/2024 23:48:12",1708966092488,-7,"26/02/2024 09:48:12",167771,4,"task-gjqt",NA,35533172,10497599,NA,"complete",NA,"65dd2215187f1e33aa011703","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1457x685",NA,NA,0,"BIQ (Charlotte)",3,"HIGJFAEBDC","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",4883.3,10666.7,10683.3,4883.3,10666.7,10683.3,1,4883.3,5800,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF35623"
"12",1708991292489,"26/02/2024 23:48:12",1708966092489,-7,"26/02/2024 09:48:12",167771,4,"task-gjqt",NA,35533172,10497599,NA,"complete",NA,"65dd2215187f1e33aa011703","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1457x685",NA,NA,0,"BIQ (Charlotte)",3,"HIGJFAEBDC","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",7716.7,10666.7,10683.3,7716.7,10666.7,10683.3,1,7716.7,2966.6,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF35623"
"13",1708991292489,"26/02/2024 23:48:12",1708966092489,-7,"26/02/2024 09:48:12",167771,4,"task-gjqt",NA,35533172,10497599,NA,"complete",NA,"65dd2215187f1e33aa011703","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1457x685",NA,NA,0,"BIQ (Charlotte)",3,"HIGJFAEBDC","Passed AC2","","Chocking_second","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",9933.4,10666.7,10683.3,9933.4,10666.7,10683.3,1,9933.4,749.900000000001,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF35623"
"14",1708991292495,"26/02/2024 23:48:12",1708966092495,-7,"26/02/2024 09:48:12",167771,4,"task-gjqt",NA,35533172,10497599,NA,"complete",NA,"65dd2215187f1e33aa011703","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1457x685",NA,NA,0,"BIQ (Charlotte)",3,"HIGJFAEBDC","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF35623"
"1",1708991860302,"26/02/2024 23:57:40",1708995460302,1,"27/02/2024 01:57:40",167771,4,"task-gjqt",NA,35533440,10497585,NA,"complete",NA,"65dd1f2e0a96edde8acceaa3","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1067x600","1067x465",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF54803"
"2",1708991922594,"26/02/2024 23:58:42",1708995522594,1,"27/02/2024 01:58:42",167771,4,"task-gjqt",NA,35533440,10497585,NA,"complete",NA,"65dd1f2e0a96edde8acceaa3","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1067x600","1067x465",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",62323.9839999285,62315.084,62323.9839999285,62323.9839999285,62315.084,62323.9839999285,1,62323.9839999285,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF54803"
"3",1708991922601,"26/02/2024 23:58:42",1708995522601,1,"27/02/2024 01:58:42",167771,4,"task-gjqt",NA,35533440,10497585,NA,"complete",NA,"65dd1f2e0a96edde8acceaa3","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1067x600","1067x465",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",36655.684,62315.084,62331.8839999046,36655.684,62315.084,62331.8839999046,1,36655.684,25676.1999999046,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF54803"
"4",1708991922602,"26/02/2024 23:58:42",1708995522602,1,"27/02/2024 01:58:42",167771,4,"task-gjqt",NA,35533440,10497585,NA,"complete",NA,"65dd1f2e0a96edde8acceaa3","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1067x600","1067x465",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",48868.784,62315.084,62331.884,48868.784,62315.084,62331.884,1,48868.784,13463.1,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF54803"
"5",1708991922603,"26/02/2024 23:58:42",1708995522603,1,"27/02/2024 01:58:42",167771,4,"task-gjqt",NA,35533440,10497585,NA,"complete",NA,"65dd1f2e0a96edde8acceaa3","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1067x600","1067x465",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",57499.884,62315.084,62331.884,57499.884,62315.084,62331.884,1,57499.884,4832.00000000001,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF54803"
"6",1708992007498,"27/02/2024 00:00:07",1708995607498,1,"27/02/2024 02:00:07",167771,4,"task-gjqt",NA,35533440,10497585,NA,"complete",NA,"65dd1f2e0a96edde8acceaa3","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1067x600","1067x465",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",84914.7999999046,84909.4,84914.7999999046,84914.7999999046,84909.4,84914.7999999046,1,84914.7999999046,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF54803"
"7",1708992007500,"27/02/2024 00:00:07",1708995607500,1,"27/02/2024 02:00:07",167771,4,"task-gjqt",NA,35533440,10497585,NA,"complete",NA,"65dd1f2e0a96edde8acceaa3","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1067x600","1067x465",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","5",55467.6,84909.4,84916.2999999046,55467.6,84909.4,84916.2999999046,1,55467.6,29448.6999999046,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF54803"
"8",1708992007502,"27/02/2024 00:00:07",1708995607502,1,"27/02/2024 02:00:07",167771,4,"task-gjqt",NA,35533440,10497585,NA,"complete",NA,"65dd1f2e0a96edde8acceaa3","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1067x600","1067x465",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","2",64681.7,84909.4,84918.3999999285,64681.7,84909.4,84918.3999999285,1,64681.7,20236.6999999285,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF54803"
"9",1708992007503,"27/02/2024 00:00:07",1708995607503,1,"27/02/2024 02:00:07",167771,4,"task-gjqt",NA,35533440,10497585,NA,"complete",NA,"65dd1f2e0a96edde8acceaa3","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1067x600","1067x465",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",82093.4,84909.4,84919.7999999046,82093.4,84909.4,84919.7999999046,1,82093.4,2826.39999990462,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF54803"
"10",1708992032539,"27/02/2024 00:00:32",1708995632539,1,"27/02/2024 02:00:32",167771,4,"task-gjqt",NA,35533440,10497585,NA,"complete",NA,"65dd1f2e0a96edde8acceaa3","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1067x600","1067x465",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",25046.3999999046,25042.8,25046.3999999046,25046.3999999046,25042.8,25046.3999999046,1,25046.3999999046,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF54803"
"11",1708992032542,"27/02/2024 00:00:32",1708995632542,1,"27/02/2024 02:00:32",167771,4,"task-gjqt",NA,35533440,10497585,NA,"complete",NA,"65dd1f2e0a96edde8acceaa3","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1067x600","1067x465",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",14195.9,25042.8,25048.8,14195.9,25042.8,25048.8,1,14195.9,10852.9,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF54803"
"12",1708992032544,"27/02/2024 00:00:32",1708995632544,1,"27/02/2024 02:00:32",167771,4,"task-gjqt",NA,35533440,10497585,NA,"complete",NA,"65dd1f2e0a96edde8acceaa3","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1067x600","1067x465",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",19327.8,25042.8,25050.8,19327.8,25042.8,25050.8,1,19327.8,5723,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF54803"
"13",1708992032546,"27/02/2024 00:00:32",1708995632546,1,"27/02/2024 02:00:32",167771,4,"task-gjqt",NA,35533440,10497585,NA,"complete",NA,"65dd1f2e0a96edde8acceaa3","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1067x600","1067x465",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","6",24109.7,25042.8,25053.0999999523,24109.7,25042.8,25053.0999999523,1,24109.7,943.399999952322,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF54803"
"14",1708992032550,"27/02/2024 00:00:32",1708995632550,1,"27/02/2024 02:00:32",167771,4,"task-gjqt",NA,35533440,10497585,NA,"complete",NA,"65dd1f2e0a96edde8acceaa3","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1067x600","1067x465",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF54803"
"15",1708992062359,"27/02/2024 00:01:02",1708995662359,1,"27/02/2024 02:01:02",167771,4,"task-gjqt",NA,35533440,10497585,NA,"complete",NA,"65dd1f2e0a96edde8acceaa3","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1067x600","1067x465",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF54803"
"16",1708992062369,"27/02/2024 00:01:02",1708995662369,1,"27/02/2024 02:01:02",167771,4,"task-gjqt",NA,35533440,10497585,NA,"complete",NA,"65dd1f2e0a96edde8acceaa3","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1067x600","1067x465",NA,NA,0,"BIQ (Charlotte)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF54803"
"1",1708992493806,"27/02/2024 00:08:13",1708970893806,-6,"26/02/2024 12:08:13",167771,4,"task-gjqt",NA,35533650,10497657,NA,"complete",NA,"65dd250f1f33c57dc3b550d7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x683",NA,NA,0,"BIQ (Charlotte)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF59017"
"2",1708992540184,"27/02/2024 00:09:00",1708970940184,-6,"26/02/2024 12:09:00",167771,4,"task-gjqt",NA,35533650,10497657,NA,"complete",NA,"65dd250f1f33c57dc3b550d7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x683",NA,NA,0,"BIQ (Charlotte)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",46385.358,46368.558,46385.358,46385.358,46368.558,46385.358,1,46385.358,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF59017"
"3",1708992540186,"27/02/2024 00:09:00",1708970940186,-6,"26/02/2024 12:09:00",167771,4,"task-gjqt",NA,35533650,10497657,NA,"complete",NA,"65dd250f1f33c57dc3b550d7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x683",NA,NA,0,"BIQ (Charlotte)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",6216.958,46368.558,46385.358,6216.958,46368.558,46385.358,1,6216.958,40168.4,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF59017"
"4",1708992540187,"27/02/2024 00:09:00",1708970940187,-6,"26/02/2024 12:09:00",167771,4,"task-gjqt",NA,35533650,10497657,NA,"complete",NA,"65dd250f1f33c57dc3b550d7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x683",NA,NA,0,"BIQ (Charlotte)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",12299.858,46368.558,46385.358,12299.858,46368.558,46385.358,1,12299.858,34085.5,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF59017"
"5",1708992540187,"27/02/2024 00:09:00",1708970940187,-6,"26/02/2024 12:09:00",167771,4,"task-gjqt",NA,35533650,10497657,NA,"complete",NA,"65dd250f1f33c57dc3b550d7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x683",NA,NA,0,"BIQ (Charlotte)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","5",15900.658,46368.558,46385.358,15900.658,46368.558,46385.358,1,15900.658,30484.7,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF59017"
"6",1708992580977,"27/02/2024 00:09:40",1708970980977,-6,"26/02/2024 12:09:40",167771,4,"task-gjqt",NA,35533650,10497657,NA,"complete",NA,"65dd250f1f33c57dc3b550d7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x683",NA,NA,0,"BIQ (Charlotte)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",40816.9999999985,40801.5,40816.9999999985,40816.9999999985,40801.5,40816.9999999985,1,40816.9999999985,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF59017"
"7",1708992580979,"27/02/2024 00:09:40",1708970980979,-6,"26/02/2024 12:09:40",167771,4,"task-gjqt",NA,35533650,10497657,NA,"complete",NA,"65dd250f1f33c57dc3b550d7","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 121.0.0.0","1440x900","1440x683",NA,NA,0,"BIQ (Charlotte)",3,"JAIBHCGDFE","Passed AC2","","Chocking_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",3333.1,40801.5,40818,3333.1,40801.5,40818,1,3333.1,37484.9,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF59017"
