"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","counterbalance.qny1","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID_new"
"3",1721643750464,"22/07/2024 10:22:30",1721647350464,1,"22/07/2024 12:22:30",177048,9,"task-xk4o",NA,39121414,11474933,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","2048x1152","2048x1065",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",10625.1000000477,10609.2,10625.1000000477,10625.1000000477,10609.2,10625.1000000477,1,10625.1000000477,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPSCO14619"
"4",1721643781852,"22/07/2024 10:23:01",1721647381852,1,"22/07/2024 12:23:01",177048,9,"task-xk4o",NA,39121414,11474933,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","2048x1152","2048x1065",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",31403.9000000477,31388.9,31403.9000000477,31403.9000000477,31388.9,31403.9000000477,1,31403.9000000477,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPSCO14619"
"5",1721643789806,"22/07/2024 10:23:09",1721647389806,1,"22/07/2024 12:23:09",177048,9,"task-xk4o",NA,39121414,11474933,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","2048x1152","2048x1065",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",7968.59999995232,7954.60000000001,7968.59999995232,7968.59999995232,7954.60000000001,7968.59999995232,1,7968.59999995232,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPSCO14619"
"6",1721643798480,"22/07/2024 10:23:18",1721647398480,1,"22/07/2024 12:23:18",177048,9,"task-xk4o",NA,39121414,11474933,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","2048x1152","2048x1065",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",8688.2,8673.5,8688.2,8688.2,8673.5,8688.2,1,8688.2,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPSCO14619"
"7",1721643803891,"22/07/2024 10:23:23",1721647403891,1,"22/07/2024 12:23:23",177048,9,"task-xk4o",NA,39121414,11474933,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","2048x1152","2048x1065",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5425.7,5420.3,5425.7,5425.7,5420.3,5425.7,1,5425.7,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPSCO14619"
"8",1721643808628,"22/07/2024 10:23:28",1721647408628,1,"22/07/2024 12:23:28",177048,9,"task-xk4o",NA,39121414,11474933,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","2048x1152","2048x1065",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",4741.89999999999,4736.89999999999,4741.89999999999,4741.89999999999,4736.89999999999,4741.89999999999,1,4741.89999999999,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPSCO14619"
"9",1721643811699,"22/07/2024 10:23:31",1721647411699,1,"22/07/2024 12:23:31",177048,9,"task-xk4o",NA,39121414,11474933,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","2048x1152","2048x1065",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3076,3069.60000000001,3076,3076,3069.60000000001,3076,1,3076,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPSCO14619"
"10",1721643811700,"22/07/2024 10:23:31",1721647411700,1,"22/07/2024 12:23:31",177048,9,"task-xk4o",NA,39121414,11474933,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","2048x1152","2048x1065",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBA","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO14619"
"1",1721058048392,"15/07/2024 15:40:48",1721061648392,1,"15/07/2024 17:40:48",177048,9,"task-xk4o",NA,38979130,11428727,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO16544"
"2",1721058051848,"15/07/2024 15:40:51",1721061651848,1,"15/07/2024 17:40:51",177048,9,"task-xk4o",NA,38979130,11428727,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3298.1,3283.5,3298.1,3298.1,3283.5,3298.1,1,3298.1,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPSCO16544"
"3",1721058055114,"15/07/2024 15:40:55",1721061655114,1,"15/07/2024 17:40:55",177048,9,"task-xk4o",NA,38979130,11428727,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3280.79999998808,3266.9,3280.79999998808,3280.79999998808,3266.9,3280.79999998808,1,3280.79999998808,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPSCO16544"
"4",1721058065498,"15/07/2024 15:41:05",1721061665498,1,"15/07/2024 17:41:05",177048,9,"task-xk4o",NA,38979130,11428727,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",10398.7,10383.8,10398.7,10398.7,10383.8,10398.7,1,10398.7,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPSCO16544"
"5",1721058071531,"15/07/2024 15:41:11",1721061671531,1,"15/07/2024 17:41:11",177048,9,"task-xk4o",NA,38979130,11428727,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",6047.69999998212,6033.6,6047.69999998212,6047.69999998212,6033.6,6047.69999998212,1,6047.69999998212,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPSCO16544"
"6",1721058081498,"15/07/2024 15:41:21",1721061681498,1,"15/07/2024 17:41:21",177048,9,"task-xk4o",NA,38979130,11428727,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",9981.49999998808,9967.1,9981.49999998808,9981.49999998808,9967.1,9981.49999998808,1,9981.49999998808,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPSCO16544"
"7",1721058110183,"15/07/2024 15:41:50",1721061710183,1,"15/07/2024 17:41:50",177048,9,"task-xk4o",NA,38979130,11428727,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",28699.2,28684.5,28699.2,28699.2,28684.5,28699.2,1,28699.2,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPSCO16544"
"8",1721058116032,"15/07/2024 15:41:56",1721061716032,1,"15/07/2024 17:41:56",177048,9,"task-xk4o",NA,38979130,11428727,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",5864.49999998212,5850.3,5864.49999998212,5864.49999998212,5850.3,5864.49999998212,1,5864.49999998212,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPSCO16544"
"9",1721058121783,"15/07/2024 15:42:01",1721061721783,1,"15/07/2024 17:42:01",177048,9,"task-xk4o",NA,38979130,11428727,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",5765.29999997615,5750.2,5765.29999997615,5765.29999997615,5750.2,5765.29999997615,1,5765.29999997615,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPSCO16544"
"10",1721058121792,"15/07/2024 15:42:01",1721061721792,1,"15/07/2024 17:42:01",177048,9,"task-xk4o",NA,38979130,11428727,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 126.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFHG","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO16544"
"1",1720626461704,"10/07/2024 15:47:41",1720630061704,1,"10/07/2024 17:47:41",177048,9,"task-xk4o",NA,38876961,11404343,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x963",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABHCGDFE","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO31721"
"2",1720626465526,"10/07/2024 15:47:45",1720630065526,1,"10/07/2024 17:47:45",177048,9,"task-xk4o",NA,38876961,11404343,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x963",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABHCGDFE","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3489.154,3475.919,3489.154,3489.154,3475.919,3489.154,1,3489.154,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPSCO31721"
"3",1720626469059,"10/07/2024 15:47:49",1720630069059,1,"10/07/2024 17:47:49",177048,9,"task-xk4o",NA,38876961,11404343,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x963",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABHCGDFE","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3549.01699771118,3542.68,3549.01699771118,3549.01699771118,3542.68,3549.01699771118,1,3549.01699771118,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPSCO31721"
"4",1720626477637,"10/07/2024 15:47:57",1720630077637,1,"10/07/2024 17:47:57",177048,9,"task-xk4o",NA,38876961,11404343,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x963",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABHCGDFE","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",8582.758,8569.486,8582.758,8582.758,8569.486,8582.758,1,8582.758,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPSCO31721"
"5",1720626493772,"10/07/2024 15:48:13",1720630093772,1,"10/07/2024 17:48:13",177048,9,"task-xk4o",NA,38876961,11404343,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x963",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABHCGDFE","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",16149.451,16136.137,16149.451,16149.451,16136.137,16149.451,1,16149.451,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPSCO31721"
"6",1720626497609,"10/07/2024 15:48:17",1720630097609,1,"10/07/2024 17:48:17",177048,9,"task-xk4o",NA,38876961,11404343,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x963",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABHCGDFE","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",3850.314,3836.955,3850.314,3850.314,3836.955,3850.314,1,3850.314,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPSCO31721"
"7",1720626502421,"10/07/2024 15:48:22",1720630102421,1,"10/07/2024 17:48:22",177048,9,"task-xk4o",NA,38876961,11404343,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x963",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABHCGDFE","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",4824.75899771118,4812.615,4824.75899771118,4824.75899771118,4812.615,4824.75899771118,1,4824.75899771118,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPSCO31721"
"8",1720626507459,"10/07/2024 15:48:27",1720630107459,1,"10/07/2024 17:48:27",177048,9,"task-xk4o",NA,38876961,11404343,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x963",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABHCGDFE","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",5050.44400076294,5040.141,5050.44400076294,5050.44400076294,5040.141,5050.44400076294,1,5050.44400076294,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPSCO31721"
"9",1720626510164,"10/07/2024 15:48:30",1720630110164,1,"10/07/2024 17:48:30",177048,9,"task-xk4o",NA,38876961,11404343,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x963",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABHCGDFE","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2715.20299847412,2713.63400000001,2715.20299847412,2715.20299847412,2713.63400000001,2715.20299847412,1,2715.20299847412,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPSCO31721"
"10",1720626510167,"10/07/2024 15:48:30",1720630110167,1,"10/07/2024 17:48:30",177048,9,"task-xk4o",NA,38876961,11404343,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 115.0.0.0","1920x1080","1920x963",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABHCGDFE","Passed AC2",NA,"spreadsheet_4","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO31721"
"1",1720098927808,"04/07/2024 13:15:27",1720102527808,1,"04/07/2024 15:15:27",177048,9,"task-xk4o",NA,38753364,11372330,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x738",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_5","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO05151"
"2",1720098932006,"04/07/2024 13:15:32",1720102532006,1,"04/07/2024 15:15:32",177048,9,"task-xk4o",NA,38753364,11372330,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x738",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3964.39999998212,3951.5,3964.39999998212,3964.39999998212,3951.5,3964.39999998212,1,3964.39999998212,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPSCO05151"
"3",1720098934846,"04/07/2024 13:15:34",1720102534846,1,"04/07/2024 15:15:34",177048,9,"task-xk4o",NA,38753364,11372330,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x738",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2852.79999998808,2851.2,2852.79999998808,2852.79999998808,2851.2,2852.79999998808,1,2852.79999998808,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPSCO05151"
"4",1720098943526,"04/07/2024 13:15:43",1720102543526,1,"04/07/2024 15:15:43",177048,9,"task-xk4o",NA,38753364,11372330,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x738",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",8681.69999998212,8667.5,8681.69999998212,8681.69999998212,8667.5,8681.69999998212,1,8681.69999998212,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPSCO05151"
"5",1720098956574,"04/07/2024 13:15:56",1720102556574,1,"04/07/2024 15:15:56",177048,9,"task-xk4o",NA,38753364,11372330,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x738",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",13061.7999999762,13053.2,13061.7999999762,13061.7999999762,13053.2,13061.7999999762,1,13061.7999999762,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPSCO05151"
"6",1720098964486,"04/07/2024 13:16:04",1720102564486,1,"04/07/2024 15:16:04",177048,9,"task-xk4o",NA,38753364,11372330,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x738",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",7920.79999999404,7905.2,7920.79999999404,7920.79999999404,7905.2,7920.79999999404,1,7920.79999999404,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPSCO05151"
"7",1720098982231,"04/07/2024 13:16:22",1720102582231,1,"04/07/2024 15:16:22",177048,9,"task-xk4o",NA,38753364,11372330,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x738",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",17760.1999999881,17758.7,17760.1999999881,17760.1999999881,17758.7,17760.1999999881,1,17760.1999999881,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPSCO05151"
"8",1720098985654,"04/07/2024 13:16:25",1720102585654,1,"04/07/2024 15:16:25",177048,9,"task-xk4o",NA,38753364,11372330,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x738",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3424.59999998212,3418,3424.59999998212,3424.59999998212,3418,3424.59999998212,1,3424.59999998212,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPSCO05151"
"9",1720098988406,"04/07/2024 13:16:28",1720102588406,1,"04/07/2024 15:16:28",177048,9,"task-xk4o",NA,38753364,11372330,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x738",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_5","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2758.69999997616,2751,2758.69999997616,2758.69999997616,2751,2758.69999997616,1,2758.69999997616,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPSCO05151"
"10",1720098988407,"04/07/2024 13:16:28",1720102588407,1,"04/07/2024 15:16:28",177048,9,"task-xk4o",NA,38753364,11372330,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 126.0.0.0","1536x864","1536x738",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HAGBFCED","Passed AC2",NA,"spreadsheet_5","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO05151"
"1",1719927145618,"02/07/2024 13:32:25",1719930745618,1,"02/07/2024 15:32:25",177048,9,"task-xk4o",NA,38688549,11357255,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFAEBDC","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPSCO50909"
"2",1719927149833,"02/07/2024 13:32:29",1719930749833,1,"02/07/2024 15:32:29",177048,9,"task-xk4o",NA,38688549,11357255,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 121.0.0.0","1366x768","1366x641",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFAEBDC","Passed AC2",NA,"spreadsheet_3","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",4032.30000038147,4017.6,4032.30000038147,4032.30000038147,4017.6,4032.30000038147,1,4032.30000038147,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPSCO50909"
