"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"14",1712945781052,"12/04/2024 18:16:21",1712949381052,1,"12/04/2024 20:16:21",175580,1,"task-7hcp",NA,36975817,10905155,NA,"complete",NA,"6619768c4c1f510a41c28420","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFKGJHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","2",33732,37765.2,37780.8000000015,33732,37765.2,37780.8000000015,1,33732,4048.80000000149,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF05105"
"15",1712945781059,"12/04/2024 18:16:21",1712949381059,1,"12/04/2024 20:16:21",175580,1,"task-7hcp",NA,36975817,10905155,NA,"complete",NA,"6619768c4c1f510a41c28420","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x779",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFKGJHI","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF05105"
"1",1712946167540,"12/04/2024 18:22:47",1712949767540,1,"12/04/2024 20:22:47",175580,1,"task-7hcp",NA,36976013,10905244,NA,"complete",NA,"661978915a0654b8bd0fe5e2","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIAJK","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF18017"
"2",1712946203503,"12/04/2024 18:23:23",1712949803503,1,"12/04/2024 20:23:23",175580,1,"task-7hcp",NA,36976013,10905244,NA,"complete",NA,"661978915a0654b8bd0fe5e2","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIAJK","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",35983.9,35967.2,35983.9,35983.9,35967.2,35983.9,1,35983.9,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF18017"
"3",1712946203510,"12/04/2024 18:23:23",1712949803510,1,"12/04/2024 20:23:23",175580,1,"task-7hcp",NA,36976013,10905244,NA,"complete",NA,"661978915a0654b8bd0fe5e2","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIAJK","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",28883.9,35967.2,35983.9,28883.9,35967.2,35983.9,1,28883.9,7099.99999999999,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF18017"
"4",1712946203511,"12/04/2024 18:23:23",1712949803511,1,"12/04/2024 20:23:23",175580,1,"task-7hcp",NA,36976013,10905244,NA,"complete",NA,"661978915a0654b8bd0fe5e2","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIAJK","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",35083.9,35967.2,35983.9,35083.9,35967.2,35983.9,1,35083.9,899.999999999993,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF18017"
"5",1712946213918,"12/04/2024 18:23:33",1712949813918,1,"12/04/2024 20:23:33",175580,1,"task-7hcp",NA,36976013,10905244,NA,"complete",NA,"661978915a0654b8bd0fe5e2","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIAJK","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",10438.9999999881,10433.5,10438.9999999881,10438.9999999881,10433.5,10438.9999999881,1,10438.9999999881,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF18017"
"6",1712946213924,"12/04/2024 18:23:33",1712949813924,1,"12/04/2024 20:23:33",175580,1,"task-7hcp",NA,36976013,10905244,NA,"complete",NA,"661978915a0654b8bd0fe5e2","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIAJK","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","3",3916.7,10433.5,10444.4999999881,3916.7,10433.5,10444.4999999881,1,3916.7,6527.79999998808,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF18017"
"7",1712946213925,"12/04/2024 18:23:33",1712949813925,1,"12/04/2024 20:23:33",175580,1,"task-7hcp",NA,36976013,10905244,NA,"complete",NA,"661978915a0654b8bd0fe5e2","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIAJK","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","3",8633.60000000001,10433.5,10445.9999999881,8633.60000000001,10433.5,10445.9999999881,1,8633.60000000001,1812.39999998808,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF18017"
"8",1712946235971,"12/04/2024 18:23:55",1712949835971,1,"12/04/2024 20:23:55",175580,1,"task-7hcp",NA,36976013,10905244,NA,"complete",NA,"661978915a0654b8bd0fe5e2","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIAJK","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",22058.0999999821,22050.4,22058.0999999821,22058.0999999821,22050.4,22058.0999999821,1,22058.0999999821,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF18017"
"9",1712946235978,"12/04/2024 18:23:55",1712949835978,1,"12/04/2024 20:23:55",175580,1,"task-7hcp",NA,36976013,10905244,NA,"complete",NA,"661978915a0654b8bd0fe5e2","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIAJK","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","3",5017,22050.4,22065.3,5017,22050.4,22065.3,1,5017,17048.3,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF18017"
"10",1712946235979,"12/04/2024 18:23:55",1712949835979,1,"12/04/2024 20:23:55",175580,1,"task-7hcp",NA,36976013,10905244,NA,"complete",NA,"661978915a0654b8bd0fe5e2","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIAJK","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","0",21300.4,22050.4,22066.4999999881,21300.4,22050.4,22066.4999999881,1,21300.4,766.099999988073,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF18017"
"11",1712946247623,"12/04/2024 18:24:07",1712949847623,1,"12/04/2024 20:24:07",175580,1,"task-7hcp",NA,36976013,10905244,NA,"complete",NA,"661978915a0654b8bd0fe5e2","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIAJK","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",11659.9,11650.2,11659.9,11659.9,11650.2,11659.9,1,11659.9,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF18017"
"12",1712946247629,"12/04/2024 18:24:07",1712949847629,1,"12/04/2024 20:24:07",175580,1,"task-7hcp",NA,36976013,10905244,NA,"complete",NA,"661978915a0654b8bd0fe5e2","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIAJK","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",6533.39999999999,11650.2,11666.300000006,6533.39999999999,11650.2,11666.300000006,1,6533.39999999999,5132.90000000596,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF18017"
"13",1712946247630,"12/04/2024 18:24:07",1712949847630,1,"12/04/2024 20:24:07",175580,1,"task-7hcp",NA,36976013,10905244,NA,"complete",NA,"661978915a0654b8bd0fe5e2","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIAJK","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","3",8383.39999999999,11650.2,11666.9,8383.39999999999,11650.2,11666.9,1,8383.39999999999,3283.5,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF18017"
"14",1712946247631,"12/04/2024 18:24:07",1712949847631,1,"12/04/2024 20:24:07",175580,1,"task-7hcp",NA,36976013,10905244,NA,"complete",NA,"661978915a0654b8bd0fe5e2","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIAJK","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","4",10583.4,11650.2,11666.9,10583.4,11650.2,11666.9,1,10583.4,1083.5,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF18017"
"15",1712946247646,"12/04/2024 18:24:07",1712949847646,1,"12/04/2024 20:24:07",175580,1,"task-7hcp",NA,36976013,10905244,NA,"complete",NA,"661978915a0654b8bd0fe5e2","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIAJK","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF18017"
"1",1712946453986,"12/04/2024 18:27:33",1712950053986,1,"12/04/2024 20:27:33",175580,1,"task-7hcp",NA,36976108,10905300,NA,"complete",NA,"66197a97d988197f5b742bee","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF05744"
"2",1712946498894,"12/04/2024 18:28:18",1712950098894,1,"12/04/2024 20:28:18",175580,1,"task-7hcp",NA,36976108,10905300,NA,"complete",NA,"66197a97d988197f5b742bee","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",44925.3880000015,44916.888,44925.3880000015,44925.3880000015,44916.888,44925.3880000015,1,44925.3880000015,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF05744"
"3",1712946498896,"12/04/2024 18:28:18",1712950098896,1,"12/04/2024 20:28:18",175580,1,"task-7hcp",NA,36976108,10905300,NA,"complete",NA,"66197a97d988197f5b742bee","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",31650.788,44916.888,44928.3880000015,31650.788,44916.888,44928.3880000015,1,31650.788,13277.6000000015,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF05744"
"4",1712946498896,"12/04/2024 18:28:18",1712950098896,1,"12/04/2024 20:28:18",175580,1,"task-7hcp",NA,36976108,10905300,NA,"complete",NA,"66197a97d988197f5b742bee","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",40367.688,44916.888,44928.6879999985,40367.688,44916.888,44928.6879999985,1,40367.688,4560.99999999851,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF05744"
"5",1712946513493,"12/04/2024 18:28:33",1712950113493,1,"12/04/2024 20:28:33",175580,1,"task-7hcp",NA,36976108,10905300,NA,"complete",NA,"66197a97d988197f5b742bee","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",14608.9,14601.2,14608.9,14608.9,14601.2,14608.9,1,14608.9,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF05744"
"6",1712946513495,"12/04/2024 18:28:33",1712950113495,1,"12/04/2024 20:28:33",175580,1,"task-7hcp",NA,36976108,10905300,NA,"complete",NA,"66197a97d988197f5b742bee","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","1",9284.4,14601.2,14610.7999999985,9284.4,14601.2,14610.7999999985,1,9284.4,5326.39999999851,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF05744"
"7",1712946513495,"12/04/2024 18:28:33",1712950113495,1,"12/04/2024 20:28:33",175580,1,"task-7hcp",NA,36976108,10905300,NA,"complete",NA,"66197a97d988197f5b742bee","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","7",13751.2,14601.2,14611.0999999955,13751.2,14601.2,14611.0999999955,1,13751.2,859.899999995527,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF05744"
"8",1712946540765,"12/04/2024 18:29:00",1712950140765,1,"12/04/2024 20:29:00",175580,1,"task-7hcp",NA,36976108,10905300,NA,"complete",NA,"66197a97d988197f5b742bee","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",27279.499999997,27267.2,27279.499999997,27279.499999997,27267.2,27279.499999997,1,27279.499999997,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF05744"
"9",1712946540767,"12/04/2024 18:29:00",1712950140767,1,"12/04/2024 20:29:00",175580,1,"task-7hcp",NA,36976108,10905300,NA,"complete",NA,"66197a97d988197f5b742bee","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","1",6966.89999999999,27267.2,27282.3000000015,6966.89999999999,27267.2,27282.3000000015,1,6966.89999999999,20315.4000000015,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF05744"
"10",1712946540768,"12/04/2024 18:29:00",1712950140768,1,"12/04/2024 20:29:00",175580,1,"task-7hcp",NA,36976108,10905300,NA,"complete",NA,"66197a97d988197f5b742bee","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","2",26317.4,27267.2,27282.8000000015,26317.4,27267.2,27282.8000000015,1,26317.4,965.400000001493,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF05744"
"11",1712946560103,"12/04/2024 18:29:20",1712950160103,1,"12/04/2024 20:29:20",175580,1,"task-7hcp",NA,36976108,10905300,NA,"complete",NA,"66197a97d988197f5b742bee","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",19350.3999999985,19334.1,19350.3999999985,19350.3999999985,19334.1,19350.3999999985,1,19350.3999999985,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF05744"
"12",1712946560106,"12/04/2024 18:29:20",1712950160106,1,"12/04/2024 20:29:20",175580,1,"task-7hcp",NA,36976108,10905300,NA,"complete",NA,"66197a97d988197f5b742bee","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",4883.7,19334.1,19351,4883.7,19334.1,19351,1,4883.7,14467.3,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF05744"
"13",1712946560106,"12/04/2024 18:29:20",1712950160106,1,"12/04/2024 20:29:20",175580,1,"task-7hcp",NA,36976108,10905300,NA,"complete",NA,"66197a97d988197f5b742bee","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",11817.2,19334.1,19351,11817.2,19334.1,19351,1,11817.2,7533.80000000002,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF05744"
"14",1712946560106,"12/04/2024 18:29:20",1712950160106,1,"12/04/2024 20:29:20",175580,1,"task-7hcp",NA,36976108,10905300,NA,"complete",NA,"66197a97d988197f5b742bee","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","3",18650.7,19334.1,19351,18650.7,19334.1,19351,1,18650.7,700.300000000017,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF05744"
"15",1712946560112,"12/04/2024 18:29:20",1712950160112,1,"12/04/2024 20:29:20",175580,1,"task-7hcp",NA,36976108,10905300,NA,"complete",NA,"66197a97d988197f5b742bee","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 123.0.0.0","1440x900","1440x813",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF05744"
"1",1712947107256,"12/04/2024 18:38:27",1712950707256,1,"12/04/2024 20:38:27",175580,1,"task-7hcp",NA,36976340,10905171,NA,"complete",NA,"6619773ca218136096b1bc7d","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x633",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHKIJ","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF91970"
"2",1712947160249,"12/04/2024 18:39:20",1712950760249,1,"12/04/2024 20:39:20",175580,1,"task-7hcp",NA,36976340,10905171,NA,"complete",NA,"6619773ca218136096b1bc7d","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x633",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHKIJ","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",52996.999999997,52980.7,52996.999999997,52996.999999997,52980.7,52996.999999997,1,52996.999999997,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF91970"
"3",1712947160256,"12/04/2024 18:39:20",1712950760256,1,"12/04/2024 20:39:20",175580,1,"task-7hcp",NA,36976340,10905171,NA,"complete",NA,"6619773ca218136096b1bc7d","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x633",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHKIJ","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",37615.2,52980.7,52997.1,37615.2,52980.7,52997.1,1,37615.2,15381.9,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF91970"
"4",1712947160257,"12/04/2024 18:39:20",1712950760257,1,"12/04/2024 20:39:20",175580,1,"task-7hcp",NA,36976340,10905171,NA,"complete",NA,"6619773ca218136096b1bc7d","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x633",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHKIJ","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",50880.8,52980.7,52997.1,50880.8,52980.7,52997.1,1,50880.8,2116.29999999999,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF91970"
"5",1712947179669,"12/04/2024 18:39:39",1712950779669,1,"12/04/2024 20:39:39",175580,1,"task-7hcp",NA,36976340,10905171,NA,"complete",NA,"6619773ca218136096b1bc7d","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x633",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHKIJ","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",19449.200000003,19433.4,19449.200000003,19449.200000003,19433.4,19449.200000003,1,19449.200000003,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF91970"
"6",1712947179677,"12/04/2024 18:39:39",1712950779677,1,"12/04/2024 20:39:39",175580,1,"task-7hcp",NA,36976340,10905171,NA,"complete",NA,"6619773ca218136096b1bc7d","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x633",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHKIJ","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","4",9283.2,19433.4,19450.3,9283.2,19433.4,19450.3,1,9283.2,10167.1,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF91970"
"7",1712947179679,"12/04/2024 18:39:39",1712950779679,1,"12/04/2024 20:39:39",175580,1,"task-7hcp",NA,36976340,10905171,NA,"complete",NA,"6619773ca218136096b1bc7d","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x633",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHKIJ","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","7",18449.1,19433.4,19450.3,18449.1,19433.4,19450.3,1,18449.1,1001.19999999998,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF91970"
"8",1712947191701,"12/04/2024 18:39:51",1712950791701,1,"12/04/2024 20:39:51",175580,1,"task-7hcp",NA,36976340,10905171,NA,"complete",NA,"6619773ca218136096b1bc7d","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x633",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHKIJ","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",12047.9999999911,12032.2,12047.9999999911,12047.9999999911,12032.2,12047.9999999911,1,12047.9999999911,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF91970"
"9",1712947191708,"12/04/2024 18:39:51",1712950791708,1,"12/04/2024 20:39:51",175580,1,"task-7hcp",NA,36976340,10905171,NA,"complete",NA,"6619773ca218136096b1bc7d","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1366x768","1366x633",NA,NA,0,"BIQ (Charlotte)",5,"DECFBGAHKIJ","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","2",4699.3,12032.2,12048.5,4699.3,12032.2,12048.5,1,4699.3,7349.20000000001,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF91970"
