Event Index,UTC Timestamp,UTC Date and Time,Local Timestamp,Local Timezone,Local Date and Time,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Room ID,Room Order,Task Name,Task Version,order-ot79,branch-g31k,branch-5gtn,Spreadsheet,Trial Number,Display,Screen,Screen ID,Screen Counter,Response Type,Response,Onset Time,Clock Time,Reaction Time,Absolute Onset Time,Absolute Clock Time,Absolute Reaction Time,Correct,Response Onset,Response Duration,Proportion,Tag,Component Name,Object Name,Object Number,Object ID,Spreadsheet: display,Manipulation: Spreadsheet
6,1695844610115,27/09/2023 19:56:50,1695830210115,-4,27/09/2023 11:56:50,144636,5,task-hbx7,,31908278,A3SPX6Y5PP12SL,9436072,,complete,kqvuiv,3QXNC7EIPOUWF1IWITF7JAT9XUG09Q,computer,Desktop or Laptop,Windows 10,Chrome 116.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,IJHAGBFCED,Passed AC2,,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1695851823535,27/09/2023 21:57:03,1695830223535,-6,27/09/2023 09:57:03,144636,5,task-hbx7,,31908306,A1K6YX2EE5963P,9435777,,complete,ysbynr,3NPFYT4IZI3JR1BFZBAOK527BESGXO,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,Task Introduction and Instructions (Clone),9,BCADJEIFHG,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1695851828176,27/09/2023 21:57:08,1695830228176,-6,27/09/2023 09:57:08,144636,5,task-hbx7,,31908306,A1K6YX2EE5963P,9435777,,complete,ysbynr,3NPFYT4IZI3JR1BFZBAOK527BESGXO,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,Task Introduction and Instructions (Clone),9,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 1,anr7sn,1,continue,,4621.5,4593.75,4621.5,4621.5,4593.75,4621.5,1,4621.5,0,0,,Click To Continue,Continue Button,2,object-1944,Task Instructions,
3,1695851835641,27/09/2023 21:57:15,1695830235641,-6,27/09/2023 09:57:15,144636,5,task-hbx7,,31908306,A1K6YX2EE5963P,9435777,,complete,ysbynr,3NPFYT4IZI3JR1BFZBAOK527BESGXO,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,Task Introduction and Instructions (Clone),9,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 2,ce2tc8,2,continue,,7493.75,7468.75,7493.75,7493.75,7468.75,7493.75,1,7493.75,0,0,,Click To Continue,Continue Button,2,object-7,Task Instructions,
4,1695851840347,27/09/2023 21:57:20,1695830240347,-6,27/09/2023 09:57:20,144636,5,task-hbx7,,31908306,A1K6YX2EE5963P,9435777,,complete,ysbynr,3NPFYT4IZI3JR1BFZBAOK527BESGXO,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,Task Introduction and Instructions (Clone),9,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 5,spepx9,3,continue,,4731,4718.75,4731,4731,4718.75,4731,1,4731,0,0,,Click To Continue,Continue Button,2,object-9,Task Instructions,
5,1695851848389,27/09/2023 21:57:28,1695830248389,-6,27/09/2023 09:57:28,144636,5,task-hbx7,,31908306,A1K6YX2EE5963P,9435777,,complete,ysbynr,3NPFYT4IZI3JR1BFZBAOK527BESGXO,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,Task Introduction and Instructions (Clone),9,BCADJEIFHG,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 9,8nvnao,4,continue,,8053.25,8031.25,8053.25,8053.25,8031.25,8053.25,1,8053.25,0,0,,Click To Continue,Continue Button,2,object-44,Task Instructions,
6,1695851848395,27/09/2023 21:57:28,1695830248395,-6,27/09/2023 09:57:28,144636,5,task-hbx7,,31908306,A1K6YX2EE5963P,9435777,,complete,ysbynr,3NPFYT4IZI3JR1BFZBAOK527BESGXO,computer,Desktop or Laptop,Windows 10,Chrome 119.0.0.0,1536x864,1536x747,,,0,Task Introduction and Instructions (Clone),9,BCADJEIFHG,Passed AC2,,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1695844692788,27/09/2023 19:58:12,1695830292788,-4,27/09/2023 11:58:12,144636,5,task-hbx7,,31908349,rl7sgajj,9436086,,complete,satyms,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,Task Introduction and Instructions (Clone),9,JAIBHCGDFE,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1695844699795,27/09/2023 19:58:19,1695830299795,-4,27/09/2023 11:58:19,144636,5,task-hbx7,,31908349,rl7sgajj,9436086,,complete,satyms,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,Task Introduction and Instructions (Clone),9,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 1,anr7sn,1,continue,,6773.813000095368,6761.513000000001,6773.813000095368,6773.813000095368,6761.513000000001,6773.813000095368,1,6773.813000095368,0,0,,Click To Continue,Continue Button,2,object-1944,Task Instructions,
3,1695844720912,27/09/2023 19:58:40,1695830320912,-4,27/09/2023 11:58:40,144636,5,task-hbx7,,31908349,rl7sgajj,9436086,,complete,satyms,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,Task Introduction and Instructions (Clone),9,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 2,ce2tc8,2,continue,,21129.4,21118.042,21129.4,21129.4,21118.042,21129.4,1,21129.4,0,0,,Click To Continue,Continue Button,2,object-7,Task Instructions,
4,1695844724528,27/09/2023 19:58:44,1695830324528,-4,27/09/2023 11:58:44,144636,5,task-hbx7,,31908349,rl7sgajj,9436086,,complete,satyms,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,Task Introduction and Instructions (Clone),9,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 5,spepx9,3,continue,,3627.2580000953676,3617.9400000000023,3627.2580000953676,3627.2580000953676,3617.9400000000023,3627.2580000953676,1,3627.2580000953676,0,0,,Click To Continue,Continue Button,2,object-9,Task Instructions,
5,1695844728913,27/09/2023 19:58:48,1695830328913,-4,27/09/2023 11:58:48,144636,5,task-hbx7,,31908349,rl7sgajj,9436086,,complete,satyms,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,Task Introduction and Instructions (Clone),9,JAIBHCGDFE,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 9,8nvnao,4,continue,,4394.518000381468,4385.985000000001,4394.518000381468,4394.518000381468,4385.985000000001,4394.518000381468,1,4394.518000381468,0,0,,Click To Continue,Continue Button,2,object-44,Task Instructions,
6,1695844728919,27/09/2023 19:58:48,1695830328919,-4,27/09/2023 11:58:48,144636,5,task-hbx7,,31908349,rl7sgajj,9436086,,complete,satyms,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,Task Introduction and Instructions (Clone),9,JAIBHCGDFE,Passed AC2,,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1695844708530,27/09/2023 19:58:28,1695830308530,-4,27/09/2023 11:58:28,144636,5,task-hbx7,,31908364,wt1byrpx,9436115,,complete,sbvvev,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,Task Introduction and Instructions (Clone),9,ABJCIDHEGF,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1695844886029,27/09/2023 20:01:26,1695830486029,-4,27/09/2023 12:01:26,144636,5,task-hbx7,,31908364,wt1byrpx,9436115,,complete,sbvvev,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,Task Introduction and Instructions (Clone),9,ABJCIDHEGF,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 1,anr7sn,1,continue,,177429.254,177412.588,177429.254,177429.254,177412.588,177429.254,1,177429.254,0,0,,Click To Continue,Continue Button,2,object-1944,Task Instructions,
3,1695844901414,27/09/2023 20:01:41,1695830501414,-4,27/09/2023 12:01:41,144636,5,task-hbx7,,31908364,wt1byrpx,9436115,,complete,sbvvev,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,Task Introduction and Instructions (Clone),9,ABJCIDHEGF,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 2,ce2tc8,2,continue,,15402.508000000002,15393.809999999998,15402.508000000002,15402.508000000002,15393.809999999998,15402.508000000002,1,15402.508000000002,0,0,,Click To Continue,Continue Button,2,object-7,Task Instructions,
4,1695844915644,27/09/2023 20:01:55,1695830515644,-4,27/09/2023 12:01:55,144636,5,task-hbx7,,31908364,wt1byrpx,9436115,,complete,sbvvev,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,Task Introduction and Instructions (Clone),9,ABJCIDHEGF,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 5,spepx9,3,continue,,14238.798000381474,14234.30799999999,14238.798000381474,14238.798000381474,14234.30799999999,14238.798000381474,1,14238.798000381474,0,0,,Click To Continue,Continue Button,2,object-9,Task Instructions,
5,1695844919507,27/09/2023 20:01:59,1695830519507,-4,27/09/2023 12:01:59,144636,5,task-hbx7,,31908364,wt1byrpx,9436115,,complete,sbvvev,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,Task Introduction and Instructions (Clone),9,ABJCIDHEGF,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 9,8nvnao,4,continue,,3867.9900003814837,3856.890000000014,3867.9900003814837,3867.9900003814837,3856.890000000014,3867.9900003814837,1,3867.9900003814837,0,0,,Click To Continue,Continue Button,2,object-44,Task Instructions,
6,1695844919510,27/09/2023 20:01:59,1695830519510,-4,27/09/2023 12:01:59,144636,5,task-hbx7,,31908364,wt1byrpx,9436115,,complete,sbvvev,,computer,Desktop or Laptop,Windows 10,Chrome 115.0.0.0,1280x1024,1280x875,,,0,Task Introduction and Instructions (Clone),9,ABJCIDHEGF,Passed AC2,,Spreadsheet1,,,,,,5,END,,,,,,,0,,,,,,,,,,
1,1695844954699,27/09/2023 20:02:34,1695830554699,-4,27/09/2023 12:02:34,144636,5,task-hbx7,,31908594,1wn9uk16,9436061,,complete,dishqi,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,CDBEAFJGIH,Passed AC2,,Spreadsheet1,,,,,,5,BEGIN,,,,,,,0,,,,,,,,,,
2,1695845012280,27/09/2023 20:03:32,1695830612280,-4,27/09/2023 12:03:32,144636,5,task-hbx7,,31908594,1wn9uk16,9436061,,complete,dishqi,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,CDBEAFJGIH,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 1,anr7sn,1,continue,,57342.151,57332.748999999996,57342.151,57342.151,57332.748999999996,57342.151,1,57342.151,0,0,,Click To Continue,Continue Button,2,object-1944,Task Instructions,
3,1695845073121,27/09/2023 20:04:33,1695830673121,-4,27/09/2023 12:04:33,144636,5,task-hbx7,,31908594,1wn9uk16,9436061,,complete,dishqi,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,CDBEAFJGIH,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 2,ce2tc8,2,continue,,60848.20199995232,60837.403999999995,60848.20199995232,60848.20199995232,60837.403999999995,60848.20199995232,1,60848.20199995232,0,0,,Click To Continue,Continue Button,2,object-7,Task Instructions,
4,1695845076310,27/09/2023 20:04:36,1695830676310,-4,27/09/2023 12:04:36,144636,5,task-hbx7,,31908594,1wn9uk16,9436061,,complete,dishqi,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,CDBEAFJGIH,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 5,spepx9,3,continue,,3200.5980000238487,3182.5650000000023,3200.5980000238487,3200.5980000238487,3182.5650000000023,3200.5980000238487,1,3200.5980000238487,0,0,,Click To Continue,Continue Button,2,object-9,Task Instructions,
5,1695845079390,27/09/2023 20:04:39,1695830679390,-4,27/09/2023 12:04:39,144636,5,task-hbx7,,31908594,1wn9uk16,9436061,,complete,dishqi,,computer,Desktop or Laptop,Windows 10,Chrome 117.0.0.0,1366x768,1366x619,,,0,Task Introduction and Instructions (Clone),9,CDBEAFJGIH,Passed AC2,,Spreadsheet1,1,Task Instructions,Screen 9,8nvnao,4,continue,,3097.732999952321,3093.4349999999977,3097.732999952321,3097.732999952321,3093.4349999999977,3097.732999952321,1,3097.732999952321,0,0,,Click To Continue,Continue Button,2,object-44,Task Instructions,
