"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
10,1717682262707,"06/06/2024 13:57:42",1717685862707,1,"06/06/2024 15:57:42",180921,1,"task-7hcp",NA,38088888,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","4",8346.5,8996.3,9009.9,8346.5,8996.3,9009.9,1,8346.5,663.400000000001,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF55954"
11,1717682276738,"06/06/2024 13:57:56",1717685876738,1,"06/06/2024 15:57:56",180921,1,"task-7hcp",NA,38088888,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",14043.8,14027.2,14043.8,14043.8,14027.2,14043.8,1,14043.8,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF55954"
12,1717682276744,"06/06/2024 13:57:56",1717685876744,1,"06/06/2024 15:57:56",180921,1,"task-7hcp",NA,38088888,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","2",5797.4,14027.2,14043.8,5797.4,14027.2,14043.8,1,5797.4,8246.39999999999,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF55954"
13,1717682276745,"06/06/2024 13:57:56",1717685876745,1,"06/06/2024 15:57:56",180921,1,"task-7hcp",NA,38088888,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","2",9329,14027.2,14043.8,9329,14027.2,14043.8,1,9329,4714.8,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF55954"
14,1717682276745,"06/06/2024 13:57:56",1717685876745,1,"06/06/2024 15:57:56",180921,1,"task-7hcp",NA,38088888,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","3",13293.8,14027.2,14043.8,13293.8,14027.2,14043.8,1,13293.8,750,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF55954"
15,1717682276754,"06/06/2024 13:57:56",1717685876754,1,"06/06/2024 15:57:56",180921,1,"task-7hcp",NA,38088888,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF55954"
1,1717682508807,"06/06/2024 14:01:48",1717668108807,-4,"06/06/2024 06:01:48",180921,1,"task-7hcp",NA,38089022,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF77309"
2,1717682548454,"06/06/2024 14:02:28",1717668148454,-4,"06/06/2024 06:02:28",180921,1,"task-7hcp",NA,38089022,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",39662.5,39652.6,39662.5,39662.5,39652.6,39662.5,1,39662.5,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF77309"
3,1717682548455,"06/06/2024 14:02:28",1717668148455,-4,"06/06/2024 06:02:28",180921,1,"task-7hcp",NA,38089022,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",27187.3,39652.6,39667.6000000238,27187.3,39652.6,39667.6000000238,1,27187.3,12480.3000000238,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF77309"
4,1717682548456,"06/06/2024 14:02:28",1717668148456,-4,"06/06/2024 06:02:28",180921,1,"task-7hcp",NA,38089022,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",35103.6,39652.6,39667.7999999523,35103.6,39652.6,39667.7999999523,1,35103.6,4564.19999995232,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF77309"
5,1717682561478,"06/06/2024 14:02:41",1717668161478,-4,"06/06/2024 06:02:41",180921,1,"task-7hcp",NA,38089022,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",13038.0000000238,13034.3,13038.0000000238,13038.0000000238,13034.3,13038.0000000238,1,13038.0000000238,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF77309"
6,1717682561480,"06/06/2024 14:02:41",1717668161480,-4,"06/06/2024 06:02:41",180921,1,"task-7hcp",NA,38089022,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","8",4101,13034.3,13039.9,4101,13034.3,13039.9,1,4101,8938.9,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF77309"
7,1717682561481,"06/06/2024 14:02:41",1717668161481,-4,"06/06/2024 06:02:41",180921,1,"task-7hcp",NA,38089022,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","3",6900.9,13034.3,13040.1999999523,6900.9,13034.3,13040.1999999523,1,6900.9,6139.29999995232,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF77309"
8,1717682574995,"06/06/2024 14:02:54",1717668174995,-4,"06/06/2024 06:02:54",180921,1,"task-7hcp",NA,38089022,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",13520.1,13516.4,13520.1,13520.1,13516.4,13520.1,1,13520.1,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF77309"
9,1717682574997,"06/06/2024 14:02:54",1717668174997,-4,"06/06/2024 06:02:54",180921,1,"task-7hcp",NA,38089022,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","6",4116.6,13516.4,13521.7999999285,4116.6,13516.4,13521.7999999285,1,4116.6,9405.19999992847,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF77309"
10,1717682574997,"06/06/2024 14:02:54",1717668174997,-4,"06/06/2024 06:02:54",180921,1,"task-7hcp",NA,38089022,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","5",12600.1,13516.4,13522.1,12600.1,13516.4,13522.1,1,12600.1,922,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF77309"
11,1717682591893,"06/06/2024 14:03:11",1717668191893,-4,"06/06/2024 06:03:11",180921,1,"task-7hcp",NA,38089022,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",16899.6,16882.9,16899.6,16899.6,16882.9,16899.6,1,16899.6,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF77309"
12,1717682591895,"06/06/2024 14:03:11",1717668191895,-4,"06/06/2024 06:03:11",180921,1,"task-7hcp",NA,38089022,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","0",7999.59999999999,16882.9,16899.6,7999.59999999999,16882.9,16899.6,1,7999.59999999999,8900,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF77309"
13,1717682591896,"06/06/2024 14:03:11",1717668191896,-4,"06/06/2024 06:03:11",180921,1,"task-7hcp",NA,38089022,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","5",13683,16882.9,16899.6,13683,16882.9,16899.6,1,13683,3216.59999999999,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF77309"
14,1717682591896,"06/06/2024 14:03:11",1717668191896,-4,"06/06/2024 06:03:11",180921,1,"task-7hcp",NA,38089022,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","6",16166.3,16882.9,16899.6,16166.3,16882.9,16899.6,1,16166.3,733.299999999988,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF77309"
15,1717682591900,"06/06/2024 14:03:11",1717668191900,-4,"06/06/2024 06:03:11",180921,1,"task-7hcp",NA,38089022,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"BIQ (Charlotte)",5,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF77309"
1,1717682530531,"06/06/2024 14:02:10",1717686130531,1,"06/06/2024 16:02:10",180921,1,"task-7hcp",NA,38089043,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF54709"
2,1717682554630,"06/06/2024 14:02:34",1717686154630,1,"06/06/2024 16:02:34",180921,1,"task-7hcp",NA,38089043,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",24109.8500000119,24098.55,24109.8500000119,24109.8500000119,24098.55,24109.8500000119,1,24109.8500000119,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF54709"
3,1717682554634,"06/06/2024 14:02:34",1717686154634,1,"06/06/2024 16:02:34",180921,1,"task-7hcp",NA,38089043,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",9799.25,24098.55,24114.6500000238,9799.25,24098.55,24114.6500000238,1,9799.25,14315.4000000238,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF54709"
4,1717682554635,"06/06/2024 14:02:34",1717686154635,1,"06/06/2024 16:02:34",180921,1,"task-7hcp",NA,38089043,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",22548.85,24098.55,24115.25,22548.85,24098.55,24115.25,1,22548.85,1566.4,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF54709"
5,1717682564086,"06/06/2024 14:02:44",1717686164086,1,"06/06/2024 16:02:44",180921,1,"task-7hcp",NA,38089043,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",9468,9450.5,9468,9468,9450.5,9468,1,9468,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF54709"
6,1717682564087,"06/06/2024 14:02:44",1717686164087,1,"06/06/2024 16:02:44",180921,1,"task-7hcp",NA,38089043,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","1",4232.9,9450.5,9468.5,4232.9,9450.5,9468.5,1,4232.9,5235.6,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF54709"
7,1717682564088,"06/06/2024 14:02:44",1717686164088,1,"06/06/2024 16:02:44",180921,1,"task-7hcp",NA,38089043,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","7",8466.2,9450.5,9468.5,8466.2,9450.5,9468.5,1,8466.2,1002.3,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF54709"
8,1717682574079,"06/06/2024 14:02:54",1717686174079,1,"06/06/2024 16:02:54",180921,1,"task-7hcp",NA,38089043,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",10010.1999999881,9998.7,10010.1999999881,10010.1999999881,9998.7,10010.1999999881,1,10010.1999999881,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF54709"
9,1717682574085,"06/06/2024 14:02:54",1717686174085,1,"06/06/2024 16:02:54",180921,1,"task-7hcp",NA,38089043,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","3",5198.9,9998.7,10015.7,5198.9,9998.7,10015.7,1,5198.9,4816.8,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF54709"
10,1717682574086,"06/06/2024 14:02:54",1717686174086,1,"06/06/2024 16:02:54",180921,1,"task-7hcp",NA,38089043,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","2",8848.6,9998.7,10015.7,8848.6,9998.7,10015.7,1,8848.6,1167.1,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF54709"
11,1717682585465,"06/06/2024 14:03:05",1717686185465,1,"06/06/2024 16:03:05",180921,1,"task-7hcp",NA,38089043,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"continue","",11397.9000000238,11382,11397.9000000238,11397.9000000238,11382,11397.9000000238,1,11397.9000000238,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF54709"
12,1717682585469,"06/06/2024 14:03:05",1717686185469,1,"06/06/2024 16:03:05",180921,1,"task-7hcp",NA,38089043,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","1",3966,11382,11398,3966,11382,11398,1,3966,7432,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF54709"
13,1717682585470,"06/06/2024 14:03:05",1717686185470,1,"06/06/2024 16:03:05",180921,1,"task-7hcp",NA,38089043,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","1",6965.7,11382,11398,6965.7,11382,11398,1,6965.7,4432.3,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF54709"
14,1717682585470,"06/06/2024 14:03:05",1717686185470,1,"06/06/2024 16:03:05",180921,1,"task-7hcp",NA,38089043,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 4","iz3the",4,"response","2",10415.7,11382,11398,10415.7,11382,11398,1,10415.7,982.299999999996,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF54709"
15,1717682585479,"06/06/2024 14:03:05",1717686185479,1,"06/06/2024 16:03:05",180921,1,"task-7hcp",NA,38089043,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1280x720","1280x585",NA,NA,0,"BIQ (Charlotte)",5,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF54709"
1,1717682791206,"06/06/2024 14:06:31",1717686391206,1,"06/06/2024 16:06:31",180921,1,"task-7hcp",NA,38089175,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF92967"
2,1717682811089,"06/06/2024 14:06:51",1717686411089,1,"06/06/2024 16:06:51",180921,1,"task-7hcp",NA,38089175,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",19895.2,19890.3,19895.2,19895.2,19890.3,19895.2,1,19895.2,0,0,NA,"Click To Continue","Continue Button",16,"object-48","BIQ",NA,"SUPPRF92967"
3,1717682811091,"06/06/2024 14:06:51",1717686411091,1,"06/06/2024 16:06:51",180921,1,"task-7hcp",NA,38089175,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",12539.1,19890.3,19896.3,12539.1,19890.3,19896.3,1,12539.1,7357.2,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF92967"
4,1717682811091,"06/06/2024 14:06:51",1717686411091,1,"06/06/2024 16:06:51",180921,1,"task-7hcp",NA,38089175,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",18726.8,19890.3,19896.3,18726.8,19890.3,19896.3,1,18726.8,1169.5,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF92967"
5,1717682820623,"06/06/2024 14:07:00",1717686420623,1,"06/06/2024 16:07:00",180921,1,"task-7hcp",NA,38089175,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"continue","",9538.69999999982,9533,9538.69999999982,9538.69999999982,9533,9538.69999999982,1,9538.69999999982,0,0,NA,"Click To Continue","Continue Button",7,"object-1017","BIQ",NA,"SUPPRF92967"
6,1717682820623,"06/06/2024 14:07:00",1717686420623,1,"06/06/2024 16:07:00",180921,1,"task-7hcp",NA,38089175,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","0",3824.1,9533,9539.1,3824.1,9533,9539.1,1,3824.1,5715,0,NA,"Rating Scale","Rating Scale",8,"object-118","BIQ",NA,"SUPPRF92967"
7,1717682820623,"06/06/2024 14:07:00",1717686420623,1,"06/06/2024 16:07:00",180921,1,"task-7hcp",NA,38089175,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 2","svpz34",2,"response","8",7048.2,9533,9539.1,7048.2,9533,9539.1,1,7048.2,2490.9,0,NA,"Rating Scale","Rating Scale",10,"object-121","BIQ",NA,"SUPPRF92967"
8,1717682827334,"06/06/2024 14:07:07",1717686427334,1,"06/06/2024 16:07:07",180921,1,"task-7hcp",NA,38089175,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"continue","",6717.09999999995,6714.8,6717.09999999995,6717.09999999995,6714.8,6717.09999999995,1,6717.09999999995,0,0,NA,"Click To Continue","Continue Button",15,"object-50","BIQ",NA,"SUPPRF92967"
9,1717682827336,"06/06/2024 14:07:07",1717686427336,1,"06/06/2024 16:07:07",180921,1,"task-7hcp",NA,38089175,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","1",2818.2,6714.8,6719.19999999982,2818.2,6714.8,6719.19999999982,1,2818.2,3900.99999999981,0,NA,"Rating Scale","Rating Scale",2,"object-36","BIQ",NA,"SUPPRF92967"
10,1717682827337,"06/06/2024 14:07:07",1717686427337,1,"06/06/2024 16:07:07",180921,1,"task-7hcp",NA,38089175,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x695",NA,NA,0,"BIQ (Charlotte)",5,"EFDGCHBIA","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"BIQ","Screen 3","o21mwi",3,"response","0",6096.7,6714.8,6719.59999999995,6096.7,6714.8,6719.59999999995,1,6096.7,622.899999999951,0,NA,"Rating Scale","Rating Scale",9,"object-86","BIQ",NA,"SUPPRF92967"
