"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"5",1717683490879,"06/06/2024 14:18:10",1717669090879,-4,"06/06/2024 06:18:10",180921,1,"task-8tuj",NA,38089552,11204422,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",10821.0999999762,10815.6,10821.0999999762,10821.0999999762,10815.6,10821.0999999762,1,10821.0999999762,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF77309"
"6",1717683504203,"06/06/2024 14:18:24",1717669104203,-4,"06/06/2024 06:18:24",180921,1,"task-8tuj",NA,38089552,11204422,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",13330,13313.3,13330,13330,13313.3,13330,1,13330,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF77309"
"7",1717683551327,"06/06/2024 14:19:11",1717669151327,-4,"06/06/2024 06:19:11",180921,1,"task-8tuj",NA,38089552,11204422,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",47140.4000000238,47135.9,47140.4000000238,47140.4000000238,47135.9,47140.4000000238,1,47140.4000000238,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF77309"
"8",1717683555051,"06/06/2024 14:19:15",1717669155051,-4,"06/06/2024 06:19:15",180921,1,"task-8tuj",NA,38089552,11204422,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3728.10000004768,3717.39999999999,3728.10000004768,3728.10000004768,3717.39999999999,3728.10000004768,1,3728.10000004768,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF77309"
"9",1717683558067,"06/06/2024 14:19:18",1717669158067,-4,"06/06/2024 06:19:18",180921,1,"task-8tuj",NA,38089552,11204422,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3027.29999995232,3015.10000000001,3027.29999995232,3027.29999995232,3015.10000000001,3027.29999995232,1,3027.29999995232,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF77309"
"10",1717683558071,"06/06/2024 14:19:18",1717669158071,-4,"06/06/2024 06:19:18",180921,1,"task-8tuj",NA,38089552,11204422,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF77309"
"1",1717683286950,"06/06/2024 14:14:46",1717686886950,1,"06/06/2024 16:14:46",180921,1,"task-8tuj",NA,38089454,11204549,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF20931"
"2",1717683290868,"06/06/2024 14:14:50",1717686890868,1,"06/06/2024 16:14:50",180921,1,"task-8tuj",NA,38089454,11204549,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3834.3,3817.6,3834.3,3834.3,3817.6,3834.3,1,3834.3,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF20931"
"3",1717683293785,"06/06/2024 14:14:53",1717686893785,1,"06/06/2024 16:14:53",180921,1,"task-8tuj",NA,38089454,11204549,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2949.8,2933.2,2949.8,2949.8,2933.2,2949.8,1,2949.8,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF20931"
"4",1717683303277,"06/06/2024 14:15:03",1717686903277,1,"06/06/2024 16:15:03",180921,1,"task-8tuj",NA,38089454,11204549,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",9511.9999997139,9500.1,9511.9999997139,9511.9999997139,9500.1,9511.9999997139,1,9511.9999997139,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF20931"
"5",1717683314086,"06/06/2024 14:15:14",1717686914086,1,"06/06/2024 16:15:14",180921,1,"task-8tuj",NA,38089454,11204549,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",10816.5,10799.9,10816.5,10816.5,10799.9,10816.5,1,10816.5,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF20931"
"6",1717683319914,"06/06/2024 14:15:19",1717686919914,1,"06/06/2024 16:15:19",180921,1,"task-8tuj",NA,38089454,11204549,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",5850.09999999999,5833.4,5850.09999999999,5850.09999999999,5833.4,5850.09999999999,1,5850.09999999999,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF20931"
"7",1717683328302,"06/06/2024 14:15:28",1717686928302,1,"06/06/2024 16:15:28",180921,1,"task-8tuj",NA,38089454,11204549,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",8407.3,8399,8407.3,8407.3,8399,8407.3,1,8407.3,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF20931"
"8",1717683334405,"06/06/2024 14:15:34",1717686934405,1,"06/06/2024 16:15:34",180921,1,"task-8tuj",NA,38089454,11204549,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",6110.0999997139,6100.10000000001,6110.0999997139,6110.0999997139,6100.10000000001,6110.0999997139,1,6110.0999997139,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF20931"
"9",1717683434757,"06/06/2024 14:17:14",1717687034757,1,"06/06/2024 16:17:14",180921,1,"task-8tuj",NA,38089454,11204549,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",100333.7,100317.3,100333.7,100333.7,100317.3,100333.7,1,100333.7,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF20931"
"10",1717683434966,"06/06/2024 14:17:14",1717687034966,1,"06/06/2024 16:17:14",180921,1,"task-8tuj",NA,38089454,11204549,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 124.0.0.0","1440x900","1440x737",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF20931"
"1",1717683462512,"06/06/2024 14:17:42",1717687062512,1,"06/06/2024 16:17:42",180921,1,"task-8tuj",NA,38089564,11204589,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF81844"
"2",1717683466102,"06/06/2024 14:17:46",1717687066102,1,"06/06/2024 16:17:46",180921,1,"task-8tuj",NA,38089564,11204589,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3497.10000001192,3484.3,3497.10000001192,3497.10000001192,3484.3,3497.10000001192,1,3497.10000001192,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF81844"
"3",1717683470187,"06/06/2024 14:17:50",1717687070187,1,"06/06/2024 16:17:50",180921,1,"task-8tuj",NA,38089564,11204589,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",4097.30000001192,4083.4,4097.30000001192,4097.30000001192,4083.4,4097.30000001192,1,4097.30000001192,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF81844"
"4",1717683483420,"06/06/2024 14:18:03",1717687083420,1,"06/06/2024 16:18:03",180921,1,"task-8tuj",NA,38089564,11204589,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",13247.9000000119,13233.6,13247.9000000119,13247.9000000119,13233.6,13247.9000000119,1,13247.9000000119,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF81844"
"5",1717683492754,"06/06/2024 14:18:12",1717687092754,1,"06/06/2024 16:18:12",180921,1,"task-8tuj",NA,38089564,11204589,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",9348.60000002384,9333.5,9348.60000002384,9348.60000002384,9333.5,9348.60000002384,1,9348.60000002384,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF81844"
"6",1717683502621,"06/06/2024 14:18:22",1717687102621,1,"06/06/2024 16:18:22",180921,1,"task-8tuj",NA,38089564,11204589,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",9882.40000003576,9866.6,9882.40000003576,9882.40000003576,9866.6,9882.40000003576,1,9882.40000003576,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF81844"
"7",1717683508453,"06/06/2024 14:18:28",1717687108453,1,"06/06/2024 16:18:28",180921,1,"task-8tuj",NA,38089564,11204589,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5848.00000002384,5833.7,5848.00000002384,5848.00000002384,5833.7,5848.00000002384,1,5848.00000002384,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF81844"
"8",1717683511487,"06/06/2024 14:18:31",1717687111487,1,"06/06/2024 16:18:31",180921,1,"task-8tuj",NA,38089564,11204589,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3047.7,3032.8,3047.7,3047.7,3032.8,3047.7,1,3047.7,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF81844"
"9",1717683514586,"06/06/2024 14:18:34",1717687114586,1,"06/06/2024 16:18:34",180921,1,"task-8tuj",NA,38089564,11204589,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3114.70000001192,3099.7,3114.70000001192,3114.70000001192,3099.7,3114.70000001192,1,3114.70000001192,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF81844"
"10",1717683514591,"06/06/2024 14:18:34",1717687114591,1,"06/06/2024 16:18:34",180921,1,"task-8tuj",NA,38089564,11204589,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1440x900","1440x779",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"IAHBGCFDE","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF81844"
"1",1717683714696,"06/06/2024 14:21:54",1717665714696,-5,"06/06/2024 04:21:54",180921,1,"task-8tuj",NA,38089729,11204568,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x738",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF65174"
"2",1717683718330,"06/06/2024 14:21:58",1717665718330,-5,"06/06/2024 04:21:58",180921,1,"task-8tuj",NA,38089729,11204568,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x738",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3549.3,3532.6,3549.3,3549.3,3532.6,3549.3,1,3549.3,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF65174"
"3",1717683722633,"06/06/2024 14:22:02",1717665722633,-5,"06/06/2024 04:22:02",180921,1,"task-8tuj",NA,38089729,11204568,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x738",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",4322,4315.6,4322,4322,4315.6,4322,1,4322,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF65174"
"4",1717683734416,"06/06/2024 14:22:14",1717665734416,-5,"06/06/2024 04:22:14",180921,1,"task-8tuj",NA,38089729,11204568,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x738",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",11780.6,11763.9,11780.6,11780.6,11763.9,11780.6,1,11780.6,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF65174"
"5",1717683753767,"06/06/2024 14:22:33",1717665753767,-5,"06/06/2024 04:22:33",180921,1,"task-8tuj",NA,38089729,11204568,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x738",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",19372.799999997,19361.9,19372.799999997,19372.799999997,19361.9,19372.799999997,1,19372.799999997,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF65174"
"6",1717683759091,"06/06/2024 14:22:39",1717665759091,-5,"06/06/2024 04:22:39",180921,1,"task-8tuj",NA,38089729,11204568,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x738",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",5335.19999999404,5332.1,5335.19999999404,5335.19999999404,5332.1,5335.19999999404,1,5335.19999999404,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF65174"
"7",1717683763678,"06/06/2024 14:22:43",1717665763678,-5,"06/06/2024 04:22:43",180921,1,"task-8tuj",NA,38089729,11204568,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x738",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",4590.39999999851,4582.3,4590.39999999851,4590.39999999851,4582.3,4590.39999999851,1,4590.39999999851,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF65174"
"8",1717683766536,"06/06/2024 14:22:46",1717665766536,-5,"06/06/2024 04:22:46",180921,1,"task-8tuj",NA,38089729,11204568,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x738",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",2865.09999999851,2849.3,2865.09999999851,2865.09999999851,2849.3,2865.09999999851,1,2865.09999999851,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF65174"
"9",1717683769286,"06/06/2024 14:22:49",1717665769286,-5,"06/06/2024 04:22:49",180921,1,"task-8tuj",NA,38089729,11204568,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x738",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2766.00000000001,2749.3,2766.00000000001,2766.00000000001,2749.3,2766.00000000001,1,2766.00000000001,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF65174"
"10",1717683769294,"06/06/2024 14:22:49",1717665769294,-5,"06/06/2024 04:22:49",180921,1,"task-8tuj",NA,38089729,11204568,NA,"complete",NA,"computer","Desktop or Laptop","Windows 10","Chrome 125.0.0.0","1536x864","1536x738",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"ABICHDGEF","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF65174"
"1",1717683964117,"06/06/2024 14:26:04",1717687564117,1,"06/06/2024 16:26:04",180921,1,"task-8tuj",NA,38089880,11204671,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1792x1120","1792x999",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF51926"
"2",1717683967603,"06/06/2024 14:26:07",1717687567603,1,"06/06/2024 16:26:07",180921,1,"task-8tuj",NA,38089880,11204671,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1792x1120","1792x999",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3345.90000000298,3335.7,3345.90000000298,3345.90000000298,3335.7,3345.90000000298,1,3345.90000000298,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF51926"
"3",1717683970155,"06/06/2024 14:26:10",1717687570155,1,"06/06/2024 16:26:10",180921,1,"task-8tuj",NA,38089880,11204671,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1792x1120","1792x999",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2562.59999999404,2553.4,2562.59999999404,2562.59999999404,2553.4,2562.59999999404,1,2562.59999999404,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF51926"
"4",1717683995548,"06/06/2024 14:26:35",1717687595548,1,"06/06/2024 16:26:35",180921,1,"task-8tuj",NA,38089880,11204671,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1792x1120","1792x999",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",25402.399999997,25391.8,25402.399999997,25402.399999997,25391.8,25402.399999997,1,25402.399999997,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF51926"
"5",1717684019170,"06/06/2024 14:26:59",1717687619170,1,"06/06/2024 16:26:59",180921,1,"task-8tuj",NA,38089880,11204671,NA,"complete",NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 125.0.0.0","1792x1120","1792x999",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"CDBEAFIGH","Passed AC2",NA,"Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",23632.599999997,23622.8,23632.599999997,23632.599999997,23622.8,23632.599999997,1,23632.599999997,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF51926"
