"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"10",1713096917463,"14/04/2024 12:15:17",1713100517463,1,"14/04/2024 14:15:17",175580,1,"task-kvtv",NA,37004574,10913161,NA,"complete",NA,"661bc2a979ac46b7cd015dca","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"EFDGCHBIAJK","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF48343"
"1",1713097347511,"14/04/2024 12:22:27",1713100947511,1,"14/04/2024 14:22:27",175580,1,"task-kvtv",NA,37004661,10913210,NA,"complete",NA,"661bc7414bef38d0895d84c6","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x945",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF20789"
"2",1713097351616,"14/04/2024 12:22:31",1713100951616,1,"14/04/2024 14:22:31",175580,1,"task-kvtv",NA,37004661,10913210,NA,"complete",NA,"661bc7414bef38d0895d84c6","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x945",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3980.60000000596,3968.1,3980.60000000596,3980.60000000596,3968.1,3980.60000000596,1,3980.60000000596,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF20789"
"3",1713097358890,"14/04/2024 12:22:38",1713100958890,1,"14/04/2024 14:22:38",175580,1,"task-kvtv",NA,37004661,10913210,NA,"complete",NA,"661bc7414bef38d0895d84c6","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x945",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",7286.1,7269.4,7286.1,7286.1,7269.4,7286.1,1,7286.1,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF20789"
"4",1713097367548,"14/04/2024 12:22:47",1713100967548,1,"14/04/2024 14:22:47",175580,1,"task-kvtv",NA,37004661,10913210,NA,"complete",NA,"661bc7414bef38d0895d84c6","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x945",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",8684.80000000894,8669.8,8684.80000000894,8684.80000000894,8669.8,8684.80000000894,1,8684.80000000894,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF20789"
"5",1713097378456,"14/04/2024 12:22:58",1713100978456,1,"14/04/2024 14:22:58",175580,1,"task-kvtv",NA,37004661,10913210,NA,"complete",NA,"661bc7414bef38d0895d84c6","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x945",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",10923.2000000119,10920.9,10923.2000000119,10923.2000000119,10920.9,10923.2000000119,1,10923.2000000119,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF20789"
"6",1713097386016,"14/04/2024 12:23:06",1713100986016,1,"14/04/2024 14:23:06",175580,1,"task-kvtv",NA,37004661,10913210,NA,"complete",NA,"661bc7414bef38d0895d84c6","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x945",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",7562,7552.7,7562,7562,7552.7,7562,1,7562,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF20789"
"7",1713097393683,"14/04/2024 12:23:13",1713100993683,1,"14/04/2024 14:23:13",175580,1,"task-kvtv",NA,37004661,10913210,NA,"complete",NA,"661bc7414bef38d0895d84c6","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x945",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",7676.70000000596,7669.60000000001,7676.70000000596,7676.70000000596,7669.60000000001,7676.70000000596,1,7676.70000000596,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF20789"
"8",1713097399472,"14/04/2024 12:23:19",1713100999472,1,"14/04/2024 14:23:19",175580,1,"task-kvtv",NA,37004661,10913210,NA,"complete",NA,"661bc7414bef38d0895d84c6","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x945",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",5795.50000001192,5785.5,5795.50000001192,5795.50000001192,5785.5,5795.50000001192,1,5795.50000001192,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF20789"
"9",1713097402673,"14/04/2024 12:23:22",1713101002673,1,"14/04/2024 14:23:22",175580,1,"task-kvtv",NA,37004661,10913210,NA,"complete",NA,"661bc7414bef38d0895d84c6","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x945",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3211.40000000298,3201.2,3211.40000000298,3211.40000000298,3201.2,3211.40000000298,1,3211.40000000298,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF20789"
"10",1713097402677,"14/04/2024 12:23:22",1713101002677,1,"14/04/2024 14:23:22",175580,1,"task-kvtv",NA,37004661,10913210,NA,"complete",NA,"661bc7414bef38d0895d84c6","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x945",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"FGEHDICJBKA","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF20789"
"1",1713102685425,"14/04/2024 13:51:25",1713106285425,1,"14/04/2024 15:51:25",175580,1,"task-kvtv",NA,37005844,10913535,NA,"complete",NA,"661bdb334dbbf18eeb71ee31","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1422x612",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEJDKCAB","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF55107"
"2",1713102689496,"14/04/2024 13:51:29",1713106289496,1,"14/04/2024 15:51:29",175580,1,"task-kvtv",NA,37005844,10913535,NA,"complete",NA,"661bdb334dbbf18eeb71ee31","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1422x612",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEJDKCAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3953.50000000596,3949.2,3953.50000000596,3953.50000000596,3949.2,3953.50000000596,1,3953.50000000596,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF55107"
"3",1713102693428,"14/04/2024 13:51:33",1713106293428,1,"14/04/2024 15:51:33",175580,1,"task-kvtv",NA,37005844,10913535,NA,"complete",NA,"661bdb334dbbf18eeb71ee31","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1422x612",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEJDKCAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3936.80000000596,3933.5,3936.80000000596,3936.80000000596,3933.5,3936.80000000596,1,3936.80000000596,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF55107"
"4",1713102704743,"14/04/2024 13:51:44",1713106304743,1,"14/04/2024 15:51:44",175580,1,"task-kvtv",NA,37005844,10913535,NA,"complete",NA,"661bdb334dbbf18eeb71ee31","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1422x612",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEJDKCAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",11316.199999997,11313.3,11316.199999997,11316.199999997,11313.3,11316.199999997,1,11316.199999997,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF55107"
"5",1713102739112,"14/04/2024 13:52:19",1713106339112,1,"14/04/2024 15:52:19",175580,1,"task-kvtv",NA,37005844,10913535,NA,"complete",NA,"661bdb334dbbf18eeb71ee31","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1422x612",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEJDKCAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",34372.699999994,34368.6,34372.699999994,34372.699999994,34368.6,34372.699999994,1,34372.699999994,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF55107"
"6",1713102752070,"14/04/2024 13:52:32",1713106352070,1,"14/04/2024 15:52:32",175580,1,"task-kvtv",NA,37005844,10913535,NA,"complete",NA,"661bdb334dbbf18eeb71ee31","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1422x612",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEJDKCAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",12962,12947.3,12962,12962,12947.3,12962,1,12962,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF55107"
"7",1713102757726,"14/04/2024 13:52:37",1713106357726,1,"14/04/2024 15:52:37",175580,1,"task-kvtv",NA,37005844,10913535,NA,"complete",NA,"661bdb334dbbf18eeb71ee31","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1422x612",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEJDKCAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5670.29999999404,5664.39999999999,5670.29999999404,5670.29999999404,5664.39999999999,5670.29999999404,1,5670.29999999404,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF55107"
"8",1713102761850,"14/04/2024 13:52:41",1713106361850,1,"14/04/2024 15:52:41",175580,1,"task-kvtv",NA,37005844,10913535,NA,"complete",NA,"661bdb334dbbf18eeb71ee31","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1422x612",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEJDKCAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",4129.89999999404,4115.7,4129.89999999404,4129.89999999404,4115.7,4129.89999999404,1,4129.89999999404,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF55107"
"9",1713102765256,"14/04/2024 13:52:45",1713106365256,1,"14/04/2024 15:52:45",175580,1,"task-kvtv",NA,37005844,10913535,NA,"complete",NA,"661bdb334dbbf18eeb71ee31","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1422x612",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEJDKCAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",3420.00000000597,3416.8,3420.00000000597,3420.00000000597,3416.8,3420.00000000597,1,3420.00000000597,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF55107"
"10",1713102765262,"14/04/2024 13:52:45",1713106365262,1,"14/04/2024 15:52:45",175580,1,"task-kvtv",NA,37005844,10913535,NA,"complete",NA,"661bdb334dbbf18eeb71ee31","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1280x720","1422x612",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"GHFIEJDKCAB","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF55107"
"1",1713105110878,"14/04/2024 14:31:50",1713108710878,1,"14/04/2024 16:31:50",175580,1,"task-kvtv",NA,37006392,10913760,NA,"complete",NA,"661be6d61cfca8d1a726fb37","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGJFKEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF52785"
"2",1713105113863,"14/04/2024 14:31:53",1713108713863,1,"14/04/2024 16:31:53",175580,1,"task-kvtv",NA,37006392,10913760,NA,"complete",NA,"661be6d61cfca8d1a726fb37","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGJFKEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",2947.19999999404,2933.4,2947.19999999404,2947.19999999404,2933.4,2947.19999999404,1,2947.19999999404,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF52785"
"3",1713105117278,"14/04/2024 14:31:57",1713108717278,1,"14/04/2024 16:31:57",175580,1,"task-kvtv",NA,37006392,10913760,NA,"complete",NA,"661be6d61cfca8d1a726fb37","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGJFKEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3429.09999999106,3416.6,3429.09999999106,3429.09999999106,3416.6,3429.09999999106,1,3429.09999999106,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF52785"
"4",1713105121774,"14/04/2024 14:32:01",1713108721774,1,"14/04/2024 16:32:01",175580,1,"task-kvtv",NA,37006392,10913760,NA,"complete",NA,"661be6d61cfca8d1a726fb37","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGJFKEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",4508.79999998808,4500,4508.79999998808,4508.79999998808,4500,4508.79999998808,1,4508.79999998808,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF52785"
"5",1713105125966,"14/04/2024 14:32:05",1713108725966,1,"14/04/2024 16:32:05",175580,1,"task-kvtv",NA,37006392,10913760,NA,"complete",NA,"661be6d61cfca8d1a726fb37","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGJFKEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",4200.69999999404,4199.9,4200.69999999404,4200.69999999404,4199.9,4200.69999999404,1,4200.69999999404,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF52785"
"6",1713105129006,"14/04/2024 14:32:09",1713108729006,1,"14/04/2024 16:32:09",175580,1,"task-kvtv",NA,37006392,10913760,NA,"complete",NA,"661be6d61cfca8d1a726fb37","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGJFKEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",3040.7,3033.5,3040.7,3040.7,3033.5,3040.7,1,3040.7,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF52785"
"7",1713105133847,"14/04/2024 14:32:13",1713108733847,1,"14/04/2024 16:32:13",175580,1,"task-kvtv",NA,37006392,10913760,NA,"complete",NA,"661be6d61cfca8d1a726fb37","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGJFKEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",4848.39999998808,4833.3,4848.39999998808,4848.39999998808,4833.3,4848.39999998808,1,4848.39999998808,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF52785"
"8",1713105137054,"14/04/2024 14:32:17",1713108737054,1,"14/04/2024 16:32:17",175580,1,"task-kvtv",NA,37006392,10913760,NA,"complete",NA,"661be6d61cfca8d1a726fb37","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGJFKEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3221.79999999106,3216.6,3221.79999999106,3221.79999999106,3216.6,3221.79999999106,1,3221.79999999106,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF52785"
"9",1713105139990,"14/04/2024 14:32:19",1713108739990,1,"14/04/2024 16:32:19",175580,1,"task-kvtv",NA,37006392,10913760,NA,"complete",NA,"661be6d61cfca8d1a726fb37","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGJFKEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2941.09999999702,2933.5,2941.09999999702,2941.09999999702,2933.5,2941.09999999702,1,2941.09999999702,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF52785"
"10",1713105139991,"14/04/2024 14:32:19",1713108739991,1,"14/04/2024 16:32:19",175580,1,"task-kvtv",NA,37006392,10913760,NA,"complete",NA,"661be6d61cfca8d1a726fb37","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1920x1080","1920x953",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"HIGJFKEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF52785"
"1",1713105336365,"14/04/2024 14:35:36",1713108936365,1,"14/04/2024 16:35:36",175580,1,"task-kvtv",NA,37006449,10913769,NA,"complete",NA,"661be771c8fb00c8002c9560","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF60124"
"2",1713105339511,"14/04/2024 14:35:39",1713108939511,1,"14/04/2024 16:35:39",175580,1,"task-kvtv",NA,37006449,10913769,NA,"complete",NA,"661be771c8fb00c8002c9560","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3075.20000004768,3067,3075.20000004768,3075.20000004768,3067,3075.20000004768,1,3075.20000004768,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF60124"
"3",1713105343174,"14/04/2024 14:35:43",1713108943174,1,"14/04/2024 16:35:43",175580,1,"task-kvtv",NA,37006449,10913769,NA,"complete",NA,"661be771c8fb00c8002c9560","computer","Desktop or Laptop","Windows 10","Chrome 123.0.0.0","1536x864","1536x730",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",2,"IJHKGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3670.89999997616,3666.8,3670.89999997616,3670.89999997616,3666.8,3670.89999997616,1,3670.89999997616,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF60124"
