"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","counterbalance.af8t","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"1",1702489074708,"13/12/2023 17:37:54",1702489074708,0,"13/12/2023 17:37:54",157047,5,"task-gjqt",NA,33646004,9958344,NA,"complete",NA,"6579ea92ae350e915f9413a3","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","External_attention_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF71393"
"2",1702489092663,"13/12/2023 17:38:12",1702489092663,0,"13/12/2023 17:38:12",157047,5,"task-gjqt",NA,33646004,9958344,NA,"complete",NA,"6579ea92ae350e915f9413a3","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",17998.0360000715,17981.494,17998.0360000715,17998.0360000715,17981.494,17998.0360000715,1,17998.0360000715,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF71393"
"3",1702489092671,"13/12/2023 17:38:12",1702489092671,0,"13/12/2023 17:38:12",157047,5,"task-gjqt",NA,33646004,9958344,NA,"complete",NA,"6579ea92ae350e915f9413a3","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",8882.455,17981.494,17998.158,8882.455,17981.494,17998.158,1,8882.455,9115.703,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF71393"
"4",1702489092672,"13/12/2023 17:38:12",1702489092672,0,"13/12/2023 17:38:12",157047,5,"task-gjqt",NA,33646004,9958344,NA,"complete",NA,"6579ea92ae350e915f9413a3","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",12732.015,17981.494,17998.158,12732.015,17981.494,17998.158,1,12732.015,5266.143,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF71393"
"5",1702489092673,"13/12/2023 17:38:12",1702489092673,0,"13/12/2023 17:38:12",157047,5,"task-gjqt",NA,33646004,9958344,NA,"complete",NA,"6579ea92ae350e915f9413a3","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","0",16998.278,17981.494,17998.158,16998.278,17981.494,17998.158,1,16998.278,999.880000000001,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF71393"
"6",1702489103020,"13/12/2023 17:38:23",1702489103020,0,"13/12/2023 17:38:23",157047,5,"task-gjqt",NA,33646004,9958344,NA,"complete",NA,"6579ea92ae350e915f9413a3","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",10373.6420000954,10365.605,10373.6420000954,10373.6420000954,10365.605,10373.6420000954,1,10373.6420000954,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF71393"
"7",1702489103028,"13/12/2023 17:38:23",1702489103028,0,"13/12/2023 17:38:23",157047,5,"task-gjqt",NA,33646004,9958344,NA,"complete",NA,"6579ea92ae350e915f9413a3","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","8",3766.253,10365.605,10380.6420000954,3766.253,10365.605,10380.6420000954,1,3766.253,6614.38900009537,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF71393"
"8",1702489103029,"13/12/2023 17:38:23",1702489103029,0,"13/12/2023 17:38:23",157047,5,"task-gjqt",NA,33646004,9958344,NA,"complete",NA,"6579ea92ae350e915f9413a3","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",7782.525,10365.605,10382.269,7782.525,10365.605,10382.269,1,7782.525,2599.744,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF71393"
"9",1702489103030,"13/12/2023 17:38:23",1702489103030,0,"13/12/2023 17:38:23",157047,5,"task-gjqt",NA,33646004,9958344,NA,"complete",NA,"6579ea92ae350e915f9413a3","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",9515.68,10365.605,10382.269,9515.68,10365.605,10382.269,1,9515.68,866.589000000004,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF71393"
"10",1702489109805,"13/12/2023 17:38:29",1702489109805,0,"13/12/2023 17:38:29",157047,5,"task-gjqt",NA,33646004,9958344,NA,"complete",NA,"6579ea92ae350e915f9413a3","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",6793.637,6782.624,6793.637,6793.637,6782.624,6793.637,1,6793.637,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF71393"
"11",1702489109806,"13/12/2023 17:38:29",1702489109806,0,"13/12/2023 17:38:29",157047,5,"task-gjqt",NA,33646004,9958344,NA,"complete",NA,"6579ea92ae350e915f9413a3","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",2916.353,6782.624,6794.53700009537,2916.353,6782.624,6794.53700009537,1,2916.353,3878.18400009537,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF71393"
"12",1702489109807,"13/12/2023 17:38:29",1702489109807,0,"13/12/2023 17:38:29",157047,5,"task-gjqt",NA,33646004,9958344,NA,"complete",NA,"6579ea92ae350e915f9413a3","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",4532.858,6782.624,6795.03700009537,4532.858,6782.624,6795.03700009537,1,4532.858,2262.17900009537,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF71393"
"13",1702489109807,"13/12/2023 17:38:29",1702489109807,0,"13/12/2023 17:38:29",157047,5,"task-gjqt",NA,33646004,9958344,NA,"complete",NA,"6579ea92ae350e915f9413a3","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",5799.355,6782.624,6796.03700009537,5799.355,6782.624,6796.03700009537,1,5799.355,996.682000095367,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF71393"
"14",1702489109817,"13/12/2023 17:38:29",1702489109817,0,"13/12/2023 17:38:29",157047,5,"task-gjqt",NA,33646004,9958344,NA,"complete",NA,"6579ea92ae350e915f9413a3","computer","Desktop or Laptop","Chromium OS 14541.0.0","Chrome 118.0.0.0","1366x768","1366x644",NA,NA,0,"BIQ (Charlotte)",3,"CDBEAFJGIH","Passed AC2","","External_attention_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF71393"
"1",1702489441686,"13/12/2023 17:44:01",1702489441686,0,"13/12/2023 17:44:01",157047,5,"task-gjqt",NA,33646175,9958387,NA,"complete",NA,"6579ecf0453e501981a47e1d","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1323",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","External_attention_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF30141"
"2",1702489470391,"13/12/2023 17:44:30",1702489470391,0,"13/12/2023 17:44:30",157047,5,"task-gjqt",NA,33646175,9958387,NA,"complete",NA,"6579ecf0453e501981a47e1d","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1323",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",28713.0000000477,28708.5,28713.0000000477,28713.0000000477,28708.5,28713.0000000477,1,28713.0000000477,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF30141"
"3",1702489470392,"13/12/2023 17:44:30",1702489470392,0,"13/12/2023 17:44:30",157047,5,"task-gjqt",NA,33646175,9958387,NA,"complete",NA,"6579ecf0453e501981a47e1d","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1323",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","2",12975.5,28708.5,28714.5,12975.5,28708.5,28714.5,1,12975.5,15739,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF30141"
"4",1702489470393,"13/12/2023 17:44:30",1702489470393,0,"13/12/2023 17:44:30",157047,5,"task-gjqt",NA,33646175,9958387,NA,"complete",NA,"6579ecf0453e501981a47e1d","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1323",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","7",20084.4,28708.5,28714.5,20084.4,28708.5,28714.5,1,20084.4,8630.1,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF30141"
"5",1702489470393,"13/12/2023 17:44:30",1702489470393,0,"13/12/2023 17:44:30",157047,5,"task-gjqt",NA,33646175,9958387,NA,"complete",NA,"6579ecf0453e501981a47e1d","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1323",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","1",24423.7,28708.5,28714.5,24423.7,28708.5,28714.5,1,24423.7,4290.8,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF30141"
"6",1702489486500,"13/12/2023 17:44:46",1702489486500,0,"13/12/2023 17:44:46",157047,5,"task-gjqt",NA,33646175,9958387,NA,"complete",NA,"6579ecf0453e501981a47e1d","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1323",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",16114.0000000477,16108.8,16114.0000000477,16114.0000000477,16108.8,16114.0000000477,1,16114.0000000477,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF30141"
"7",1702489486501,"13/12/2023 17:44:46",1702489486501,0,"13/12/2023 17:44:46",157047,5,"task-gjqt",NA,33646175,9958387,NA,"complete",NA,"6579ecf0453e501981a47e1d","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1323",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","6",4527.1,16108.8,16114.8,4527.1,16108.8,16114.8,1,4527.1,11587.7,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF30141"
"8",1702489486502,"13/12/2023 17:44:46",1702489486502,0,"13/12/2023 17:44:46",157047,5,"task-gjqt",NA,33646175,9958387,NA,"complete",NA,"6579ecf0453e501981a47e1d","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1323",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","1",10993.7,16108.8,16114.8,10993.7,16108.8,16114.8,1,10993.7,5121.1,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF30141"
"9",1702489486502,"13/12/2023 17:44:46",1702489486502,0,"13/12/2023 17:44:46",157047,5,"task-gjqt",NA,33646175,9958387,NA,"complete",NA,"6579ecf0453e501981a47e1d","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1323",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","0",15272.4,16108.8,16114.8,15272.4,16108.8,16114.8,1,15272.4,842.400000000001,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF30141"
"10",1702489495376,"13/12/2023 17:44:55",1702489495376,0,"13/12/2023 17:44:55",157047,5,"task-gjqt",NA,33646175,9958387,NA,"complete",NA,"6579ecf0453e501981a47e1d","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1323",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",8881.29999995232,8878.6,8881.29999995232,8881.29999995232,8878.6,8881.29999995232,1,8881.29999995232,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF30141"
"11",1702489495377,"13/12/2023 17:44:55",1702489495377,0,"13/12/2023 17:44:55",157047,5,"task-gjqt",NA,33646175,9958387,NA,"complete",NA,"6579ecf0453e501981a47e1d","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1323",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","0",4284.7,8878.6,8881.70000004768,4284.7,8878.6,8881.70000004768,1,4284.7,4597.00000004769,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF30141"
"12",1702489495377,"13/12/2023 17:44:55",1702489495377,0,"13/12/2023 17:44:55",157047,5,"task-gjqt",NA,33646175,9958387,NA,"complete",NA,"6579ecf0453e501981a47e1d","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1323",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",6490.7,8878.6,8881.90000009537,6490.7,8878.6,8881.90000009537,1,6490.7,2391.20000009537,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF30141"
"13",1702489495377,"13/12/2023 17:44:55",1702489495377,0,"13/12/2023 17:44:55",157047,5,"task-gjqt",NA,33646175,9958387,NA,"complete",NA,"6579ecf0453e501981a47e1d","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1323",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","External_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","2",7581.6,8878.6,8882.20000004768,7581.6,8878.6,8882.20000004768,1,7581.6,1300.60000004769,0,NA,"Rating Scale","Rating Scale",16,"object-67","BIQ",NA,"SUPPRF30141"
"14",1702489495380,"13/12/2023 17:44:55",1702489495380,0,"13/12/2023 17:44:55",157047,5,"task-gjqt",NA,33646175,9958387,NA,"complete",NA,"6579ecf0453e501981a47e1d","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","2560x1440","2560x1323",NA,NA,0,"BIQ (Charlotte)",3,"EFDGCHBIAJ","Passed AC2","","External_attention_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF30141"
"1",1702489671619,"13/12/2023 17:47:51",1702489671619,0,"13/12/2023 17:47:51",157047,5,"task-gjqt",NA,33646275,9958403,NA,"complete",NA,"6579ede741c407c8885ec577","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x551",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Self_focused_attention_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF78779"
"2",1702489709553,"13/12/2023 17:48:29",1702489709553,0,"13/12/2023 17:48:29",157047,5,"task-gjqt",NA,33646275,9958403,NA,"complete",NA,"6579ede741c407c8885ec577","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x720",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"continue","",37952.8000000238,37944.7,37952.8000000238,37952.8000000238,37944.7,37952.8000000238,1,37952.8000000238,0,0,NA,"Click To Continue","Continue Button",23,"object-48","BIQ",NA,"SUPPRF78779"
"3",1702489709556,"13/12/2023 17:48:29",1702489709556,0,"13/12/2023 17:48:29",157047,5,"task-gjqt",NA,33646275,9958403,NA,"complete",NA,"6579ede741c407c8885ec577","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x720",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","6",16914,37944.7,37955.8000000238,16914,37944.7,37955.8000000238,1,16914,21041.8000000238,0,NA,"Rating Scale","Rating Scale",3,"object-5","BIQ",NA,"SUPPRF78779"
"4",1702489709556,"13/12/2023 17:48:29",1702489709556,0,"13/12/2023 17:48:29",157047,5,"task-gjqt",NA,33646275,9958403,NA,"complete",NA,"6579ede741c407c8885ec577","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x720",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","4",22580.2,37944.7,37956.2,22580.2,37944.7,37956.2,1,22580.2,15376,0,NA,"Rating Scale","Rating Scale",10,"object-18","BIQ",NA,"SUPPRF78779"
"5",1702489709556,"13/12/2023 17:48:29",1702489709556,0,"13/12/2023 17:48:29",157047,5,"task-gjqt",NA,33646275,9958403,NA,"complete",NA,"6579ede741c407c8885ec577","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x720",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 1","9dh6eq",1,"response","3",25812.9,37944.7,37956.4000000477,25812.9,37944.7,37956.4000000477,1,25812.9,12143.5000000477,0,NA,"Rating Scale","Rating Scale",17,"object-80","BIQ",NA,"SUPPRF78779"
"6",1702489727669,"13/12/2023 17:48:47",1702489727669,0,"13/12/2023 17:48:47",157047,5,"task-gjqt",NA,33646275,9958403,NA,"complete",NA,"6579ede741c407c8885ec577","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x720",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"continue","",18124,18114.3,18124,18124,18114.3,18124,1,18124,0,0,NA,"Click To Continue","Continue Button",22,"object-50","BIQ",NA,"SUPPRF78779"
"7",1702489727673,"13/12/2023 17:48:47",1702489727673,0,"13/12/2023 17:48:47",157047,5,"task-gjqt",NA,33646275,9958403,NA,"complete",NA,"6579ede741c407c8885ec577","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x720",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","7",6382.4,18114.3,18128.3999999762,6382.4,18114.3,18128.3999999762,1,6382.4,11745.9999999762,0,NA,"Rating Scale","Rating Scale",2,"object-259","BIQ",NA,"SUPPRF78779"
"8",1702489727674,"13/12/2023 17:48:47",1702489727674,0,"13/12/2023 17:48:47",157047,5,"task-gjqt",NA,33646275,9958403,NA,"complete",NA,"6579ede741c407c8885ec577","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x720",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","4",10115.3,18114.3,18129.3999999762,10115.3,18114.3,18129.3999999762,1,10115.3,8014.09999997616,0,NA,"Rating Scale","Rating Scale",9,"object-36","BIQ",NA,"SUPPRF78779"
"9",1702489727675,"13/12/2023 17:48:47",1702489727675,0,"13/12/2023 17:48:47",157047,5,"task-gjqt",NA,33646275,9958403,NA,"complete",NA,"6579ede741c407c8885ec577","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x720",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 2","o21mwi",2,"response","3",15748,18114.3,18130,15748,18114.3,18130,1,15748,2382,0,NA,"Rating Scale","Rating Scale",16,"object-86","BIQ",NA,"SUPPRF78779"
"10",1702489744058,"13/12/2023 17:49:04",1702489744058,0,"13/12/2023 17:49:04",157047,5,"task-gjqt",NA,33646275,9958403,NA,"complete",NA,"6579ede741c407c8885ec577","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x720",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"continue","",16397.9,16381.3,16397.9,16397.9,16381.3,16397.9,1,16397.9,0,0,NA,"Click To Continue","Continue Button",22,"object-73","BIQ",NA,"SUPPRF78779"
"11",1702489744063,"13/12/2023 17:49:04",1702489744063,0,"13/12/2023 17:49:04",157047,5,"task-gjqt",NA,33646275,9958403,NA,"complete",NA,"6579ede741c407c8885ec577","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x720",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",3499.7,16381.3,16397.9,3499.7,16381.3,16397.9,1,3499.7,12898.2,0,NA,"Rating Scale","Rating Scale",2,"object-53","BIQ",NA,"SUPPRF78779"
"12",1702489744064,"13/12/2023 17:49:04",1702489744064,0,"13/12/2023 17:49:04",157047,5,"task-gjqt",NA,33646275,9958403,NA,"complete",NA,"6579ede741c407c8885ec577","computer","Desktop or Laptop","Windows 10","Chrome 120.0.0.0","1280x720","1280x720",NA,NA,0,"BIQ (Charlotte)",3,"FGEHDICJBA","Passed AC2","","Self_focused_attention_first","Spreadsheet1",1,"BIQ","Screen 3","iz3the",3,"response","1",8499.1,16381.3,16397.9,8499.1,16381.3,16397.9,1,8499.1,7898.80000000001,0,NA,"Rating Scale","Rating Scale",9,"object-60","BIQ",NA,"SUPPRF78779"
