"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","counterbalance.huxg","Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","Random_ID"
"10",1709586913811,"04/03/2024 21:15:13",1709568913811,-5,"04/03/2024 11:15:13",169741,4,"task-v7r7",NA,35774351,10573539,NA,"complete",NA,"65e636b392761b1846fc1cc2","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1920x1080","1920x911",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"FGEHDICJBA","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF60453"
"1",1709586937138,"04/03/2024 21:15:37",1709568937138,-5,"04/03/2024 11:15:37",169741,4,"task-v7r7",NA,35774391,10573564,NA,"complete",NA,"65e6378085f512aeefe14550","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x754",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF85387"
"2",1709586959531,"04/03/2024 21:15:59",1709568959531,-5,"04/03/2024 11:15:59",169741,4,"task-v7r7",NA,35774391,10573564,NA,"complete",NA,"65e6378085f512aeefe14550","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x754",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",22333.4820000004,22320.609,22333.4820000004,22333.4820000004,22320.609,22333.4820000004,1,22333.4820000004,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF85387"
"3",1709586971944,"04/03/2024 21:16:11",1709568971944,-5,"04/03/2024 11:16:11",169741,4,"task-v7r7",NA,35774391,10573564,NA,"complete",NA,"65e6378085f512aeefe14550","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x754",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",12424.866,12408.2,12424.866,12424.866,12408.2,12424.866,1,12424.866,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF85387"
"4",1709586975878,"04/03/2024 21:16:15",1709568975878,-5,"04/03/2024 11:16:15",169741,4,"task-v7r7",NA,35774391,10573564,NA,"complete",NA,"65e6378085f512aeefe14550","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x754",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",3949.842,3933.176,3949.842,3949.842,3933.176,3949.842,1,3949.842,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF85387"
"5",1709586981181,"04/03/2024 21:16:21",1709568981181,-5,"04/03/2024 11:16:21",169741,4,"task-v7r7",NA,35774391,10573564,NA,"complete",NA,"65e6378085f512aeefe14550","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x754",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",5321.49700000037,5316.45400000001,5321.49700000037,5321.49700000037,5316.45400000001,5321.49700000037,1,5321.49700000037,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF85387"
"6",1709586990942,"04/03/2024 21:16:30",1709568990942,-5,"04/03/2024 11:16:30",169741,4,"task-v7r7",NA,35774391,10573564,NA,"complete",NA,"65e6378085f512aeefe14550","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x754",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",9766.24299999962,9753.834,9766.24299999962,9766.24299999962,9753.834,9766.24299999962,1,9766.24299999962,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF85387"
"7",1709586994544,"04/03/2024 21:16:34",1709568994544,-5,"04/03/2024 11:16:34",169741,4,"task-v7r7",NA,35774391,10573564,NA,"complete",NA,"65e6378085f512aeefe14550","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x754",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",3613.70900000037,3604.999,3613.70900000037,3613.70900000037,3604.999,3613.70900000037,1,3613.70900000037,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF85387"
"8",1709586999658,"04/03/2024 21:16:39",1709568999658,-5,"04/03/2024 11:16:39",169741,4,"task-v7r7",NA,35774391,10573564,NA,"complete",NA,"65e6378085f512aeefe14550","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x754",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",5123.10999999888,5116.462,5123.10999999888,5123.10999999888,5116.462,5123.10999999888,1,5123.10999999888,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF85387"
"9",1709587002044,"04/03/2024 21:16:42",1709569002044,-5,"04/03/2024 11:16:42",169741,4,"task-v7r7",NA,35774391,10573564,NA,"complete",NA,"65e6378085f512aeefe14550","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x754",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2392.44799999963,2389.50899999999,2392.44799999963,2392.44799999963,2389.50899999999,2392.44799999963,1,2392.44799999963,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF85387"
"10",1709587002048,"04/03/2024 21:16:42",1709569002048,-5,"04/03/2024 11:16:42",169741,4,"task-v7r7",NA,35774391,10573564,NA,"complete",NA,"65e6378085f512aeefe14550","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 116.0.0.0","1440x900","1440x754",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"GHFIEJDACB","Passed AC2","","Chocking_second","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF85387"
"1",1709587704589,"04/03/2024 21:28:24",1709587704589,0,"04/03/2024 21:28:24",169741,4,"task-v7r7",NA,35774772,10573608,NA,"complete",NA,"65e638dc6f8a1e9e62cf7935","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF16819"
"2",1709587708050,"04/03/2024 21:28:28",1709587708050,0,"04/03/2024 21:28:28",169741,4,"task-v7r7",NA,35774772,10573608,NA,"complete",NA,"65e638dc6f8a1e9e62cf7935","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",3367.30000000037,3351.2,3367.30000000037,3367.30000000037,3351.2,3367.30000000037,1,3367.30000000037,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF16819"
"3",1709587713833,"04/03/2024 21:28:33",1709587713833,0,"04/03/2024 21:28:33",169741,4,"task-v7r7",NA,35774772,10573608,NA,"complete",NA,"65e638dc6f8a1e9e62cf7935","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",5798.90000000112,5783.8,5798.90000000112,5798.90000000112,5783.8,5798.90000000112,1,5798.90000000112,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF16819"
"4",1709587717668,"04/03/2024 21:28:37",1709587717668,0,"04/03/2024 21:28:37",169741,4,"task-v7r7",NA,35774772,10573608,NA,"complete",NA,"65e638dc6f8a1e9e62cf7935","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",3850.20000000074,3833.6,3850.20000000074,3850.20000000074,3833.6,3850.20000000074,1,3850.20000000074,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF16819"
"5",1709587722117,"04/03/2024 21:28:42",1709587722117,0,"04/03/2024 21:28:42",169741,4,"task-v7r7",NA,35774772,10573608,NA,"complete",NA,"65e638dc6f8a1e9e62cf7935","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",4465.40000000149,4450,4465.40000000149,4465.40000000149,4450,4465.40000000149,1,4465.40000000149,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF16819"
"6",1709587727584,"04/03/2024 21:28:47",1709587727584,0,"04/03/2024 21:28:47",169741,4,"task-v7r7",NA,35774772,10573608,NA,"complete",NA,"65e638dc6f8a1e9e62cf7935","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",5482.40000000149,5467.4,5482.40000000149,5482.40000000149,5467.4,5482.40000000149,1,5482.40000000149,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF16819"
"7",1709587730401,"04/03/2024 21:28:50",1709587730401,0,"04/03/2024 21:28:50",169741,4,"task-v7r7",NA,35774772,10573608,NA,"complete",NA,"65e638dc6f8a1e9e62cf7935","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",2831.70000000075,2816.8,2831.70000000075,2831.70000000075,2816.8,2831.70000000075,1,2831.70000000075,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF16819"
"8",1709587732968,"04/03/2024 21:28:52",1709587732968,0,"04/03/2024 21:28:52",169741,4,"task-v7r7",NA,35774772,10573608,NA,"complete",NA,"65e638dc6f8a1e9e62cf7935","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",2581.90000000074,2566.4,2581.90000000074,2581.90000000074,2566.4,2581.90000000074,1,2581.90000000074,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF16819"
"9",1709587735485,"04/03/2024 21:28:55",1709587735485,0,"04/03/2024 21:28:55",169741,4,"task-v7r7",NA,35774772,10573608,NA,"complete",NA,"65e638dc6f8a1e9e62cf7935","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2532.2,2517.3,2532.2,2532.2,2517.3,2532.2,1,2532.2,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF16819"
"10",1709587735488,"04/03/2024 21:28:55",1709587735488,0,"04/03/2024 21:28:55",169741,4,"task-v7r7",NA,35774772,10573608,NA,"complete",NA,"65e638dc6f8a1e9e62cf7935","computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 122.0.0.0","1440x900","1440x813",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"HIGJFAEBDC","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF16819"
"1",1709589895875,"04/03/2024 22:04:55",1709589895875,0,"04/03/2024 22:04:55",169741,4,"task-v7r7",NA,35775967,10573740,NA,"complete",NA,"65e63aec8bedd849e61a5057","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1552x970","1552x970",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF32972"
"2",1709589906578,"04/03/2024 22:05:06",1709589906578,0,"04/03/2024 22:05:06",169741,4,"task-v7r7",NA,35775967,10573740,NA,"complete",NA,"65e63aec8bedd849e61a5057","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1552x970","1552x970",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",10585.9999999993,10579.5,10585.9999999993,10585.9999999993,10579.5,10585.9999999993,1,10585.9999999993,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF32972"
"3",1709589923583,"04/03/2024 22:05:23",1709589923583,0,"04/03/2024 22:05:23",169741,4,"task-v7r7",NA,35775967,10573740,NA,"complete",NA,"65e63aec8bedd849e61a5057","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1552x970","1552x970",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",17011.4999999993,16999.4,17011.4999999993,17011.4999999993,16999.4,17011.4999999993,1,17011.4999999993,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF32972"
"4",1709589933713,"04/03/2024 22:05:33",1709589933713,0,"04/03/2024 22:05:33",169741,4,"task-v7r7",NA,35775967,10573740,NA,"complete",NA,"65e63aec8bedd849e61a5057","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1552x970","1552x970",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",3,"continue","",10142.5000000015,10137.2,10142.5000000015,10142.5000000015,10137.2,10142.5000000015,1,10142.5000000015,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,"SUPPRF32972"
"5",1709589942859,"04/03/2024 22:05:42",1709589942859,0,"04/03/2024 22:05:42",169741,4,"task-v7r7",NA,35775967,10573740,NA,"complete",NA,"65e63aec8bedd849e61a5057","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1552x970","1552x970",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",4,"continue","",9151.50000000074,9141.3,9151.50000000074,9151.50000000074,9141.3,9151.50000000074,1,9151.50000000074,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,"SUPPRF32972"
"6",1709589951888,"04/03/2024 22:05:51",1709589951888,0,"04/03/2024 22:05:51",169741,4,"task-v7r7",NA,35775967,10573740,NA,"complete",NA,"65e63aec8bedd849e61a5057","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1552x970","1552x970",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",5,"continue","",9039.4,9026.8,9039.4,9039.4,9026.8,9039.4,1,9039.4,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,"SUPPRF32972"
"7",1709589954778,"04/03/2024 22:05:54",1709589954778,0,"04/03/2024 22:05:54",169741,4,"task-v7r7",NA,35775967,10573740,NA,"complete",NA,"65e63aec8bedd849e61a5057","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1552x970","1552x970",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",6,"continue","",2902.40000000074,2889.9,2902.40000000074,2902.40000000074,2889.9,2902.40000000074,1,2902.40000000074,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,"SUPPRF32972"
"8",1709590088214,"04/03/2024 22:08:08",1709590088214,0,"04/03/2024 22:08:08",169741,4,"task-v7r7",NA,35775967,10573740,NA,"complete",NA,"65e63aec8bedd849e61a5057","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1552x970","1552x970",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",7,"continue","",133448.6,133442.5,133448.6,133448.6,133442.5,133448.6,1,133448.6,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,"SUPPRF32972"
"9",1709590091026,"04/03/2024 22:08:11",1709590091026,0,"04/03/2024 22:08:11",169741,4,"task-v7r7",NA,35775967,10573740,NA,"complete",NA,"65e63aec8bedd849e61a5057","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1552x970","1552x970",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2817.8000000015,2811.90000000002,2817.8000000015,2817.8000000015,2811.90000000002,2817.8000000015,1,2817.8000000015,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,"SUPPRF32972"
"10",1709590091027,"04/03/2024 22:08:11",1709590091027,0,"04/03/2024 22:08:11",169741,4,"task-v7r7",NA,35775967,10573740,NA,"complete",NA,"65e63aec8bedd849e61a5057","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1552x970","1552x970",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"IJHAGBFCED","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF32972"
"1",1709590799783,"04/03/2024 22:19:59",1709561999783,-8,"04/03/2024 06:19:59",169741,4,"task-v7r7",NA,35776517,10573850,NA,"complete",NA,"65e63e68594ffe2494956192","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1370x769","1366x768",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"ABJCIDHEGF","Passed AC2","","Chocking_first","Spreadsheet1",NA,"","","",NA,"5","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,"SUPPRF62503"
"2",1709591285758,"04/03/2024 22:28:05",1709562485758,-8,"04/03/2024 06:28:05",169741,4,"task-v7r7",NA,35776517,10573850,NA,"complete",NA,"65e63e68594ffe2494956192","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1370x769","1366x768",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"ABJCIDHEGF","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",485066,485051,485066,485066,485051,485066,1,485066,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,"SUPPRF62503"
"3",1709591299568,"04/03/2024 22:28:19",1709562499568,-8,"04/03/2024 06:28:19",169741,4,"task-v7r7",NA,35776517,10573850,NA,"complete",NA,"65e63e68594ffe2494956192","computer","Desktop or Laptop","Windows 10","Chrome 122.0.0.0","1370x769","1366x768",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone)",3,"ABJCIDHEGF","Passed AC2","","Chocking_first","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",2,"continue","",13826,13822,13826,13826,13822,13826,1,13826,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,"SUPPRF62503"
