"Event.Index","UTC.Timestamp","UTC.Date.and.Time","Local.Timestamp","Local.Timezone","Local.Date.and.Time","Experiment.ID","Experiment.Version","Tree.Node.Key","Repeat.Key","Schedule.ID","Participant.Private.ID","Participant.Starting.Group","Participant.Status","Participant.Completion.Code","Participant.External.Session.ID","Participant.Device.Type","Participant.Device","Participant.OS","Participant.Browser","Participant.Monitor.Size","Participant.Viewport.Size","Checkpoint","Room.ID","Room.Order","Task.Name","Task.Version","order.ot79","branch.g31k","branch.5gtn","Spreadsheet","Current.Spreadsheet","Trial.Number","Display","Screen","Screen.ID","Screen.Counter","Response.Type","Response","Onset.Time","Clock.Time","Reaction.Time","Absolute.Onset.Time","Absolute.Clock.Time","Absolute.Reaction.Time","Correct","Response.Onset","Response.Duration","Proportion","Tag","Component.Name","Object.Name","Object.Number","Object.ID","Spreadsheet..display","Manipulation..Spreadsheet","X","Random_ID_new"
"5",1728478786363,"09/10/2024 12:59:46",1728482386363,1,"09/10/2024 14:59:46",180348,2,"task-8tuj",NA,40518743,11821655,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x728",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",25923.1999999762,25916.4,25923.1999999762,25923.1999999762,25916.4,25923.1999999762,1,25923.1999999762,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,45,"SUPLCM20810"
"6",1728478793676,"09/10/2024 12:59:53",1728482393676,1,"09/10/2024 14:59:53",180348,2,"task-8tuj",NA,40518743,11821655,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x728",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",7320.10000004769,7316.6,7320.10000004769,7320.10000004769,7316.6,7320.10000004769,1,7320.10000004769,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,45,"SUPLCM20810"
"7",1728478799791,"09/10/2024 12:59:59",1728482399791,1,"09/10/2024 14:59:59",180348,2,"task-8tuj",NA,40518743,11821655,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x728",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",6118.3,6116.60000000001,6118.3,6118.3,6116.60000000001,6118.3,1,6118.3,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,45,"SUPLCM20810"
"8",1728478805058,"09/10/2024 13:00:05",1728482405058,1,"09/10/2024 15:00:05",180348,2,"task-8tuj",NA,40518743,11821655,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x728",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",5268.30000002384,5266.59999999999,5268.30000002384,5268.30000002384,5266.59999999999,5268.30000002384,1,5268.30000002384,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,45,"SUPLCM20810"
"9",1728478807976,"09/10/2024 13:00:07",1728482407976,1,"09/10/2024 15:00:07",180348,2,"task-8tuj",NA,40518743,11821655,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x728",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2920.20000002385,2916.60000000001,2920.20000002385,2920.20000002385,2916.60000000001,2920.20000002385,1,2920.20000002385,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,45,"SUPLCM20810"
"10",1728478807978,"09/10/2024 13:00:07",1728482407978,1,"09/10/2024 15:00:07",180348,2,"task-8tuj",NA,40518743,11821655,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1470x956","1470x728",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"DECFBGAHI","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,45,"SUPLCM20810"
"1",1728488748274,"09/10/2024 15:45:48",1728492348274,1,"09/10/2024 17:45:48",180348,2,"task-8tuj",NA,40522748,11823042,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1488x643",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,14,"SUPLCM36211"
"2",1728488753230,"09/10/2024 15:45:53",1728492353230,1,"09/10/2024 17:45:53",180348,2,"task-8tuj",NA,40522748,11823042,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1488x643",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",4925.80000019073,4914.5,4925.80000019073,4925.80000019073,4914.5,4925.80000019073,1,4925.80000019073,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,14,"SUPLCM36211"
"3",1728488756643,"09/10/2024 15:45:56",1728492356643,1,"09/10/2024 17:45:56",180348,2,"task-8tuj",NA,40522748,11823042,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1488x643",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3424.80000019073,3415.5,3424.80000019073,3424.80000019073,3415.5,3424.80000019073,1,3424.80000019073,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,14,"SUPLCM36211"
"4",1728488771989,"09/10/2024 15:46:11",1728492371989,1,"09/10/2024 17:46:11",180348,2,"task-8tuj",NA,40522748,11823042,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1488x643",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",15355.100000143,15345.1,15355.100000143,15355.100000143,15345.1,15355.100000143,1,15355.100000143,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,14,"SUPLCM36211"
"5",1728488784112,"09/10/2024 15:46:24",1728492384112,1,"09/10/2024 17:46:24",180348,2,"task-8tuj",NA,40522748,11823042,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1488x643",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",12133.2000001907,12129.5,12133.2000001907,12133.2000001907,12129.5,12133.2000001907,1,12133.2000001907,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,14,"SUPLCM36211"
"6",1728488796036,"09/10/2024 15:46:36",1728492396036,1,"09/10/2024 17:46:36",180348,2,"task-8tuj",NA,40522748,11823042,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1488x643",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",11927.6000000477,11913,11927.6000000477,11927.6000000477,11913,11927.6000000477,1,11927.6000000477,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,14,"SUPLCM36211"
"7",1728488801187,"09/10/2024 15:46:41",1728492401187,1,"09/10/2024 17:46:41",180348,2,"task-8tuj",NA,40522748,11823042,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1488x643",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5164.9,5148.3,5164.9,5164.9,5148.3,5164.9,1,5164.9,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,14,"SUPLCM36211"
"8",1728488807261,"09/10/2024 15:46:47",1728492407261,1,"09/10/2024 17:46:47",180348,2,"task-8tuj",NA,40522748,11823042,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1488x643",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",6091.30000004768,6081.5,6091.30000004768,6091.30000004768,6081.5,6091.30000004768,1,6091.30000004768,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,14,"SUPLCM36211"
"9",1728488810160,"09/10/2024 15:46:50",1728492410160,1,"09/10/2024 17:46:50",180348,2,"task-8tuj",NA,40522748,11823042,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1488x643",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2909.00000009537,2899.2,2909.00000009537,2909.00000009537,2899.2,2909.00000009537,1,2909.00000009537,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,14,"SUPLCM36211"
"10",1728488810161,"09/10/2024 15:46:50",1728492410161,1,"09/10/2024 17:46:50",180348,2,"task-8tuj",NA,40522748,11823042,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1488x643",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"EFDGCHBIA","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,14,"SUPLCM36211"
"1",1728660892065,"11/10/2024 15:34:52",1728664492065,1,"11/10/2024 17:34:52",180348,2,"task-8tuj",NA,40565650,11835855,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1680x1050","1674x926",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,46,"SUPLCM81485"
"2",1728660895177,"11/10/2024 15:34:55",1728664495177,1,"11/10/2024 17:34:55",180348,2,"task-8tuj",NA,40565650,11835855,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1680x1050","1674x926",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",2932.29999999404,2915.2,2932.29999999404,2932.29999999404,2915.2,2932.29999999404,1,2932.29999999404,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,46,"SUPLCM81485"
"3",1728660897994,"11/10/2024 15:34:57",1728664497994,1,"11/10/2024 17:34:57",180348,2,"task-8tuj",NA,40565650,11835855,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1680x1050","1674x926",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2835.30000001192,2830.9,2835.30000001192,2835.30000001192,2830.9,2835.30000001192,1,2835.30000001192,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,46,"SUPLCM81485"
"4",1728660901167,"11/10/2024 15:35:01",1728664501167,1,"11/10/2024 17:35:01",180348,2,"task-8tuj",NA,40565650,11835855,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1680x1050","1674x926",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",3177.1,3165.6,3177.1,3177.1,3165.6,3177.1,1,3177.1,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,46,"SUPLCM81485"
"5",1728660908149,"11/10/2024 15:35:08",1728664508149,1,"11/10/2024 17:35:08",180348,2,"task-8tuj",NA,40565650,11835855,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1680x1050","1674x926",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",6994.09999999404,6978.2,6994.09999999404,6994.09999999404,6978.2,6994.09999999404,1,6994.09999999404,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,46,"SUPLCM81485"
"6",1728660911973,"11/10/2024 15:35:11",1728664511973,1,"11/10/2024 17:35:11",180348,2,"task-8tuj",NA,40565650,11835855,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1680x1050","1674x926",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",3839.89999999404,3831.4,3839.89999999404,3839.89999999404,3831.4,3839.89999999404,1,3839.89999999404,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,46,"SUPLCM81485"
"7",1728660917162,"11/10/2024 15:35:17",1728664517162,1,"11/10/2024 17:35:17",180348,2,"task-8tuj",NA,40565650,11835855,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1680x1050","1674x926",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5196.5,5179.8,5196.5,5196.5,5179.8,5196.5,1,5196.5,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,46,"SUPLCM81485"
"8",1728660920320,"11/10/2024 15:35:20",1728664520320,1,"11/10/2024 17:35:20",180348,2,"task-8tuj",NA,40565650,11835855,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1680x1050","1674x926",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3176.6,3164.6,3176.6,3176.6,3164.6,3176.6,1,3176.6,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,46,"SUPLCM81485"
"9",1728660923179,"11/10/2024 15:35:23",1728664523179,1,"11/10/2024 17:35:23",180348,2,"task-8tuj",NA,40565650,11835855,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1680x1050","1674x926",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2870.90000000596,2863.8,2870.90000000596,2870.90000000596,2863.8,2870.90000000596,1,2870.90000000596,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,46,"SUPLCM81485"
"10",1728660923181,"11/10/2024 15:35:23",1728664523181,1,"11/10/2024 17:35:23",180348,2,"task-8tuj",NA,40565650,11835855,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 129.0.0.0","1680x1050","1674x926",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"FGEHDICAB","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,46,"SUPLCM81485"
"1",1729073090310,"16/10/2024 10:04:50",1729076690310,1,"16/10/2024 12:04:50",180348,2,"task-8tuj",NA,40678804,11867092,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,47,"SUPLCM24504"
"2",1729073094496,"16/10/2024 10:04:54",1729076694496,1,"16/10/2024 12:04:54",180348,2,"task-8tuj",NA,40678804,11867092,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",4012.29999997616,4002.1,4012.29999997616,4012.29999997616,4002.1,4012.29999997616,1,4012.29999997616,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,47,"SUPLCM24504"
"3",1729073097600,"16/10/2024 10:04:57",1729076697600,1,"16/10/2024 12:04:57",180348,2,"task-8tuj",NA,40678804,11867092,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",3114.59999995232,3099.3,3114.59999995232,3114.59999995232,3099.3,3114.59999995232,1,3114.59999995232,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,47,"SUPLCM24504"
"4",1729073105746,"16/10/2024 10:05:05",1729076705746,1,"16/10/2024 12:05:05",180348,2,"task-8tuj",NA,40678804,11867092,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",8160.69999992847,8149.9,8160.69999992847,8160.69999992847,8149.9,8160.69999992847,1,8160.69999992847,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,47,"SUPLCM24504"
"5",1729073114591,"16/10/2024 10:05:14",1729076714591,1,"16/10/2024 12:05:14",180348,2,"task-8tuj",NA,40678804,11867092,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",8856.69999990463,8850.4,8856.69999990463,8856.69999990463,8850.4,8856.69999990463,1,8856.69999990463,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,47,"SUPLCM24504"
"6",1729073120711,"16/10/2024 10:05:20",1729076720711,1,"16/10/2024 12:05:20",180348,2,"task-8tuj",NA,40678804,11867092,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 12","1a4vu2",5,"continue","",6125.39999992848,6117,6125.39999992848,6125.39999992848,6117,6125.39999992848,1,6125.39999992848,0,0,NA,"Click To Continue","Continue Button",2,"object-2466","Task Instructions",NA,47,"SUPLCM24504"
"7",1729073126020,"16/10/2024 10:05:26",1729076726020,1,"16/10/2024 12:05:26",180348,2,"task-8tuj",NA,40678804,11867092,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 13","q9vwda",6,"continue","",5317.29999990463,5301.2,5317.29999990463,5317.29999990463,5301.2,5317.29999990463,1,5317.29999990463,0,0,NA,"Click To Continue","Continue Button",2,"object-2989","Task Instructions",NA,47,"SUPLCM24504"
"8",1729073129403,"16/10/2024 10:05:29",1729076729403,1,"16/10/2024 12:05:29",180348,2,"task-8tuj",NA,40678804,11867092,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 11","oyulb7",7,"continue","",3399.69999992847,3385.1,3399.69999992847,3399.69999992847,3385.1,3399.69999992847,1,3399.69999992847,0,0,NA,"Click To Continue","Continue Button",2,"object-52","Task Instructions",NA,47,"SUPLCM24504"
"9",1729073131738,"16/10/2024 10:05:31",1729076731738,1,"16/10/2024 12:05:31",180348,2,"task-8tuj",NA,40678804,11867092,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 5","8nvnao",8,"continue","",2349.79999997616,2333,2349.79999997616,2349.79999997616,2333,2349.79999997616,1,2349.79999997616,0,0,NA,"Click To Continue","Continue Button",2,"object-44","Task Instructions",NA,47,"SUPLCM24504"
"10",1729073131740,"16/10/2024 10:05:31",1729076731740,1,"16/10/2024 12:05:31",180348,2,"task-8tuj",NA,40678804,11867092,NA,"complete",NA,NA,"computer","Desktop or Laptop","Windows 10","Chrome 129.0.0.0","1536x864","1536x695",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"GHFIEADBC","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","END",NA,NA,41418,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,47,"SUPLCM24504"
"1",1730286348138,"30/10/2024 11:05:48",1730286348138,0,"30/10/2024 11:05:48",180348,2,"task-8tuj",NA,41001434,11972640,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x812",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",NA,"","","",NA,"info","BEGIN",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,"","",NA,"","",NA,15,"SUPLCM64805"
"2",1730286353230,"30/10/2024 11:05:53",1730286353230,0,"30/10/2024 11:05:53",180348,2,"task-8tuj",NA,41001434,11972640,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x812",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 1","anr7sn",1,"continue","",4898.19999999851,4883.6,4898.19999999851,4898.19999999851,4883.6,4898.19999999851,1,4898.19999999851,0,0,NA,"Click To Continue","Continue Button",3,"object-60","Task Instructions",NA,15,"SUPLCM64805"
"3",1730286356063,"30/10/2024 11:05:56",1730286356063,0,"30/10/2024 11:05:56",180348,2,"task-8tuj",NA,41001434,11972640,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x812",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 4","spepx9",2,"continue","",2847.7,2833.4,2847.7,2847.7,2833.4,2847.7,1,2847.7,0,0,NA,"Click To Continue","Continue Button",2,"object-9","Task Instructions",NA,15,"SUPLCM64805"
"4",1730286360013,"30/10/2024 11:06:00",1730286360013,0,"30/10/2024 11:06:00",180348,2,"task-8tuj",NA,41001434,11972640,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x812",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 2","ce2tc8",3,"continue","",3964.69999999851,3950.3,3964.69999999851,3964.69999999851,3950.3,3964.69999999851,1,3964.69999999851,0,0,NA,"Click To Continue","Continue Button",3,"object-59","Task Instructions",NA,15,"SUPLCM64805"
"5",1730286366812,"30/10/2024 11:06:06",1730286366812,0,"30/10/2024 11:06:06",180348,2,"task-8tuj",NA,41001434,11972640,NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Chrome 130.0.0.0","1440x900","1440x812",NA,NA,0,"Task Introduction and Instructions (re-introduce video and audio) (Clone) (Clone)",3,"HIGAFBECD","Passed AC2","","Spreadsheet1","Spreadsheet1",1,"Task Instructions","Screen 3","1qtc8v",4,"continue","",6814.29999999702,6800.2,6814.29999999702,6814.29999999702,6800.2,6814.29999999702,1,6814.29999999702,0,0,NA,"Click To Continue","Continue Button",2,"object-2983","Task Instructions",NA,15,"SUPLCM64805"
